timestamp,device,session_id,seq,true_dist_m,angle_deg,distance_m,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,nlos_suspect,anchor_id,error_m,ampl1_ratio,cir_norm,ampl_spread
2026-04-30T13:08:32.348,T1,20260430_130623,492,1.0,0.0,5.441,-68.2,-98.0,-29.8,100.82,72,2422,7259,5958,28152,1578,True,1,4.441,0.3664976923658924,17.840304182509506,1301
2026-04-30T13:08:33.338,T1,20260430_130623,493,1.0,0.0,5.83,-67.3,-98.7,-31.4,73.0,92,3173,6716,4060,26685,1488,True,1,4.83,0.5889012620638456,17.933467741935484,2656
2026-04-30T13:08:34.387,T1,20260430_130623,494,1.0,0.0,5.596,-66.6,-99.2,-32.7,56.05,108,610,6053,5893,31932,1589,True,1,4.596,0.1021262347229198,20.09565764631844,160
2026-04-30T13:08:35.348,T1,20260430_130623,495,1.0,0.0,6.018,-68.2,-98.8,-30.6,77.16,88,3094,6790,5397,30465,1644,True,1,5.018,0.5077541642734061,18.53102189781022,1393
2026-04-30T13:08:36.338,T1,20260430_130623,496,1.0,0.0,6.853,-90.1,-103.4,-13.3,24.75,12,359,297,400,61,186,True,1,5.853,1.0301291248206599,0.3279569892473118,103
2026-04-30T13:08:37.358,T1,20260430_130623,497,1.0,0.0,5.915,-67.1,-98.7,-31.6,74.73,84,3374,6277,3683,24350,1414,True,1,4.915,0.6775100401606425,17.22065063649222,2594
2026-04-30T13:08:39.398,T1,20260430_130623,499,1.0,0.0,5.9,-66.8,-98.4,-31.6,76.64,84,3354,6438,4711,27218,1476,True,1,4.9,0.6016683110592879,18.440379403794037,1727
2026-04-30T13:08:40.358,T1,20260430_130623,500,1.0,0.0,8.776,-68.1,-98.8,-30.7,64.74,92,3241,5956,4300,23485,1436,True,1,7.776,0.6320202808112324,16.354456824512535,1656
2026-04-30T13:08:41.348,T1,20260430_130623,501,1.0,0.0,5.385,-69.0,-97.9,-28.9,66.93,80,3862,5354,3975,16607,1246,True,1,4.385,0.8279558366384393,13.328250401284109,1379
2026-04-30T13:08:44.377,T1,20260430_130623,504,1.0,0.0,7.997,-68.0,-98.2,-30.2,72.54,100,3887,7254,4731,28446,1575,True,1,6.997,0.6486441385064664,18.06095238095238,2523
