timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,flags,anchor_count,nlos_suspect
2026-05-01T13:12:07.616,T1,1,142,164.003,-74.9,-109.9,-35.0,22.48,729301433,729231501,104,1366,2338,1520,28322,1994,3,1,True
2026-05-01T13:12:07.707,T1,1,143,161.493,-74.8,-107.8,-33.0,27.62,431734505,431665643,108,1568,2983,2158,28936,2012,3,1,True
2026-05-01T13:12:08.066,T1,1,146,161.085,-74.7,-107.5,-32.8,26.7,393404649,393335960,96,2577,2563,2002,29521,2020,3,1,True
2026-05-01T13:12:08.156,T1,1,147,161.662,-75.4,-104.5,-29.1,44.08,439583355,439514421,80,4045,3526,2320,27844,2011,3,1,True
2026-05-01T13:12:08.247,T1,1,148,161.517,-75.3,-102.9,-27.6,52.93,424647763,424578891,76,3910,4023,4254,27970,2007,3,1,True
2026-05-01T13:12:08.847,T1,1,153,161.338,-74.8,-106.2,-31.4,38.34,408685248,408616451,92,2411,3527,2109,28332,1990,3,1,True
2026-05-01T13:12:08.937,T1,1,154,161.803,-74.5,-104.0,-29.4,41.62,471713165,471644170,96,1390,3996,4542,29438,2007,3,1,True
2026-05-01T13:12:09.417,T1,1,158,162.647,-77.8,-108.3,-30.5,16.47,472609652,472540298,36,697,593,700,2189,613,3,1,True
2026-05-01T13:12:09.747,T1,1,161,161.137,-75.0,-104.3,-29.3,51.18,394231904,394163194,84,2784,4299,3185,28904,2019,3,1,True
2026-05-01T13:12:09.837,T1,1,162,161.301,-75.5,-105.7,-30.2,37.23,406891467,406822686,88,1745,3276,3394,26853,1980,3,1,True
2026-05-01T13:12:09.956,T1,1,163,161.512,-73.2,-108.4,-35.2,27.91,440074650,440005780,76,1062,2121,2135,23527,1715,3,1,True
2026-05-01T13:12:10.646,T1,1,169,163.974,-74.8,-105.6,-30.7,34.29,708889401,708819481,92,2217,3155,3402,28484,1996,3,1,True
2026-05-01T13:12:10.858,T1,1,171,162.431,-89.5,-110.0,-20.5,21.17,459012545,458943282,12,130,254,190,101,223,3,1,True
2026-05-01T13:12:11.457,T1,1,176,162.033,-72.4,-108.2,-35.7,31.92,536587709,536518616,76,2189,2426,1312,28746,1844,3,1,True
2026-05-01T13:12:11.696,T1,1,178,164.195,-73.9,-104.9,-31.0,27.9,723598651,723528636,96,4265,2678,1650,27669,1905,3,1,True
2026-05-01T13:12:11.786,T1,1,179,161.489,-76.9,-105.9,-28.9,41.05,447085552,447016691,84,2955,3448,2036,24746,2000,3,1,True
2026-05-01T13:12:11.876,T1,1,180,161.784,-76.7,-103.0,-26.3,62.09,471822728,471753742,76,2727,4719,4233,25208,2005,3,1,True
2026-05-01T13:12:11.996,T1,1,181,163.515,-78.0,-108.1,-30.1,33.54,728687077,728617352,80,2137,2683,1815,23551,2023,3,1,True
2026-05-01T13:12:12.086,T1,1,182,161.343,-77.2,-108.5,-31.2,29.79,428010088,427941290,84,2071,2502,1824,24712,2020,3,1,True
2026-05-01T13:12:12.176,T1,1,183,163.566,-76.8,-104.2,-27.4,56.14,735249024,735179278,76,1122,4267,4005,24378,1975,3,1,True
2026-05-01T13:12:12.266,T1,1,184,162.281,-91.1,-106.7,-15.7,30.92,431189448,431120249,12,233,371,252,72,225,3,1,True
2026-05-01T13:12:12.388,T1,1,185,161.381,-78.0,-102.7,-24.8,55.91,430349815,430281001,80,3562,4473,4208,22800,1989,3,1,True
2026-05-01T13:12:12.986,T1,1,190,161.535,-80.7,-103.4,-22.7,56.58,449452691,449383811,24,971,1358,1137,1788,612,3,1,True
2026-05-01T13:12:13.045,T1,1,191,161.141,-79.8,-103.9,-24.1,55.56,414489492,414420779,84,2289,4667,3346,20141,1994,3,1,True
2026-05-01T13:12:13.166,T1,1,192,161.55,-80.6,-114.4,-33.8,25.23,423287269,423218382,52,1114,1312,704,19016,1989,3,1,True
2026-05-01T13:12:13.646,T1,1,196,164.162,-76.7,-94.5,-17.8,145.21,764698025,764628024,80,5970,11617,13422,26127,2038,3,1,True
2026-05-01T13:12:13.827,T1,1,198,161.531,-79.0,-95.9,-16.9,156.69,401486930,401418051,68,8512,10655,7574,21511,2002,3,1,True
2026-05-01T13:12:14.095,T1,1,200,165.747,-75.0,-104.8,-29.8,22.43,732107929,732037252,72,3387,1615,1693,15136,1461,3,1,True
2026-05-01T13:12:14.156,T1,1,201,161.521,-76.3,-108.0,-31.8,14.29,471721542,471652668,80,3050,1143,1375,21577,1825,3,1,True
2026-05-01T13:12:14.276,T1,1,202,161.944,-78.3,-101.3,-23.0,58.88,425903558,425834503,92,4455,5417,4525,22416,1997,3,1,True
2026-05-01T13:12:14.366,T1,1,203,161.47,-76.5,-109.0,-32.5,19.98,408340190,408271337,88,2694,1758,1396,25996,2019,3,1,True
2026-05-01T13:12:14.457,T1,1,204,161.254,-76.6,-109.5,-32.9,25.79,428076090,428007330,76,2455,1960,1099,26101,2030,3,1,True
2026-05-01T13:12:15.149,T1,1,210,161.005,-82.3,-104.4,-22.1,58.25,391936862,391868207,64,3943,3728,2275,17130,2006,3,1,True
2026-05-01T13:12:15.507,T1,1,213,161.24,-80.9,-104.7,-23.8,51.29,448726557,448657803,56,4567,2872,1649,18581,1986,3,1,True
2026-05-01T13:12:15.717,T1,1,215,162.178,-86.3,-99.8,-13.5,76.5,420490669,420421515,20,1156,1530,1378,719,471,3,1,True
2026-05-01T13:12:15.837,T1,1,216,163.731,-83.6,-105.3,-21.7,67.8,752034610,751964793,56,2159,3797,2898,15275,1979,3,1,True
2026-05-01T13:12:16.166,T1,1,219,161.259,-80.9,-103.2,-22.3,73.5,441744215,441675452,64,3872,4704,2941,18998,2008,3,1,True
2026-05-01T13:12:16.256,T1,1,220,162.037,-80.2,-111.9,-31.7,26.24,493609559,493540464,68,1194,1784,1290,19964,2011,3,1,True
2026-05-01T13:12:16.467,T1,1,222,161.62,-78.7,-99.9,-21.2,122.21,458117046,458048129,56,4103,6844,5909,22124,2011,3,1,True
2026-05-01T13:12:16.708,T1,1,224,164.617,-78.0,-99.6,-21.6,97.03,761249585,761179390,72,3190,6986,6545,22649,1985,3,1,True
2026-05-01T13:12:16.796,T1,1,225,162.159,-78.5,-100.0,-21.5,89.71,493495683,493426536,72,5398,6459,5064,22630,2021,3,1,True
2026-05-01T13:12:16.886,T1,1,226,161.972,-74.6,-99.3,-24.7,106.31,487964472,487895405,64,2935,6804,6486,25180,1861,3,1,True
2026-05-01T13:12:17.006,T1,1,227,163.454,-73.9,-98.9,-25.1,82.36,697089075,697019376,76,6440,6259,4110,24492,1789,3,1,True
2026-05-01T13:12:17.096,T1,1,228,161.958,-73.1,-98.0,-24.9,103.74,471132257,471063197,76,5072,7884,6435,27447,1846,3,1,True
2026-05-01T13:12:17.306,T1,1,230,163.974,-72.1,-105.9,-33.8,37.98,725730417,725660497,84,1513,3190,2386,25546,1721,3,1,True
2026-05-01T13:12:17.426,T1,1,231,161.46,-73.3,-103.1,-29.8,50.63,407189622,407120773,76,3320,3848,2963,23528,1719,3,1,True
2026-05-01T13:12:17.517,T1,1,232,162.098,-72.6,-101.5,-28.9,59.62,472820791,472751671,68,3117,4054,3212,18119,1473,3,1,True
2026-05-01T13:12:17.605,T1,1,233,161.695,-73.5,-100.4,-26.8,83.27,418212015,418143066,56,3593,4663,3536,16868,1469,3,1,True
2026-05-01T13:12:17.967,T1,1,236,164.298,-73.7,-105.2,-31.5,25.7,763291328,763221269,64,4042,1645,2114,25309,1810,3,1,True
2026-05-01T13:12:18.057,T1,1,237,161.381,-72.3,-109.8,-37.5,7.05,411491767,411422953,60,2416,423,1017,23952,1675,3,1,True
2026-05-01T13:12:18.506,T1,1,241,161.414,-72.6,-108.9,-36.3,14.85,399273079,399204250,60,2002,891,1593,20045,1548,3,1,True
2026-05-01T13:12:18.867,T1,1,244,161.695,-77.2,-102.0,-24.8,64.79,413295733,413226785,52,3770,3369,2481,12760,1448,3,1,True
2026-05-01T13:12:19.076,T1,1,246,162.277,-83.0,-103.4,-20.4,29.85,448816557,448747360,20,705,597,402,381,306,3,1,True
2026-05-01T13:12:19.196,T1,1,247,161.437,-70.9,-99.9,-29.1,67.57,440150083,440081245,84,5650,5676,4082,31368,1826,3,1,True
