timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-05-01T13:12:07.489,A1,1,519,-70.4,-105.1,-34.7,30.65,116,2013,3555,3158,35294,1905,393848382,1
2026-05-01T13:12:07.639,A1,1,520,-72.3,-108.3,-35.9,20.93,132,1148,2763,2335,34488,2014,729231501,1
2026-05-01T13:12:07.731,A1,1,521,-72.1,-105.6,-33.5,28.98,140,1929,4057,2611,35640,2030,431665643,1
2026-05-01T13:12:07.821,A1,1,522,-70.2,-104.1,-34.0,27.93,152,2509,4245,3226,37151,1939,753237575,1
2026-05-01T13:12:07.939,A1,1,523,-72.2,-104.6,-32.4,28.49,148,2874,4217,2736,34843,2014,413844834,1
2026-05-01T13:12:08.059,A1,1,524,-71.9,-106.9,-34.9,21.03,116,2856,2439,2368,35043,2003,393335960,1
2026-05-01T13:12:08.148,A1,1,525,-72.3,-101.5,-29.2,46.11,96,5052,4427,4630,33504,1982,439514421,1
2026-05-01T13:12:08.271,A1,1,526,-70.6,-101.8,-31.2,42.25,92,3279,3887,3558,23455,1563,424578891,1
2026-05-01T13:12:08.389,A1,1,527,-72.4,-103.2,-30.8,47.48,104,2574,4938,3943,34624,2021,479230906,1
2026-05-01T13:12:08.480,A1,1,528,-72.9,-105.1,-32.2,34.23,104,1057,3560,4001,32860,2002,722350465,1
2026-05-01T13:12:08.629,A1,1,529,-71.0,-101.8,-30.8,51.17,112,3006,5731,4034,34610,1925,485205627,1
2026-05-01T13:12:08.718,A1,1,530,-70.6,-104.2,-33.7,37.93,104,2941,3945,2576,33046,1855,488657699,1
2026-05-01T13:12:08.839,A1,1,531,-70.9,-105.4,-34.5,33.86,88,1619,2980,3364,30922,1813,408616451,1
2026-05-01T13:12:08.929,A1,1,532,-71.0,-103.1,-32.2,40.46,104,4007,4208,2537,32252,1857,471644170,1
2026-05-01T13:12:09.048,A1,1,533,-70.3,-105.4,-35.1,33.07,96,2212,3175,1957,26473,1645,747660109,1
2026-05-01T13:12:09.169,A1,1,534,-72.4,-103.7,-31.3,44.16,104,3140,4593,3319,35174,2038,403135650,1
2026-05-01T13:12:09.320,A1,1,535,-71.0,-105.2,-34.2,30.03,96,717,2883,3297,25523,1652,405350067,1
2026-05-01T13:12:09.409,A1,1,536,-70.5,-106.8,-36.3,27.9,104,2261,2902,1656,31488,1804,472540298,1
2026-05-01T13:12:09.499,A1,1,537,-72.1,-105.1,-33.0,40.1,84,2674,3368,3315,34397,1995,431777776,1
2026-05-01T13:12:09.618,A1,1,538,-71.6,-106.2,-34.6,33.0,104,2332,3432,2351,35707,2000,403701080,1
2026-05-01T13:12:09.740,A1,1,539,-72.9,-104.0,-31.1,34.98,112,4349,3918,2077,33101,2013,394163194,1
2026-05-01T13:12:09.829,A1,1,540,-72.5,-104.1,-31.6,38.5,104,3613,4004,3101,34855,2037,406822686,1
2026-05-01T13:12:09.950,A1,1,541,-72.4,-106.7,-34.4,17.38,156,3348,2711,1440,34670,2021,440005780,1
2026-05-01T13:12:10.038,A1,1,542,-69.4,-109.7,-40.4,13.55,104,1818,1409,1783,34846,1828,605946938,1
2026-05-01T13:12:10.160,A1,1,543,-72.5,-102.4,-29.9,40.41,128,3521,5172,4012,33665,1999,449245082,1
2026-05-01T13:12:10.280,A1,1,544,-70.8,-104.5,-33.7,36.77,96,1767,3530,3739,32879,1863,387717753,1
2026-05-01T13:12:10.399,A1,1,545,-69.8,-100.1,-30.3,52.69,116,3524,6112,5064,32880,1804,426621097,1
2026-05-01T13:12:10.579,A1,1,546,-72.1,-102.3,-30.2,49.62,96,4250,4764,4064,34993,2012,409970153,1
2026-05-01T13:12:10.669,A1,1,547,-72.0,-106.1,-34.1,39.84,88,2208,3506,2597,35725,2028,708819481,1
2026-05-01T13:12:10.760,A1,1,548,-72.6,-101.0,-28.5,58.34,96,4738,5601,4813,34369,2027,493721718,1
2026-05-01T13:12:10.881,A1,1,549,-72.9,-105.4,-32.5,38.24,100,1455,3824,3169,32087,1980,458943282,1
2026-05-01T13:12:10.970,A1,1,550,-70.7,-104.7,-34.0,38.39,80,2342,3071,2817,26789,1676,495312950,1
2026-05-01T13:12:11.088,A1,1,551,-72.4,-102.1,-29.7,59.86,92,1301,5507,5221,34320,2015,477423458,1
2026-05-01T13:12:11.209,A1,1,552,-73.0,-102.3,-29.2,48.44,108,2779,5232,4520,31855,1984,477621217,1
2026-05-01T13:12:11.330,A1,1,553,-74.2,-103.9,-29.7,38.73,112,2591,4338,3543,29534,1990,639491197,1
2026-05-01T13:12:11.450,A1,1,554,-69.8,-106.6,-36.8,27.02,84,2104,2270,1710,24152,1546,536518616,1
2026-05-01T13:12:11.539,A1,1,555,-69.4,-107.3,-37.9,27.99,92,1063,2575,2151,28904,1665,448048792,1
2026-05-01T13:12:11.689,A1,1,556,-71.0,-102.4,-31.4,36.57,72,3548,2633,2081,16114,1313,723528636,1
2026-05-01T13:12:11.779,A1,1,557,-72.1,-104.2,-32.1,42.07,92,1874,3870,3356,28192,1807,447016691,1
2026-05-01T13:12:11.870,A1,1,558,-74.3,-102.3,-28.0,42.61,116,1590,4943,5356,29731,2001,471753742,1
2026-05-01T13:12:11.990,A1,1,559,-72.8,-106.3,-33.4,30.35,96,2480,2914,1933,26797,1805,728617352,1
2026-05-01T13:12:12.079,A1,1,560,-72.1,-107.0,-34.8,21.94,112,2475,2457,1528,26118,1741,427941290,1
2026-05-01T13:12:12.168,A1,1,561,-72.1,-102.9,-30.8,43.87,104,1814,4562,3515,25866,1730,735179278,1
2026-05-01T13:12:12.349,A1,1,562,-71.9,-100.9,-29.0,58.8,84,1471,4939,5560,26259,1731,431120249,1
2026-05-01T13:12:12.409,A1,1,563,-74.3,-101.7,-27.4,50.35,108,4338,5438,4221,30333,2021,430281001,1
2026-05-01T13:12:12.469,A1,1,564,-73.3,-101.6,-28.3,56.05,100,4536,5605,3608,31225,1979,444751038,1
2026-05-01T13:12:12.589,A1,1,565,-71.1,-101.4,-30.3,53.1,84,4745,4460,3784,30507,1814,450392429,1
2026-05-01T13:12:12.709,A1,1,566,-73.5,-106.6,-33.1,34.49,80,919,2759,2765,24269,1761,401788095,1
2026-05-01T13:12:12.859,A1,1,567,-75.0,-108.2,-33.1,22.29,124,1854,2764,1922,28658,2016,452860385,1
2026-05-01T13:12:12.950,A1,1,568,-72.5,-100.8,-28.3,47.5,132,5083,6270,3806,33486,1994,449383811,1
2026-05-01T13:12:13.069,A1,1,569,-75.5,-102.7,-27.2,49.53,100,2882,4953,4169,26801,1984,414420779,1
2026-05-01T13:12:13.158,A1,1,570,-75.5,-102.6,-27.0,32.15,88,2366,2829,4619,18139,1632,423218382,1
