timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T14:15:21.808,A1,1,2720,-58.2,-74.7,-16.5,142.27,128,17459,18210,16293,21437,975,638999938,1
2026-03-26T14:15:22.317,A1,1,2721,-58.5,-75.3,-16.8,126.59,116,16431,14684,14366,16881,873,638999986,1
2026-03-26T14:15:22.798,A1,1,2722,-58.8,-77.6,-18.8,139.21,116,14670,16148,11347,16848,883,639000134,1
2026-03-26T14:15:23.307,A1,1,2723,-58.2,-79.1,-20.9,100.58,136,17027,13679,9100,18119,896,639000297,1
2026-03-26T14:15:23.817,A1,1,2724,-58.0,-79.2,-21.2,113.24,120,17159,13589,9022,18478,900,639000009,1
2026-03-26T14:15:24.300,A1,1,2725,-58.6,-75.4,-16.9,128.9,124,16549,15983,13342,17304,887,639000286,1
2026-03-26T14:15:24.807,A1,1,2726,-58.3,-75.5,-17.2,157.62,104,17074,16393,12400,17820,892,639000017,1
2026-03-26T14:15:25.318,A1,1,2727,-58.8,-78.6,-19.8,143.88,112,16806,16114,9499,18881,934,639000277,1
2026-03-26T14:15:25.799,A1,1,2728,-59.1,-76.1,-17.1,155.96,96,16121,14972,12701,15993,867,638999900,1
2026-03-26T14:15:26.308,A1,1,2729,-58.6,-75.3,-16.6,133.52,116,16518,15488,13707,16860,877,638999922,1
2026-03-26T14:15:26.819,A1,1,2730,-58.9,-75.9,-17.0,136.02,120,15558,16323,13230,16850,886,639000321,1
2026-03-26T14:15:27.297,A1,1,2731,-58.0,-77.7,-19.7,113.98,124,16701,14133,10675,17624,878,639000261,1
2026-03-26T14:15:27.837,A1,1,2732,-59.4,-75.7,-16.3,152.04,112,16386,17029,12969,17067,906,638999951,1
2026-03-26T14:15:28.319,A1,1,2733,-57.9,-78.9,-21.0,124.03,116,15953,14388,8279,17200,865,639000053,1
2026-03-26T14:15:28.798,A1,1,2734,-58.2,-74.6,-16.4,145.53,116,16642,16882,14706,18443,903,639000229,1
2026-03-26T14:15:29.308,A1,1,2735,-58.2,-74.1,-15.9,158.18,104,16430,16451,14182,16925,866,639000318,1
2026-03-26T14:15:29.823,A1,1,2736,-58.6,-77.2,-18.6,135.0,112,16618,15120,11684,17667,896,638999944,1
