timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T14:35:23.901,A1,1,5120,-67.8,-90.3,-22.5,120.95,128,11335,15482,10809,25493,1482,638999897,1
2026-03-26T14:35:24.381,A1,1,5121,-67.7,-91.0,-23.4,100.75,116,6542,11687,14232,23905,1428,639000257,1
2026-03-26T14:35:24.891,A1,1,5122,-67.5,-90.7,-23.2,108.4,116,7824,12574,12541,22006,1362,639000188,1
2026-03-26T14:35:25.403,A1,1,5123,-68.0,-90.4,-22.4,140.76,120,11005,16891,13006,30654,1636,639000300,1
2026-03-26T14:35:25.882,A1,1,5124,-67.7,-90.5,-22.7,132.18,108,9953,14275,11569,23808,1427,639000139,1
2026-03-26T14:35:26.393,A1,1,5125,-68.2,-90.4,-22.3,112.83,132,13404,14894,9000,25377,1496,639000120,1
2026-03-26T14:35:26.870,A1,1,5126,-67.9,-90.5,-22.6,120.73,124,9912,14971,11692,25064,1471,639000350,1
2026-03-26T14:35:27.380,A1,1,5127,-68.2,-90.5,-22.3,105.99,144,7470,15262,16423,30024,1630,638999943,1
2026-03-26T14:35:27.900,A1,1,5128,-67.9,-90.6,-22.7,122.66,128,10656,15700,11406,27019,1530,639000056,1
2026-03-26T14:35:28.402,A1,1,5129,-68.2,-90.3,-22.1,122.52,132,8422,16173,15593,29381,1613,639000264,1
