timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T14:35:28.883,A1,1,5130,-67.8,-90.5,-22.8,109.86,116,10145,12744,10893,21207,1349,639000015,1
2026-03-26T14:35:29.390,A1,1,5131,-67.8,-90.4,-22.6,114.13,124,13129,14152,8376,23838,1431,639000198,1
2026-03-26T14:35:29.901,A1,1,5132,-67.9,-90.6,-22.7,125.52,128,11636,16066,10697,28070,1560,638999995,1
2026-03-26T14:35:30.381,A1,1,5133,-67.9,-90.7,-22.8,105.05,124,10531,13026,10578,22233,1387,639000021,1
2026-03-26T14:35:30.920,A1,1,5134,-67.6,-90.7,-23.1,113.59,112,11179,12722,10654,23148,1402,639000220,1
2026-03-26T14:35:31.400,A1,1,5135,-68.2,-90.3,-22.1,129.14,128,11411,16530,12253,28036,1573,638999951,1
2026-03-26T14:35:31.910,A1,1,5136,-68.1,-91.0,-22.9,107.87,124,5125,13376,15838,27533,1553,639000307,1
2026-03-26T14:35:32.390,A1,1,5137,-68.0,-90.4,-22.4,119.8,132,11088,15813,10906,25937,1502,639000207,1
2026-03-26T14:35:32.900,A1,1,5138,-68.3,-90.3,-21.9,125.62,136,13373,17085,11504,30137,1640,639000308,1
2026-03-26T14:35:33.413,A1,1,5139,-68.0,-90.3,-22.3,112.7,120,10148,13524,11106,21166,1358,639000304,1
2026-03-26T14:35:33.890,A1,1,5140,-68.0,-90.7,-22.7,115.22,108,10383,12444,10659,21266,1360,638999959,1
2026-03-26T14:35:34.400,A1,1,5141,-67.9,-90.5,-22.6,112.41,120,7479,13489,13691,23318,1420,638999906,1
2026-03-26T14:35:34.912,A1,1,5142,-68.1,-90.7,-22.7,109.8,144,6475,15811,17909,34834,1748,639000230,1
2026-03-26T14:35:35.390,A1,1,5143,-67.9,-90.6,-22.7,122.68,120,9298,14721,12111,25145,1478,639000050,1
2026-03-26T14:35:35.900,A1,1,5144,-68.4,-90.4,-22.0,146.63,104,11518,15250,10510,24389,1477,639000183,1
2026-03-26T14:35:36.380,A1,1,5145,-68.0,-90.3,-22.3,135.65,112,9815,15193,12328,24693,1465,639000358,1
2026-03-26T14:35:36.890,A1,1,5146,-68.3,-90.6,-22.4,123.16,116,12973,14287,8523,24411,1472,638999904,1
2026-03-26T14:35:37.400,A1,1,5147,-68.1,-90.6,-22.5,109.99,112,10634,12319,10496,20685,1348,639000166,1
2026-03-26T14:35:37.910,A1,1,5148,-68.0,-90.4,-22.4,122.55,108,9356,13235,11181,20478,1335,639000017,1
