timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,flags,anchor_count,nlos_suspect
2026-03-26T14:34:39.314,T1,1,5001,1.037,-68.6,-90.4,-21.9,160.56,638978078,638977636,96,11506,15414,10850,24840,1500,3,1,True
2026-03-26T14:34:39.825,T1,1,5002,0.896,-68.8,-90.5,-21.7,179.26,638978018,638977636,88,12082,15775,10750,25941,1544,3,1,True
2026-03-26T14:34:40.364,T1,1,5003,1.149,-69.0,-90.4,-21.4,178.08,638978126,638977636,92,10315,16383,13461,27114,1592,3,1,True
2026-03-26T14:34:40.814,T1,1,5004,0.324,-68.5,-90.4,-22.0,151.08,638977774,638977636,108,12362,16317,10772,27596,1577,3,1,True
2026-03-26T14:34:41.324,T1,1,5005,0.258,-68.7,-90.6,-22.0,156.65,638977747,638977636,84,12291,13159,10108,22616,1437,3,1,True
2026-03-26T14:34:41.834,T1,1,5006,1.238,-68.7,-90.6,-21.9,146.58,638978165,638977636,108,10767,15831,12233,27282,1578,3,1,True
2026-03-26T14:34:42.315,T1,1,5007,1.219,-68.9,-90.7,-21.9,141.46,638978157,638977636,112,6753,15844,17723,32646,1738,3,1,True
2026-03-26T14:34:42.827,T1,1,5008,0.797,-68.6,-90.6,-22.0,161.49,638977976,638977636,100,12579,16149,10480,27920,1594,3,1,True
2026-03-26T14:34:43.337,T1,1,5009,0.535,-69.3,-90.5,-21.2,157.52,638977864,638977636,108,9618,17012,15556,31105,1723,3,1,True
2026-03-26T14:34:43.815,T1,1,5010,1.44,-68.5,-90.4,-21.9,138.88,638978251,638977636,104,9970,14444,12612,23686,1460,3,1,True
2026-03-26T14:34:44.327,T1,1,5011,0.164,-68.9,-90.6,-21.7,152.11,638977707,638977636,104,12939,15819,9925,26702,1573,3,1,True
2026-03-26T14:34:44.835,T1,1,5012,1.069,-68.9,-90.6,-21.7,140.7,638978093,638977636,96,14278,13507,9479,24757,1516,3,1,True
2026-03-26T14:34:45.345,T1,1,5013,0.277,-68.9,-90.4,-21.5,180.61,638977754,638977636,88,12419,15894,10882,26117,1557,3,1,True
2026-03-26T14:34:45.827,T1,1,5014,0.976,-68.8,-90.6,-21.8,154.87,638978052,638977636,84,9269,13009,12482,21305,1401,3,1,True
2026-03-26T14:34:46.334,T1,1,5015,0.488,-68.7,-90.5,-21.8,141.33,638977844,638977636,104,7673,14698,15243,26385,1554,3,1,True
2026-03-26T14:34:46.874,T1,1,5016,0.117,-68.8,-90.2,-21.3,166.4,638977686,638977636,100,13197,16640,11695,27878,1605,3,1,True
2026-03-26T14:34:47.325,T1,1,5017,0.544,-68.8,-90.4,-21.6,143.36,638977868,638977636,96,10570,13763,11216,21348,1405,3,1,True
2026-03-26T14:34:47.835,T1,1,5018,1.159,-69.1,-90.6,-21.5,145.35,638978131,638977636,88,10798,12791,11084,20493,1388,3,1,True
2026-03-26T14:34:48.344,T1,1,5019,0.98,-69.1,-90.7,-21.6,141.25,638978055,638977636,92,12630,12995,10195,22568,1459,3,1,True
2026-03-26T14:34:48.854,T1,1,5020,0.206,-68.6,-90.7,-22.1,143.24,638977725,638977636,88,9560,12605,12490,21931,1410,3,1,True
2026-03-26T14:34:49.336,T1,1,5021,0.507,-68.6,-90.5,-21.8,164.29,638977853,638977636,104,10173,17086,14737,31430,1691,3,1,True
2026-03-26T14:34:49.846,T1,1,5022,0.197,-69.0,-90.7,-21.7,151.62,638977720,638977636,80,9956,12130,11766,20252,1375,3,1,True
2026-03-26T14:34:50.354,T1,1,5023,0.957,-68.8,-90.5,-21.6,176.6,638978045,638977636,84,8455,14834,14895,25904,1547,3,1,True
2026-03-26T14:34:50.835,T1,1,5024,1.51,-68.9,-90.2,-21.3,165.76,638978281,638977636,104,14100,17239,11240,29563,1654,3,1,True
2026-03-26T14:34:51.345,T1,1,5025,1.52,-69.0,-90.4,-21.4,159.09,638978285,638977636,92,11387,14636,10845,22681,1456,3,1,True
2026-03-26T14:34:51.854,T1,1,5026,0.535,-68.5,-90.4,-21.9,138.23,638977864,638977636,120,11143,16588,13029,29230,1623,3,1,True
2026-03-26T14:34:52.335,T1,1,5027,0.352,-68.5,-90.4,-21.9,140.39,638977786,638977636,112,9037,15724,15426,28814,1611,3,1,True
2026-03-26T14:34:52.844,T1,1,5028,0.314,-68.3,-90.3,-22.1,161.24,638977770,638977636,100,12896,16124,10499,27450,1562,3,1,True
2026-03-26T14:34:53.356,T1,1,5029,0.924,-68.5,-90.4,-21.9,155.64,638978031,638977636,92,9334,14319,12903,23557,1458,3,1,True
2026-03-26T14:34:53.836,T1,1,5030,0.478,-68.6,-90.8,-22.2,145.56,638977840,638977636,108,7669,15720,16839,32819,1730,3,1,True
2026-03-26T14:34:54.346,T1,1,5031,1.055,-68.5,-90.6,-22.1,156.76,638978086,638977636,104,12218,16303,10774,28186,1595,3,1,True
2026-03-26T14:34:54.854,T1,1,5032,0.858,-68.7,-90.4,-21.7,150.68,638978002,638977636,108,13511,16273,11089,28772,1623,3,1,True
2026-03-26T14:34:55.334,T1,1,5033,1.037,-68.5,-90.8,-22.4,140.79,638978079,638977636,100,15312,14079,9207,29267,1623,3,1,True
2026-03-26T14:34:55.845,T1,1,5034,0.952,-68.2,-90.5,-22.3,148.5,638978042,638977636,92,9138,13662,13130,23610,1445,3,1,True
