timestamp,device,session_id,seq,true_dist_m,angle_deg,distance_m,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,nlos_suspect,anchor_id,error_m,antenna_delay,notes
2026-03-26T14:39:53.854,T1,20260326_143823,5629,1.0,0.0,0.159,-67.5,-89.9,-22.4,182.68,88,13542,16076,13775,30857,1611,True,1,-0.841,22750,
2026-03-26T14:39:54.279,T1,20260326_143823,5630,1.0,0.0,1.327,-67.6,-89.7,-22.1,185.9,92,12540,17103,13859,29489,1579,True,1,0.32699999999999996,22750,
2026-03-26T14:39:54.816,T1,20260326_143823,5631,1.0,0.0,0.779,-67.4,-90.2,-22.8,148.8,100,17187,14880,10311,32827,1657,True,1,-0.22099999999999997,22750,
2026-03-26T14:39:55.295,T1,20260326_143823,5632,1.0,0.0,0.174,-66.8,-89.9,-23.0,193.66,88,13652,17042,12080,31455,1591,True,1,-0.8260000000000001,22750,
2026-03-26T14:39:55.807,T1,20260326_143823,5633,1.0,0.0,1.196,-67.1,-89.6,-22.5,218.03,76,13443,16570,13018,29183,1549,True,1,0.19599999999999995,22750,
2026-03-26T14:39:56.286,T1,20260326_143823,5634,1.0,0.0,0.042,-67.2,-93.3,-26.1,157.05,84,3982,13192,10274,31951,1625,True,1,-0.958,22750,
2026-03-26T14:39:56.799,T1,20260326_143823,5635,1.0,0.0,0.84,-68.7,-94.0,-25.2,113.72,88,7127,10007,8474,25324,1524,True,1,-0.16000000000000003,22750,
2026-03-26T14:39:57.276,T1,20260326_143823,5636,1.0,0.0,0.422,-67.1,-91.6,-24.6,143.72,96,10504,13797,13516,36050,1717,True,1,-0.5780000000000001,22750,
2026-03-26T14:39:57.787,T1,20260326_143823,5637,1.0,0.0,1.332,-66.0,-91.7,-25.8,119.85,84,7312,10067,7016,16751,1126,True,1,0.3320000000000001,22750,
2026-03-26T14:39:58.267,T1,20260326_143823,5638,1.0,0.0,1.21,-66.7,-90.2,-23.5,144.45,88,6879,12712,14163,22808,1348,True,1,0.20999999999999996,22750,
2026-03-26T14:39:58.776,T1,20260326_143823,5639,1.0,0.0,-0.038,-65.6,-91.5,-25.9,84.98,132,10059,11217,13219,32475,1550,True,1,-1.038,22750,
2026-03-26T14:39:59.287,T1,20260326_143823,5640,1.0,0.0,0.746,-66.2,-91.7,-25.6,125.83,88,5831,11073,8954,19264,1216,True,1,-0.254,22750,
2026-03-26T14:39:59.766,T1,20260326_143823,5641,1.0,0.0,0.31,-66.7,-92.2,-25.5,111.29,132,10155,14690,9168,35223,1675,True,1,-0.69,22750,
2026-03-26T14:40:00.276,T1,20260326_143823,5642,1.0,0.0,0.629,-66.5,-93.3,-26.8,86.98,128,4326,11133,9854,27591,1475,True,1,-0.371,22750,
2026-03-26T14:40:00.787,T1,20260326_143823,5643,1.0,0.0,0.319,-65.0,-91.4,-26.4,93.46,108,7771,10094,6717,16947,1097,True,1,-0.681,22750,
2026-03-26T14:40:01.266,T1,20260326_143823,5644,1.0,0.0,0.478,-63.1,-87.5,-24.4,142.01,108,16292,15337,11328,25841,1267,True,1,-0.522,22750,
2026-03-26T14:40:01.776,T1,20260326_143823,5645,1.0,0.0,0.694,-66.3,-92.6,-26.2,97.77,108,5828,10559,7298,19337,1225,True,1,-0.30600000000000005,22750,
2026-03-26T14:40:02.314,T1,20260326_143823,5646,1.0,0.0,0.886,-67.9,-91.5,-23.5,131.86,120,14500,15823,9749,37702,1809,True,1,-0.11399999999999999,22750,
2026-03-26T14:40:02.795,T1,20260326_143823,5647,1.0,0.0,0.689,-66.0,-93.3,-27.4,99.82,100,1975,9982,8813,21610,1279,True,1,-0.31100000000000005,22750,
2026-03-26T14:40:03.276,T1,20260326_143823,5648,1.0,0.0,0.502,-66.2,-93.3,-27.1,150.57,80,6564,12046,7825,29087,1495,True,1,-0.498,22750,
2026-03-26T14:40:03.786,T1,20260326_143823,5649,1.0,0.0,-0.098,-66.2,-93.8,-27.6,129.01,68,1122,8773,10052,23511,1347,True,1,-1.098,22750,
2026-03-26T14:40:04.295,T1,20260326_143823,5650,1.0,0.0,0.535,-66.4,-94.0,-27.5,105.68,84,2290,8877,8001,19764,1243,True,1,-0.46499999999999997,22750,
2026-03-26T14:40:04.806,T1,20260326_143823,5651,1.0,0.0,0.319,-66.6,-93.2,-26.6,164.02,60,4782,9841,6028,17355,1173,True,1,-0.681,22750,
2026-03-26T14:40:05.285,T1,20260326_143823,5652,1.0,0.0,1.299,-66.2,-93.4,-27.1,126.16,80,627,10093,9722,23156,1337,True,1,0.29899999999999993,22750,
2026-03-26T14:40:05.796,T1,20260326_143823,5653,1.0,0.0,0.675,-66.5,-93.2,-26.6,110.42,76,2465,8392,10343,20206,1262,True,1,-0.32499999999999996,22750,
2026-03-26T14:40:06.278,T1,20260326_143823,5654,1.0,0.0,0.952,-66.5,-93.5,-27.0,120.59,88,2982,10612,9114,24584,1389,True,1,-0.04800000000000004,22750,
2026-03-26T14:40:06.786,T1,20260326_143823,5655,1.0,0.0,0.647,-66.6,-93.0,-26.4,172.17,64,1567,11019,9831,23488,1363,True,1,-0.353,22750,
2026-03-26T14:40:07.296,T1,20260326_143823,5656,1.0,0.0,0.568,-67.1,-92.8,-25.7,142.97,88,5917,12581,8477,25843,1457,True,1,-0.43200000000000005,22750,
2026-03-26T14:40:07.776,T1,20260326_143823,5657,1.0,0.0,0.544,-67.1,-93.4,-26.3,128.43,100,4832,12843,8722,29728,1560,True,1,-0.45599999999999996,22750,
2026-03-26T14:40:08.286,T1,20260326_143823,5658,1.0,0.0,0.422,-66.6,-93.1,-26.5,94.84,68,4760,6449,10628,19195,1234,True,1,-0.5780000000000001,22750,
2026-03-26T14:40:08.797,T1,20260326_143823,5659,1.0,0.0,-0.084,-66.8,-92.8,-25.9,124.8,88,4036,10982,8319,20296,1278,True,1,-1.084,22750,
2026-03-26T14:40:09.306,T1,20260326_143823,5660,1.0,0.0,0.666,-67.5,-92.9,-25.4,117.9,116,2534,13676,12013,32695,1659,True,1,-0.33399999999999996,22750,
2026-03-26T14:40:09.787,T1,20260326_143823,5661,1.0,0.0,0.263,-67.3,-92.7,-25.4,163.1,88,7470,14353,9155,32244,1637,True,1,-0.737,22750,
2026-03-26T14:40:10.325,T1,20260326_143823,5662,1.0,0.0,0.15,-67.4,-93.0,-25.6,97.66,80,4255,7813,11573,21505,1343,True,1,-0.85,22750,
2026-03-26T14:40:10.776,T1,20260326_143823,5663,1.0,0.0,1.492,-67.7,-92.7,-24.9,160.79,76,5568,12220,7992,22097,1374,True,1,0.492,22750,
2026-03-26T14:40:11.287,T1,20260326_143823,5664,1.0,0.0,0.244,-77.3,-93.2,-15.9,124.28,104,4989,12925,10109,15466,1602,True,1,-0.756,22750,
2026-03-26T14:40:11.797,T1,20260326_143823,5665,1.0,0.0,0.83,-67.8,-92.9,-25.0,147.93,88,2600,13018,11212,28330,1563,True,1,-0.17000000000000004,22750,
2026-03-26T14:40:12.305,T1,20260326_143823,5666,1.0,0.0,0.633,-67.5,-93.0,-25.4,149.71,92,7625,13773,8880,32278,1651,True,1,-0.367,22750,
2026-03-26T14:40:12.785,T1,20260326_143823,5667,1.0,0.0,1.093,-67.4,-93.3,-25.9,103.7,100,4683,10370,6968,18915,1257,True,1,0.09299999999999997,22750,
2026-03-26T14:40:13.298,T1,20260326_143823,5668,1.0,0.0,0.76,-66.6,-92.6,-26.0,108.71,116,6509,12610,8453,26355,1444,True,1,-0.24,22750,
2026-03-26T14:40:13.804,T1,20260326_143823,5669,1.0,0.0,0.624,-67.7,-93.6,-25.9,82.07,100,4179,8207,11745,25072,1461,True,1,-0.376,22750,
2026-03-26T14:40:14.315,T1,20260326_143823,5670,1.0,0.0,0.915,-66.8,-93.0,-26.2,104.94,108,4759,11334,7870,22267,1336,True,1,-0.08499999999999996,22750,
2026-03-26T14:40:14.797,T1,20260326_143823,5671,1.0,0.0,0.826,-66.2,-93.9,-27.6,101.25,108,2350,10935,8509,26179,1421,True,1,-0.17400000000000004,22750,
2026-03-26T14:40:15.304,T1,20260326_143823,5672,1.0,0.0,0.45,-66.6,-93.4,-26.7,103.67,112,8459,11611,6910,29293,1525,True,1,-0.55,22750,
2026-03-26T14:40:15.783,T1,20260326_143823,5673,1.0,0.0,0.694,-66.9,-93.2,-26.2,86.39,96,3008,8293,9618,18279,1217,True,1,-0.30600000000000005,22750,
2026-03-26T14:40:16.297,T1,20260326_143823,5674,1.0,0.0,0.422,-66.3,-93.0,-26.6,93.87,116,3850,10889,8834,22663,1327,True,1,-0.5780000000000001,22750,
2026-03-26T14:40:16.804,T1,20260326_143823,5675,1.0,0.0,1.327,-65.7,-93.1,-27.4,89.66,124,5604,11118,7320,23773,1330,True,1,0.32699999999999996,22750,
2026-03-26T14:40:17.285,T1,20260326_143823,5676,1.0,0.0,1.21,-66.1,-92.8,-26.8,76.42,104,7264,7948,12680,29087,1489,True,1,0.20999999999999996,22750,
2026-03-26T14:40:17.854,T1,20260326_143823,5677,1.0,0.0,0.352,-66.7,-93.2,-26.5,93.89,96,5513,9013,11976,27888,1490,True,1,-0.648,22750,
2026-03-26T14:40:18.333,T1,20260326_143823,5678,1.0,0.0,1.126,-66.6,-92.7,-26.2,111.74,104,3625,11621,11346,27578,1476,True,1,0.1259999999999999,22750,
2026-03-26T14:40:18.787,T1,20260326_143823,5679,1.0,0.0,0.31,-66.9,-92.9,-26.0,80.99,104,7022,8423,12651,28494,1517,True,1,-0.69,22750,
2026-03-26T14:40:19.297,T1,20260326_143823,5680,1.0,0.0,1.13,-67.1,-93.0,-25.9,112.3,92,4811,10332,9491,22499,1357,True,1,0.1299999999999999,22750,
2026-03-26T14:40:19.835,T1,20260326_143823,5681,1.0,0.0,1.187,-66.8,-92.6,-25.8,118.12,104,4579,12285,9575,25309,1425,True,1,0.18700000000000006,22750,
2026-03-26T14:40:20.345,T1,20260326_143823,5682,1.0,0.0,0.652,-67.3,-93.4,-26.1,95.91,108,4766,10358,11170,28106,1526,True,1,-0.348,22750,
2026-03-26T14:40:20.795,T1,20260326_143823,5683,1.0,0.0,0.127,-67.1,-93.3,-26.2,128.43,88,5003,11302,7866,23498,1387,True,1,-0.873,22750,
2026-03-26T14:40:21.306,T1,20260326_143823,5684,1.0,0.0,0.704,-64.5,-92.9,-28.4,92.78,116,6006,10763,7352,24781,1302,True,1,-0.29600000000000004,22750,
2026-03-26T14:40:21.816,T1,20260326_143823,5685,1.0,0.0,0.169,-65.5,-93.1,-27.5,89.41,120,6579,10729,6969,23928,1326,True,1,-0.831,22750,
2026-03-26T14:40:22.294,T1,20260326_143823,5686,1.0,0.0,0.295,-65.9,-92.9,-27.0,115.65,96,7607,11102,6759,24612,1362,True,1,-0.7050000000000001,22750,
2026-03-26T14:40:22.805,T1,20260326_143823,5687,1.0,0.0,0.502,-66.1,-92.9,-26.8,119.34,96,5754,11457,9146,26745,1430,True,1,-0.498,22750,
2026-03-26T14:40:23.316,T1,20260326_143823,5688,1.0,0.0,0.155,-67.2,-93.2,-26.0,97.85,100,6114,9785,11234,27666,1510,True,1,-0.845,22750,
2026-03-26T14:40:23.825,T1,20260326_143823,5689,1.0,0.0,1.107,-66.5,-92.5,-26.0,94.48,96,7162,9070,12300,26960,1456,True,1,0.10699999999999998,22750,
2026-03-26T14:40:24.306,T1,20260326_143823,5690,1.0,0.0,0.976,-66.7,-92.6,-25.9,111.46,100,4983,11146,11426,26676,1458,True,1,-0.02400000000000002,22750,
2026-03-26T14:40:24.817,T1,20260326_143823,5691,1.0,0.0,-0.005,-66.5,-93.3,-26.8,91.85,108,5298,9920,11839,30457,1546,True,1,-1.005,22750,
2026-03-26T14:40:25.293,T1,20260326_143823,5692,1.0,0.0,0.15,-67.1,-92.5,-25.4,96.27,100,6259,9627,11902,25082,1435,True,1,-0.85,22750,
2026-03-26T14:40:25.806,T1,20260326_143823,5693,1.0,0.0,1.013,-66.7,-92.3,-25.6,129.85,92,6812,11946,8163,22771,1345,True,1,0.0129999999999999,22750,
2026-03-26T14:40:26.315,T1,20260326_143823,5694,1.0,0.0,0.291,-67.1,-92.3,-25.2,95.58,88,7507,8411,12299,24275,1412,True,1,-0.7090000000000001,22750,
2026-03-26T14:40:26.827,T1,20260326_143823,5695,1.0,0.0,-0.136,-66.8,-93.2,-26.5,115.79,104,6060,12042,10363,31919,1598,True,1,-1.1360000000000001,22750,
2026-03-26T14:40:27.306,T1,20260326_143823,5696,1.0,0.0,0.877,-67.7,-92.9,-25.2,115.9,108,6811,12517,8100,25953,1488,True,1,-0.123,22750,
2026-03-26T14:40:27.815,T1,20260326_143823,5697,1.0,0.0,0.488,-67.8,-92.5,-24.7,123.16,104,5283,12809,12331,29907,1603,True,1,-0.512,22750,
2026-03-26T14:40:28.324,T1,20260326_143823,5698,1.0,0.0,0.009,-67.8,-92.3,-24.5,94.29,96,7031,9052,12522,23712,1426,True,1,-0.991,22750,
2026-03-26T14:40:28.805,T1,20260326_143823,5699,1.0,0.0,0.558,-66.7,-93.1,-26.4,94.86,112,6107,10624,7751,22583,1343,True,1,-0.44199999999999995,22750,
2026-03-26T14:40:29.315,T1,20260326_143823,5700,1.0,0.0,0.915,-68.6,-92.0,-23.4,146.12,112,10272,16365,10353,35201,1790,True,1,-0.08499999999999996,22750,
2026-03-26T14:40:29.825,T1,20260326_143823,5701,1.0,0.0,0.492,-68.1,-92.3,-24.2,132.01,100,6020,13201,13017,30859,1646,True,1,-0.508,22750,
2026-03-26T14:40:30.305,T1,20260326_143823,5702,1.0,0.0,0.868,-67.4,-92.6,-25.2,107.66,116,5893,12489,11330,29200,1562,True,1,-0.132,22750,
2026-03-26T14:40:30.816,T1,20260326_143823,5703,1.0,0.0,0.483,-66.4,-92.1,-25.7,116.65,108,6315,12598,10425,26800,1449,True,1,-0.517,22750,
2026-03-26T14:40:31.325,T1,20260326_143823,5704,1.0,0.0,-0.155,-66.2,-92.1,-25.9,67.91,140,8472,9508,13124,29661,1509,True,1,-1.155,22750,
2026-03-26T14:40:31.808,T1,20260326_143823,5705,1.0,0.0,1.06,-65.9,-91.9,-26.1,83.68,112,8367,9372,12748,27813,1447,True,1,0.06000000000000005,22750,
2026-03-26T14:40:32.315,T1,20260326_143823,5706,1.0,0.0,0.375,-66.3,-92.1,-25.8,148.49,96,7884,14255,10300,32363,1583,True,1,-0.625,22750,
2026-03-26T14:40:32.824,T1,20260326_143823,5707,1.0,0.0,0.886,-66.9,-92.7,-25.8,133.31,100,8274,13331,8473,30914,1583,True,1,-0.11399999999999999,22750,
2026-03-26T14:40:33.334,T1,20260326_143823,5708,1.0,0.0,-0.183,-67.6,-92.0,-24.4,107.14,108,8007,11571,14585,32189,1652,True,1,-1.183,22750,
2026-03-26T14:40:33.814,T1,20260326_143823,5709,1.0,0.0,0.488,-66.9,-91.9,-25.0,114.28,124,7250,14171,12907,33871,1654,True,1,-0.512,22750,
2026-03-26T14:40:34.324,T1,20260326_143823,5710,1.0,0.0,0.938,-67.1,-92.4,-25.4,99.85,124,6300,12381,10693,27717,1505,True,1,-0.062000000000000055,22750,
2026-03-26T14:40:34.837,T1,20260326_143823,5711,1.0,0.0,0.727,-67.9,-91.7,-23.9,140.02,104,9721,14562,9358,28563,1571,True,1,-0.273,22750,
2026-03-26T14:40:35.315,T1,20260326_143823,5712,1.0,0.0,1.083,-67.8,-92.2,-24.4,124.01,112,9001,13889,10196,30440,1618,True,1,0.08299999999999996,22750,
2026-03-26T14:40:35.825,T1,20260326_143823,5713,1.0,0.0,0.994,-67.1,-91.8,-24.7,173.42,84,8421,14567,10506,30227,1574,True,1,-0.006000000000000005,22750,
2026-03-26T14:40:36.364,T1,20260326_143823,5714,1.0,0.0,0.99,-66.9,-92.2,-25.3,146.92,92,5967,13517,10790,28824,1524,True,1,-0.010000000000000009,22750,
2026-03-26T14:40:36.814,T1,20260326_143823,5715,1.0,0.0,1.59,-67.6,-91.7,-24.1,147.8,96,8154,14189,10876,27962,1540,True,1,0.5900000000000001,22750,
2026-03-26T14:40:37.325,T1,20260326_143823,5716,1.0,0.0,0.3,-66.2,-92.0,-25.8,128.3,100,9065,12830,8331,27101,1443,True,1,-0.7,22750,
2026-03-26T14:40:37.835,T1,20260326_143823,5717,1.0,0.0,1.398,-66.8,-91.9,-25.2,116.41,100,8523,11641,7224,21342,1307,True,1,0.3979999999999999,22750,
2026-03-26T14:40:38.314,T1,20260326_143823,5718,1.0,0.0,1.548,-65.5,-91.9,-26.4,81.56,108,6371,8808,10382,19864,1207,True,1,0.548,22750,
2026-03-26T14:40:38.830,T1,20260326_143823,5719,1.0,0.0,1.548,-67.4,-91.5,-24.2,126.83,88,7672,11161,13197,25625,1462,True,1,0.548,22750,
2026-03-26T14:40:39.333,T1,20260326_143823,5720,1.0,0.0,1.44,-67.4,-91.9,-24.5,130.09,120,10957,15611,10637,36862,1757,True,1,0.43999999999999995,22750,
2026-03-26T14:40:39.874,T1,20260326_143823,5721,1.0,0.0,0.417,-66.5,-92.4,-25.9,115.65,112,4959,12953,10760,28809,1506,True,1,-0.583,22750,
2026-03-26T14:40:40.324,T1,20260326_143823,5722,1.0,0.0,0.877,-67.5,-92.9,-25.3,108.78,112,5558,12183,8734,24687,1444,True,1,-0.123,22750,
2026-03-26T14:40:40.834,T1,20260326_143823,5723,1.0,0.0,0.788,-66.7,-91.8,-25.1,118.09,104,6802,12281,12546,28436,1508,True,1,-0.21199999999999997,22750,
2026-03-26T14:40:41.343,T1,20260326_143823,5724,1.0,0.0,0.094,-66.2,-92.1,-25.9,100.91,132,6954,13320,10318,29151,1497,True,1,-0.906,22750,
2026-03-26T14:40:41.825,T1,20260326_143823,5725,1.0,0.0,0.249,-66.7,-92.9,-26.2,97.34,112,5436,10902,11633,29085,1524,True,1,-0.751,22750,
2026-03-26T14:40:42.336,T1,20260326_143823,5726,1.0,0.0,0.793,-66.9,-91.9,-25.0,103.73,108,5641,11203,10955,22321,1342,True,1,-0.20699999999999996,22750,
2026-03-26T14:40:42.844,T1,20260326_143823,5727,1.0,0.0,0.385,-66.8,-91.9,-25.2,86.88,152,7153,13206,10624,27753,1490,True,1,-0.615,22750,
2026-03-26T14:40:43.325,T1,20260326_143823,5728,1.0,0.0,-0.108,-66.9,-92.3,-25.4,103.6,128,9361,13261,8454,29363,1541,True,1,-1.108,22750,
2026-03-26T14:40:43.835,T1,20260326_143823,5729,1.0,0.0,1.421,-66.9,-91.9,-24.9,119.13,124,11314,14772,8941,33900,1656,True,1,0.42100000000000004,22750,
2026-03-26T14:40:44.344,T1,20260326_143823,5730,1.0,0.0,0.122,-68.1,-92.5,-24.4,144.0,96,8277,13824,10054,30575,1641,True,1,-0.878,22750,
2026-03-26T14:40:44.855,T1,20260326_143823,5731,1.0,0.0,1.219,-67.6,-91.8,-24.3,83.03,100,10167,8303,13116,26087,1487,True,1,0.21900000000000008,22750,
2026-03-26T14:40:45.334,T1,20260326_143823,5732,1.0,0.0,0.61,-66.5,-91.7,-25.2,95.53,108,7616,10317,12135,24694,1393,True,1,-0.39,22750,
2026-03-26T14:40:45.846,T1,20260326_143823,5733,1.0,0.0,0.497,-67.7,-92.4,-24.7,109.44,112,7448,12257,10838,27391,1530,True,1,-0.503,22750,
2026-03-26T14:40:46.326,T1,20260326_143823,5734,1.0,0.0,0.042,-67.6,-91.8,-24.2,111.89,128,8192,14322,14210,35780,1742,True,1,-0.958,22750,
2026-03-26T14:40:46.833,T1,20260326_143823,5735,1.0,0.0,1.121,-66.3,-91.7,-25.4,109.93,108,8527,11872,7335,21641,1296,True,1,0.121,22750,
2026-03-26T14:40:47.343,T1,20260326_143823,5736,1.0,0.0,0.647,-66.4,-91.7,-25.2,104.05,112,9404,11654,15106,35822,1675,True,1,-0.353,22750,
2026-03-26T14:40:47.854,T1,20260326_143823,5737,1.0,0.0,1.093,-67.1,-91.5,-24.4,86.65,124,9568,10745,14339,29880,1563,True,1,0.09299999999999997,22750,
2026-03-26T14:40:48.335,T1,20260326_143823,5738,1.0,0.0,0.169,-67.6,-92.6,-25.0,91.42,132,7080,12068,10845,28392,1552,True,1,-0.831,22750,
2026-03-26T14:40:48.845,T1,20260326_143823,5739,1.0,0.0,0.183,-67.4,-92.2,-24.8,123.84,108,8863,13375,8105,26727,1493,True,1,-0.817,22750,
2026-03-26T14:40:49.354,T1,20260326_143823,5740,1.0,0.0,1.66,-67.2,-91.9,-24.6,111.06,108,7644,11994,14789,32784,1647,True,1,0.6599999999999999,22750,
2026-03-26T14:40:49.835,T1,20260326_143823,5741,1.0,0.0,0.178,-67.3,-92.0,-24.7,114.03,104,8463,11859,14103,32791,1648,True,1,-0.8220000000000001,22750,
2026-03-26T14:40:50.343,T1,20260326_143823,5742,1.0,0.0,0.999,-67.4,-91.8,-24.3,128.08,104,7198,13320,10750,25933,1475,True,1,-0.0010000000000000009,22750,
2026-03-26T14:40:50.854,T1,20260326_143823,5743,1.0,0.0,0.413,-67.7,-92.2,-24.6,125.88,104,7953,13092,8462,25350,1469,True,1,-0.587,22750,
2026-03-26T14:40:51.364,T1,20260326_143823,5744,1.0,0.0,0.328,-66.8,-92.0,-25.2,128.21,92,7835,11795,12900,30247,1556,True,1,-0.6719999999999999,22750,
2026-03-26T14:40:51.845,T1,20260326_143823,5745,1.0,0.0,0.469,-66.5,-92.2,-25.6,117.06,96,6585,11238,12235,28154,1490,True,1,-0.531,22750,
2026-03-26T14:40:52.355,T1,20260326_143823,5746,1.0,0.0,0.483,-66.5,-92.2,-25.7,108.26,96,7928,10393,11729,27181,1462,True,1,-0.517,22750,
2026-03-26T14:40:52.833,T1,20260326_143823,5747,1.0,0.0,0.704,-66.6,-91.5,-24.9,121.84,116,10225,14133,9421,29333,1524,True,1,-0.29600000000000004,22750,
2026-03-26T14:40:53.343,T1,20260326_143823,5748,1.0,0.0,1.065,-66.4,-91.8,-25.4,109.09,116,7528,12654,9362,24710,1391,True,1,0.06499999999999995,22750,
2026-03-26T14:40:53.856,T1,20260326_143823,5749,1.0,0.0,1.088,-66.1,-92.0,-25.9,110.56,112,8860,12383,8069,25863,1406,True,1,0.08800000000000008,22750,
2026-03-26T14:40:54.365,T1,20260326_143823,5750,1.0,0.0,1.027,-67.0,-91.9,-24.9,137.75,96,7396,13224,9892,25999,1455,True,1,0.026999999999999913,22750,
2026-03-26T14:40:54.845,T1,20260326_143823,5751,1.0,0.0,0.324,-66.6,-91.8,-25.2,136.65,100,6805,13665,12420,31319,1574,True,1,-0.6759999999999999,22750,
2026-03-26T14:40:55.354,T1,20260326_143823,5752,1.0,0.0,1.022,-67.4,-91.7,-24.3,107.52,120,8093,12902,14927,33930,1685,True,1,0.02200000000000002,22750,
2026-03-26T14:40:55.835,T1,20260326_143823,5753,1.0,0.0,0.779,-67.2,-91.6,-24.4,59.58,176,9566,10486,13557,28087,1521,True,1,-0.22099999999999997,22750,
2026-03-26T14:40:56.346,T1,20260326_143823,5754,1.0,0.0,0.136,-65.9,-91.7,-25.7,102.54,112,7167,11485,8406,20655,1250,True,1,-0.864,22750,
2026-03-26T14:40:56.855,T1,20260326_143823,5755,1.0,0.0,1.29,-66.1,-91.7,-25.7,78.5,120,5672,9420,9272,16973,1138,True,1,0.29000000000000004,22750,
2026-03-26T14:40:57.334,T1,20260326_143823,5756,1.0,0.0,1.046,-66.0,-91.4,-25.5,129.4,92,8177,11905,8428,21599,1279,True,1,0.04600000000000004,22750,
2026-03-26T14:40:57.842,T1,20260326_143823,5757,1.0,0.0,0.488,-66.7,-91.6,-25.0,81.48,116,6010,9452,10675,18404,1210,True,1,-0.512,22750,
2026-03-26T14:40:58.353,T1,20260326_143823,5758,1.0,0.0,0.399,-67.0,-91.7,-24.7,131.02,92,8184,12054,9118,22422,1352,True,1,-0.601,22750,
2026-03-26T14:40:58.863,T1,20260326_143823,5759,1.0,0.0,0.07,-66.7,-91.4,-24.6,148.82,92,9242,13691,10092,26971,1468,True,1,-0.9299999999999999,22750,
2026-03-26T14:40:59.344,T1,20260326_143823,5760,1.0,0.0,0.783,-67.4,-91.3,-23.8,127.77,104,7656,13288,12205,25726,1468,True,1,-0.21699999999999997,22750,
2026-03-26T14:40:59.855,T1,20260326_143823,5761,1.0,0.0,0.938,-67.1,-91.3,-24.2,113.9,124,10884,14123,8294,26950,1487,True,1,-0.062000000000000055,22750,
2026-03-26T14:41:00.363,T1,20260326_143823,5762,1.0,0.0,1.599,-67.7,-92.6,-24.9,99.25,124,10950,12307,7595,29207,1580,True,1,0.599,22750,
2026-03-26T14:41:00.843,T1,20260326_143823,5763,1.0,0.0,1.098,-66.9,-91.4,-24.5,94.92,152,7712,14428,12724,30573,1571,True,1,0.09800000000000009,22750,
2026-03-26T14:41:01.354,T1,20260326_143823,5764,1.0,0.0,0.75,-67.1,-91.5,-24.5,101.33,120,9295,12160,7658,21353,1321,True,1,-0.25,22750,
2026-03-26T14:41:01.891,T1,20260326_143823,5765,1.0,0.0,1.416,-66.5,-91.5,-25.0,93.46,136,7503,12711,12827,29049,1511,True,1,0.4159999999999999,22750,
2026-03-26T14:41:02.344,T1,20260326_143823,5766,1.0,0.0,1.154,-66.8,-91.6,-24.7,90.38,124,6421,11207,10004,19971,1268,True,1,0.15399999999999991,22750,
2026-03-26T14:41:02.856,T1,20260326_143823,5767,1.0,0.0,0.957,-68.2,-91.8,-23.6,96.22,116,10811,11161,14855,33226,1713,True,1,-0.04300000000000004,22750,
2026-03-26T14:41:03.364,T1,20260326_143823,5768,1.0,0.0,0.033,-67.4,-91.4,-24.0,96.08,112,6587,10761,11922,20892,1321,True,1,-0.967,22750,
2026-03-26T14:41:03.845,T1,20260326_143823,5769,1.0,0.0,0.338,-67.6,-92.1,-24.5,140.25,88,8871,12342,9321,25572,1474,True,1,-0.6619999999999999,22750,
2026-03-26T14:41:04.355,T1,20260326_143823,5770,1.0,0.0,0.915,-68.0,-91.7,-23.7,152.85,96,8955,14674,14135,35333,1755,True,1,-0.08499999999999996,22750,
2026-03-26T14:41:04.864,T1,20260326_143823,5771,1.0,0.0,0.417,-67.5,-92.0,-24.4,119.31,120,9135,14317,9054,28927,1562,True,1,-0.583,22750,
2026-03-26T14:41:05.345,T1,20260326_143823,5772,1.0,0.0,0.295,-67.7,-92.4,-24.8,112.8,116,8251,13085,14236,38160,1803,True,1,-0.7050000000000001,22750,
2026-03-26T14:41:05.884,T1,20260326_143823,5773,1.0,0.0,0.474,-66.8,-91.4,-24.6,70.65,112,9900,7913,11840,21570,1317,True,1,-0.526,22750,
2026-03-26T14:41:06.393,T1,20260326_143823,5774,1.0,0.0,0.713,-67.5,-91.9,-24.3,148.1,96,9200,14218,9148,28286,1545,True,1,-0.28700000000000003,22750,
2026-03-26T14:41:06.847,T1,20260326_143823,5775,1.0,0.0,0.877,-67.4,-91.4,-24.0,131.79,112,9839,14760,10163,28839,1553,True,1,-0.123,22750,
2026-03-26T14:41:07.353,T1,20260326_143823,5776,1.0,0.0,0.281,-66.9,-91.6,-24.8,123.87,112,9531,13873,8417,26925,1474,True,1,-0.719,22750,
2026-03-26T14:41:07.893,T1,20260326_143823,5777,1.0,0.0,0.582,-66.1,-91.7,-25.6,123.4,100,9644,12340,7495,24663,1375,True,1,-0.41800000000000004,22750,
2026-03-26T14:41:08.374,T1,20260326_143823,5778,1.0,0.0,0.038,-66.4,-91.6,-25.2,81.16,124,6478,10064,11165,20688,1271,True,1,-0.962,22750,
2026-03-26T14:41:08.853,T1,20260326_143823,5779,1.0,0.0,0.352,-66.6,-92.7,-26.1,101.96,112,8753,11420,7972,26603,1452,True,1,-0.648,22750,
