timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T14:42:33.967,A1,1,5978,-65.5,-90.6,-25.1,101.78,136,10206,13842,11549,28156,1438,639000019,1
2026-03-26T14:42:34.448,A1,1,5979,-66.1,-90.4,-24.3,101.52,112,11126,11370,12814,25021,1384,639000047,1
2026-03-26T14:42:34.959,A1,1,5980,-65.3,-91.0,-25.7,102.35,124,10259,12692,8114,24330,1325,639000369,1
2026-03-26T14:42:35.468,A1,1,5981,-65.8,-90.4,-24.6,98.73,136,13679,13427,15428,37106,1670,639000095,1
2026-03-26T14:42:35.949,A1,1,5982,-65.9,-91.0,-25.1,95.02,152,10907,14443,11974,32958,1576,639000210,1
2026-03-26T14:42:36.460,A1,1,5983,-65.8,-90.6,-24.8,100.21,124,10070,12426,12435,26505,1411,639000096,1
2026-03-26T14:42:36.969,A1,1,5984,-66.1,-88.8,-22.8,162.68,108,12933,17569,14718,29218,1493,639000324,1
2026-03-26T14:42:37.447,A1,1,5985,-68.2,-92.5,-24.3,95.48,144,7935,13749,13412,36792,1804,638999885,1
2026-03-26T14:42:37.957,A1,1,5986,-67.6,-91.6,-24.0,132.52,112,12140,14842,9023,32042,1648,639000072,1
2026-03-26T14:42:38.467,A1,1,5987,-67.8,-91.9,-24.1,125.64,108,8631,13569,8766,25516,1481,639000077,1
2026-03-26T14:42:38.949,A1,1,5988,-68.4,-91.4,-23.0,113.56,140,14076,15898,10763,36375,1807,639000125,1
2026-03-26T14:42:39.463,A1,1,5989,-67.3,-93.5,-26.2,87.33,140,3426,12226,11301,32451,1643,638999926,1
2026-03-26T14:42:39.967,A1,1,5990,-66.6,-90.2,-23.6,147.72,116,14176,17136,11265,34591,1655,639000269,1
2026-03-26T14:42:40.446,A1,1,5991,-68.5,-90.3,-21.9,150.24,128,17877,19231,14351,45226,2017,639000126,1
2026-03-26T14:42:40.960,A1,1,5992,-69.9,-92.2,-22.3,104.67,156,9502,16329,15407,41376,2026,639000338,1
2026-03-26T14:42:41.497,A1,1,5993,-68.4,-92.4,-24.0,102.36,132,5411,13511,16541,39423,1883,639000220,1
2026-03-26T14:42:41.977,A1,1,5994,-68.0,-92.0,-24.0,111.66,132,9243,14739,9205,29716,1610,639000171,1
2026-03-26T14:42:42.458,A1,1,5995,-67.7,-91.6,-23.9,168.66,96,8607,16191,12006,34294,1714,638999975,1
2026-03-26T14:42:42.968,A1,1,5996,-67.9,-91.7,-23.8,115.21,136,8070,15668,12833,33920,1715,638999900,1
2026-03-26T14:42:43.450,A1,1,5997,-68.4,-92.0,-23.7,104.38,136,6681,14195,17647,41874,1937,639000106,1
2026-03-26T14:42:43.957,A1,1,5998,-68.5,-91.5,-23.0,139.72,124,9081,17325,13772,37563,1841,639000301,1
2026-03-26T14:42:44.497,A1,1,5999,-70.0,-93.3,-23.3,122.7,116,9659,14233,12052,39331,1986,639000251,1
2026-03-26T14:42:44.979,A1,1,6000,-70.0,-93.0,-23.0,121.94,124,8411,15121,13241,39905,1998,638999943,1
2026-03-26T14:42:45.457,A1,1,6001,-69.4,-93.0,-23.6,92.39,152,14208,14043,8472,41432,1996,638999931,1
2026-03-26T14:42:45.968,A1,1,6002,-68.3,-92.4,-24.1,136.89,108,6978,14784,12671,35082,1767,639000249,1
2026-03-26T14:42:46.479,A1,1,6003,-69.0,-92.9,-23.9,124.44,108,6299,13440,13848,35872,1828,639000285,1
2026-03-26T14:42:46.988,A1,1,6004,-67.4,-92.9,-25.5,82.77,132,10662,10926,6994,27353,1513,639000221,1
2026-03-26T14:42:47.469,A1,1,6005,-68.6,-92.3,-23.7,116.74,136,10576,15876,11728,39127,1888,639000362,1
2026-03-26T14:42:47.979,A1,1,6006,-67.3,-92.9,-25.6,82.93,108,3644,8956,10746,20703,1312,639000310,1
2026-03-26T14:42:48.457,A1,1,6007,-67.2,-93.2,-26.0,129.48,80,3357,10358,10592,24663,1428,639000276,1
2026-03-26T14:42:48.967,A1,1,6008,-68.3,-92.6,-24.3,118.01,108,4408,12745,13231,30854,1657,639000029,1
2026-03-26T14:42:49.477,A1,1,6009,-69.1,-92.4,-23.3,134.43,112,9090,15056,9750,31229,1714,639000337,1
2026-03-26T14:42:49.987,A1,1,6010,-66.8,-93.0,-26.2,94.99,124,4235,11779,12062,31556,1593,639000141,1
2026-03-26T14:42:50.467,A1,1,6011,-67.7,-92.9,-25.2,109.75,100,7141,10975,8970,24237,1439,639000178,1
2026-03-26T14:42:50.978,A1,1,6012,-69.7,-93.6,-23.9,95.5,152,4701,14516,13727,41572,2022,639000305,1
2026-03-26T14:42:51.457,A1,1,6013,-67.2,-92.5,-25.3,113.75,104,5054,11830,9875,23774,1402,639000079,1
2026-03-26T14:42:51.967,A1,1,6014,-69.1,-92.9,-23.8,120.55,104,3938,12537,15036,34716,1805,639000377,1
2026-03-26T14:42:52.506,A1,1,6015,-66.7,-93.0,-26.3,116.35,80,3634,9308,8495,17906,1194,639000287,1
2026-03-26T14:42:52.989,A1,1,6016,-66.7,-93.5,-26.8,94.18,88,3571,8288,11494,25077,1416,639000349,1
2026-03-26T14:42:53.470,A1,1,6017,-68.1,-93.0,-24.9,113.24,104,8481,11777,9284,28112,1572,639000145,1
2026-03-26T14:42:53.979,A1,1,6018,-68.3,-92.8,-24.6,98.8,120,4089,11856,13029,29709,1624,639000296,1
2026-03-26T14:42:54.489,A1,1,6019,-79.3,-92.5,-13.2,137.62,104,7581,14312,9673,13914,1627,639000238,1
2026-03-26T14:42:54.997,A1,1,6020,-66.9,-93.3,-26.4,93.5,96,3256,8976,11735,25277,1431,639000177,1
2026-03-26T14:42:55.477,A1,1,6021,-66.3,-93.2,-26.9,89.78,96,2570,8619,10011,20571,1264,638999985,1
2026-03-26T14:42:55.989,A1,1,6022,-66.8,-93.0,-26.2,82.67,144,4871,11904,12650,33907,1650,639000311,1
2026-03-26T14:42:56.498,A1,1,6023,-68.0,-92.8,-24.8,86.65,124,3742,10745,12329,25674,1494,639000286,1
2026-03-26T14:42:56.978,A1,1,6024,-68.3,-92.7,-24.4,125.02,120,5908,15002,11647,34597,1753,639000291,1
2026-03-26T14:42:57.488,A1,1,6025,-70.0,-92.8,-22.8,123.67,128,9192,15830,13010,40568,2017,638999985,1
2026-03-26T14:42:58.004,A1,1,6026,-68.3,-92.2,-23.9,151.37,104,7779,15742,11645,34674,1759,639000288,1
