timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,flags,anchor_count,nlos_suspect
2026-03-26T14:38:23.139,T1,1,5448,1.088,-65.8,-92.4,-26.6,108.22,638978100,638977636,88,3247,9523,10567,20883,1251,3,1,True
2026-03-26T14:38:23.649,T1,1,5449,0.572,-66.9,-92.2,-25.3,134.89,638977881,638977636,88,9126,11870,7463,24172,1398,3,1,True
2026-03-26T14:38:24.157,T1,1,5450,0.765,-66.1,-92.2,-26.2,110.48,638977962,638977636,84,3367,9280,11189,20484,1251,3,1,True
2026-03-26T14:38:24.637,T1,1,5451,0.488,-66.6,-92.2,-25.6,108.45,638977844,638977636,88,3044,9544,10678,18898,1223,3,1,True
2026-03-26T14:38:25.147,T1,1,5452,0.553,-66.4,-91.9,-25.6,148.83,638977872,638977636,76,6214,11311,9030,20891,1275,3,1,True
2026-03-26T14:38:25.657,T1,1,5453,0.023,-65.9,-92.2,-26.3,120.62,638977647,638977636,84,3650,10132,10101,20158,1234,3,1,True
2026-03-26T14:38:26.139,T1,1,5454,1.107,-66.8,-89.3,-22.5,191.2,638978109,638977636,96,14649,18355,15062,34571,1663,3,1,True
2026-03-26T14:38:26.678,T1,1,5455,0.797,-67.4,-90.6,-23.3,136.82,638977976,638977636,104,17002,14229,9292,33450,1670,3,1,True
2026-03-26T14:38:27.159,T1,1,5456,0.305,-67.1,-94.4,-27.4,87.23,638977767,638977636,88,1677,7676,9046,20424,1292,3,1,True
2026-03-26T14:38:27.669,T1,1,5457,0.441,-65.4,-87.4,-22.0,187.29,638977824,638977636,84,15652,15732,13803,23837,1318,3,1,True
2026-03-26T14:38:28.150,T1,1,5458,0.619,-65.1,-85.4,-20.3,184.07,638977900,638977636,96,15413,17671,14894,23911,1306,3,1,True
2026-03-26T14:38:28.659,T1,1,5459,1.079,-67.8,-94.4,-26.7,90.48,638978096,638977636,96,2002,8686,11257,28056,1551,3,1,True
2026-03-26T14:38:29.171,T1,1,5460,0.994,-67.0,-90.9,-23.9,136.24,638978060,638977636,116,9184,15804,11929,30300,1568,3,1,True
2026-03-26T14:38:29.649,T1,1,5461,0.661,-66.9,-89.6,-22.7,130.52,638977919,638977636,124,16443,16184,10133,29991,1558,3,1,True
2026-03-26T14:38:30.156,T1,1,5462,0.08,-67.7,-89.2,-21.5,188.73,638977671,638977636,88,14722,16608,12648,26377,1501,3,1,True
2026-03-26T14:38:30.668,T1,1,5463,0.619,-67.6,-89.4,-21.8,178.26,638977901,638977636,96,14343,17113,12310,27712,1533,3,1,True
2026-03-26T14:38:31.207,T1,1,5464,0.535,-67.5,-89.2,-21.6,188.65,638977865,638977636,92,13101,17356,17006,31166,1622,3,1,True
2026-03-26T14:38:31.659,T1,1,5465,1.201,-67.5,-88.7,-21.2,140.39,638978149,638977636,120,12644,16847,15379,25311,1461,3,1,True
2026-03-26T14:38:32.168,T1,1,5466,0.192,-67.1,-89.2,-22.1,192.99,638977719,638977636,96,15903,18527,13162,32874,1642,3,1,True
2026-03-26T14:38:32.649,T1,1,5467,0.891,-66.0,-89.2,-23.2,184.48,638978016,638977636,88,13982,16234,11639,27354,1440,3,1,True
2026-03-26T14:38:33.156,T1,1,5468,0.976,-66.7,-89.5,-22.9,176.7,638978052,638977636,100,15803,17670,11085,32415,1605,3,1,True
2026-03-26T14:38:33.668,T1,1,5469,1.126,-66.7,-89.0,-22.3,171.81,638978116,638977636,104,13131,17868,15331,30633,1565,3,1,True
2026-03-26T14:38:34.182,T1,1,5470,0.657,-66.4,-89.6,-23.3,125.79,638977917,638977636,112,16936,14088,9650,28683,1496,3,1,True
2026-03-26T14:38:34.658,T1,1,5471,0.15,-66.5,-88.8,-22.4,161.08,638977701,638977636,104,14802,16752,12724,27089,1459,3,1,True
2026-03-26T14:38:35.167,T1,1,5472,0.6,-66.6,-89.0,-22.4,191.67,638977892,638977636,88,15252,16867,11835,27810,1485,3,1,True
2026-03-26T14:38:35.679,T1,1,5473,0.924,-66.7,-89.5,-22.8,171.87,638978030,638977636,100,16133,17187,11189,31994,1599,3,1,True
2026-03-26T14:38:36.158,T1,1,5474,0.46,-66.2,-89.5,-23.4,158.64,638977833,638977636,92,16130,14595,10335,28422,1478,3,1,True
2026-03-26T14:38:36.668,T1,1,5475,1.083,-67.8,-88.7,-20.9,217.47,638978098,638977636,76,13837,16528,13640,23580,1425,3,1,True
2026-03-26T14:38:37.178,T1,1,5476,0.624,-67.0,-88.9,-21.8,194.25,638977903,638977636,92,15981,17871,11947,28357,1521,3,1,True
2026-03-26T14:38:37.658,T1,1,5477,0.779,-67.2,-88.6,-21.5,148.3,638977968,638977636,112,11496,16610,15968,24726,1428,3,1,True
2026-03-26T14:38:38.173,T1,1,5478,0.779,-66.8,-89.5,-22.7,131.38,638977969,638977636,140,17602,18393,12292,37453,1734,3,1,True
2026-03-26T14:38:38.681,T1,1,5479,1.468,-66.1,-88.8,-22.7,167.56,638978262,638977636,100,12337,16756,14651,27025,1440,3,1,True
2026-03-26T14:38:39.187,T1,1,5480,0.783,-66.5,-89.1,-22.6,146.96,638977970,638977636,120,14793,17635,12869,29900,1533,3,1,True
2026-03-26T14:38:39.669,T1,1,5481,1.435,-67.0,-89.1,-22.0,163.92,638978248,638977636,112,15312,18359,16721,35351,1698,3,1,True
2026-03-26T14:38:40.178,T1,1,5482,1.144,-66.9,-89.1,-22.2,131.28,638978125,638977636,140,12886,18379,16219,32376,1618,3,1,True
2026-03-26T14:38:40.689,T1,1,5483,0.699,-67.0,-88.9,-21.9,186.92,638977934,638977636,96,13735,17944,14485,28869,1532,3,1,True
2026-03-26T14:38:41.170,T1,1,5484,0.441,-67.2,-89.4,-22.2,141.68,638977825,638977636,108,16981,15301,11406,28842,1545,3,1,True
2026-03-26T14:38:41.679,T1,1,5485,1.088,-67.0,-89.0,-22.0,161.99,638978100,638977636,96,10543,15551,15920,24674,1416,3,1,True
2026-03-26T14:38:42.189,T1,1,5486,0.727,-65.9,-89.5,-23.6,153.91,638977947,638977636,96,15550,14775,10869,28649,1472,3,1,True
2026-03-26T14:38:42.668,T1,1,5487,0.553,-67.0,-89.1,-22.1,139.61,638977872,638977636,120,11194,16753,17498,29827,1557,3,1,True
2026-03-26T14:38:43.177,T1,1,5488,1.107,-67.6,-89.6,-22.0,164.3,638978108,638977636,92,17784,15116,9207,28375,1553,3,1,True
2026-03-26T14:38:43.687,T1,1,5489,1.06,-67.1,-89.0,-21.9,165.76,638978089,638977636,104,13128,17239,13855,26902,1483,3,1,True
2026-03-26T14:38:44.198,T1,1,5490,0.671,-66.6,-89.5,-22.9,141.89,638977922,638977636,108,17681,15324,9540,30470,1554,3,1,True
2026-03-26T14:38:44.678,T1,1,5491,0.253,-66.5,-88.9,-22.4,132.65,638977744,638977636,128,11812,16979,15898,28501,1497,3,1,True
2026-03-26T14:38:45.217,T1,1,5492,0.066,-66.9,-89.2,-22.3,151.92,638977665,638977636,120,14052,18230,14438,31795,1604,3,1,True
