timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,flags,anchor_count,nlos_suspect
2026-03-26T14:35:28.903,T1,1,5100,0.286,-68.4,-90.6,-22.2,131.82,638977758,638977636,104,12334,13709,10122,23727,1458,3,1,True
2026-03-26T14:35:29.413,T1,1,5101,0.783,-68.4,-90.8,-22.5,140.13,638977971,638977636,92,7244,12892,14266,23995,1465,3,1,True
2026-03-26T14:35:29.893,T1,1,5102,0.586,-68.6,-90.7,-22.1,133.73,638977886,638977636,100,11041,13373,10458,22317,1426,3,1,True
2026-03-26T14:35:30.374,T1,1,5103,0.854,-68.6,-90.4,-21.9,148.11,638978001,638977636,96,10888,14219,10789,22448,1426,3,1,True
2026-03-26T14:35:30.913,T1,1,5104,0.788,-68.7,-90.8,-22.2,144.37,638977973,638977636,108,9724,15592,12520,27459,1583,3,1,True
2026-03-26T14:35:31.393,T1,1,5105,0.253,-68.5,-90.6,-22.1,122.66,638977744,638977636,108,12037,13247,10429,22989,1440,3,1,True
2026-03-26T14:35:31.903,T1,1,5106,1.06,-68.5,-91.0,-22.5,161.54,638978088,638977636,84,15246,13569,8732,29105,1621,3,1,True
2026-03-26T14:35:32.383,T1,1,5107,1.088,-68.5,-90.7,-22.2,168.85,638978100,638977636,88,9059,14859,12677,25279,1512,3,1,True
2026-03-26T14:35:32.893,T1,1,5108,1.229,-68.4,-90.7,-22.3,167.57,638978161,638977636,80,8734,13406,12668,22805,1431,3,1,True
2026-03-26T14:35:33.406,T1,1,5109,1.051,-68.7,-90.6,-21.9,163.71,638978084,638977636,96,12018,15716,10470,26334,1554,3,1,True
2026-03-26T14:35:33.882,T1,1,5110,0.174,-68.5,-90.9,-22.4,116.01,638977710,638977636,120,15297,13921,8520,28557,1604,3,1,True
2026-03-26T14:35:34.392,T1,1,5111,0.066,-68.3,-90.5,-22.2,147.86,638977665,638977636,108,10819,15969,11946,27177,1558,3,1,True
2026-03-26T14:35:34.906,T1,1,5112,1.266,-68.2,-90.5,-22.3,168.55,638978176,638977636,92,10816,15507,11391,25918,1515,3,1,True
2026-03-26T14:35:35.383,T1,1,5113,0.643,-69.1,-90.9,-21.7,160.39,638977911,638977636,92,12335,14756,8916,24547,1522,3,1,True
