timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-02-19T23:26:47.365,A1,1,16,-63.7,-94.2,-30.5,71.8,56,6744,4021,2552,11630,868,387092182,1
2026-02-19T23:26:47.861,A1,1,17,-63.4,-88.3,-25.0,72.85,48,14951,3497,4730,11611,857,493435337,1
2026-02-19T23:26:48.340,A1,1,18,-63.3,-88.5,-25.2,73.89,64,18536,4729,6812,19620,1113,399776580,1
2026-02-19T23:26:48.853,A1,1,19,-63.3,-90.3,-27.0,189.71,56,8540,10624,9474,19657,1114,513095975,1
2026-02-19T23:26:49.392,A1,1,20,-63.8,-88.6,-24.8,30.5,60,14104,1830,8389,12797,914,703256839,1
2026-02-19T23:26:49.932,A1,1,21,-63.9,-90.1,-26.2,71.21,56,10396,3988,7678,12082,891,440884648,1
2026-02-19T23:26:50.352,A1,1,22,-64.8,-93.2,-28.5,194.5,44,2680,8558,4793,13146,957,649275838,1
2026-02-19T23:26:50.893,A1,1,23,-66.9,-90.1,-23.2,94.9,48,12917,4555,9102,14304,1074,634146452,1
2026-02-19T23:26:51.374,A1,1,24,-64.3,-88.2,-23.9,250.27,52,7439,13014,13695,16881,1069,710521719,1
2026-02-19T23:26:51.973,A1,1,25,-64.0,-85.9,-21.9,205.2,60,6155,12312,13642,12970,926,397386728,1
2026-02-19T23:26:52.392,A1,1,26,-63.8,-90.7,-26.9,109.16,68,7512,7423,8899,14324,967,720321661,1
2026-02-19T23:26:52.872,A1,1,27,-65.7,-91.8,-26.2,105.35,52,6634,5478,8946,13344,995,432266995,1
2026-02-19T23:26:53.412,A1,1,28,-64.4,-91.7,-27.4,108.83,64,5310,6965,7148,11796,895,395691318,1
2026-02-19T23:26:53.956,A1,1,29,-65.7,-89.7,-24.1,228.48,56,4242,12795,8207,13291,993,539714056,1
2026-02-19T23:26:54.432,A1,1,30,-63.4,-82.2,-18.9,338.08,52,11332,17580,11072,15729,998,702310557,1
2026-02-19T23:26:54.853,A1,1,31,-63.3,-88.6,-25.4,228.67,64,1873,14635,12715,18564,1080,646171051,1
2026-02-19T23:26:55.452,A1,1,32,-62.4,-92.6,-30.1,111.91,68,7154,7610,5800,18279,1042,711100400,1
2026-02-19T23:26:55.933,A1,1,33,-62.2,-88.2,-26.0,36.5,56,15666,2044,6586,13850,899,584067067,1
2026-02-19T23:26:56.413,A1,1,34,-62.3,-91.1,-28.8,60.96,56,10351,3414,5184,13424,888,644947079,1
2026-02-19T23:26:56.952,A1,1,35,-62.3,-92.6,-30.3,178.57,44,3423,7857,4426,12126,844,394339659,1
