timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,reply_delay
2026-02-19T21:54:51.721,A1,1,51,-74.1,-81.6,-7.5,421.2,350412382
2026-02-19T21:54:52.321,A1,1,52,-73.9,-81.3,-7.3,412.41,543497871
2026-02-19T21:54:52.861,A1,1,53,-72.8,-79.5,-6.6,321.46,391023318
2026-02-19T21:54:53.281,A1,1,54,-72.0,-79.2,-7.1,421.61,590119496
2026-02-19T21:54:53.760,A1,1,55,-71.5,-78.0,-6.5,415.25,667591188
2026-02-19T21:54:54.300,A1,1,56,-76.3,-83.6,-7.3,378.69,450141252
2026-02-19T21:54:54.780,A1,1,57,-73.0,-79.6,-6.6,354.92,670171518
2026-02-19T21:54:55.320,A1,1,58,-73.5,-79.0,-5.5,472.39,345418088
2026-02-19T21:54:55.781,A1,1,59,-73.0,-78.6,-5.6,405.82,350789856
2026-02-19T21:54:56.281,A1,1,60,-76.2,-82.5,-6.4,333.87,578356448
2026-02-19T21:54:56.880,A1,1,61,-73.5,-80.4,-6.8,391.8,356800599
2026-02-19T21:54:57.300,A1,1,62,-73.0,-78.8,-5.8,475.5,590689535
2026-02-19T21:54:57.720,A1,1,63,-73.0,-79.6,-6.6,389.23,663404822
2026-02-19T21:54:58.320,A1,1,64,-73.9,-79.3,-5.4,377.25,679495462
2026-02-19T21:54:58.809,A1,1,65,-73.5,-78.9,-5.4,382.8,542591876
2026-02-19T21:54:59.220,A1,1,66,-74.5,-82.3,-7.8,502.8,680642704
2026-02-19T21:54:59.820,A1,1,67,-73.5,-79.0,-5.5,410.34,419060033
2026-02-19T21:55:00.300,A1,1,68,-72.8,-79.7,-6.9,379.36,367550939
2026-02-19T21:55:00.787,A1,1,69,-74.5,-82.6,-8.1,466.7,464995431
2026-02-19T21:55:01.260,A1,1,70,-71.3,-77.8,-6.5,393.98,361840892
2026-02-19T21:55:01.800,A1,1,71,-73.0,-79.3,-6.3,362.4,666432531
2026-02-19T21:55:02.221,A1,1,72,-75.0,-81.7,-6.7,451.75,670335014
2026-02-19T21:55:02.819,A1,1,73,-75.2,-81.3,-6.1,358.23,458324295
2026-02-19T21:55:03.300,A1,1,74,-72.7,-78.0,-5.3,402.7,547233770
2026-02-19T21:55:03.779,A1,1,75,-72.9,-78.0,-5.1,454.58,344149314
2026-02-19T21:55:04.320,A1,1,76,-74.3,-80.2,-6.0,352.41,605414177
2026-02-19T21:55:04.799,A1,1,77,-73.4,-78.8,-5.4,471.92,667342965
2026-02-19T21:55:05.279,A1,1,78,-73.7,-79.0,-5.3,413.32,647866930
2026-02-19T21:55:05.820,A1,1,79,-73.4,-79.4,-6.0,366.63,548467992
2026-02-19T21:55:06.239,A1,1,80,-72.0,-77.8,-5.9,564.62,519379433
2026-02-19T21:55:06.839,A1,1,81,-72.9,-79.4,-6.6,381.11,658668231
2026-02-19T21:55:07.259,A1,1,82,-71.6,-79.1,-7.5,539.09,643254290
2026-02-19T21:55:07.800,A1,1,83,-71.7,-79.9,-8.2,363.6,680526859
2026-02-19T21:55:08.339,A1,1,84,-70.0,-79.7,-9.7,471.45,352786929
2026-02-19T21:55:08.819,A1,1,85,-70.6,-82.1,-11.5,413.75,482986636
2026-02-19T21:55:09.299,A1,1,86,-70.7,-80.0,-9.2,358.69,384317706
2026-02-19T21:55:09.839,A1,1,87,-73.8,-82.8,-9.0,445.68,427800703
2026-02-19T21:55:10.259,A1,1,88,-71.8,-78.6,-6.7,527.53,663379111
2026-02-19T21:55:10.739,A1,1,89,-73.1,-80.7,-7.6,454.06,614198773
2026-02-19T21:55:11.339,A1,1,90,-73.3,-80.4,-7.2,414.48,422372345
2026-02-19T21:55:11.759,A1,1,91,-73.9,-84.1,-10.2,405.34,670310862
2026-02-19T21:55:12.299,A1,1,92,-73.5,-84.2,-10.8,363.73,420057866
2026-02-19T21:55:12.838,A1,1,93,-73.9,-83.8,-9.9,427.14,667712990
2026-02-19T21:55:13.319,A1,1,94,-74.3,-84.1,-9.7,398.62,421877037
2026-02-19T21:55:13.799,A1,1,95,-75.6,-85.8,-10.2,310.37,361295514
2026-02-19T21:55:14.339,A1,1,96,-74.7,-83.5,-8.8,428.11,349510869
2026-02-19T21:55:14.759,A1,1,97,-75.6,-86.1,-10.5,290.68,345965935
2026-02-19T21:55:15.299,A1,1,98,-77.0,-88.1,-11.1,304.36,358626842
2026-02-19T21:55:15.839,A1,1,99,-76.3,-85.1,-8.7,416.08,550315342
2026-02-19T21:55:16.318,A1,1,100,-75.2,-83.5,-8.3,443.67,670183442
2026-02-19T21:55:16.738,A1,1,101,-76.9,-85.8,-8.9,373.52,677492605
2026-02-19T21:55:17.338,A1,1,102,-76.8,-85.7,-8.8,348.9,545940892
2026-02-19T21:55:17.758,A1,1,103,-77.5,-86.1,-8.5,296.52,357113596
2026-02-19T21:55:18.239,A1,1,104,-77.8,-86.1,-8.3,479.39,559030086
2026-02-19T21:55:18.839,A1,1,105,-78.9,-88.7,-9.8,316.53,389171772
2026-02-19T21:55:19.259,A1,1,106,-76.1,-86.5,-10.4,317.91,350303589
2026-02-19T21:55:19.738,A1,1,107,-77.0,-86.7,-9.6,429.15,640514147
2026-02-19T21:55:20.278,A1,1,108,-77.6,-88.5,-10.9,349.48,640758720
2026-02-19T21:55:20.818,A1,1,109,-79.2,-88.4,-9.2,322.91,653550956
2026-02-19T21:55:21.241,A1,1,110,-73.7,-81.1,-7.4,350.94,351453695
2026-02-19T21:55:21.778,A1,1,111,-81.3,-93.1,-11.8,275.17,546908429
2026-02-19T21:55:22.319,A1,1,112,-76.9,-91.7,-14.8,292.08,678294530
2026-02-19T21:55:22.797,A1,1,113,-75.8,-90.7,-14.9,224.85,547194105
2026-02-19T21:55:23.338,A1,1,114,-74.8,-90.5,-15.7,274.62,557266958
2026-02-19T21:55:23.819,A1,1,115,-73.9,-91.3,-17.4,302.43,552188298
2026-02-19T21:55:24.298,A1,1,116,-73.0,-91.5,-18.5,244.18,664041690
2026-02-19T21:55:24.838,A1,1,117,-72.5,-88.4,-15.9,384.36,670364843
2026-02-19T21:55:25.258,A1,1,118,-69.8,-79.6,-9.8,367.81,648648958
2026-02-19T21:55:25.798,A1,1,119,-73.5,-85.1,-11.6,318.07,542892329
2026-02-19T21:55:26.278,A1,1,120,-69.9,-75.1,-5.2,470.56,351784549
2026-02-19T21:55:26.760,A1,1,121,-70.8,-76.1,-5.3,361.54,677982101
2026-02-19T21:55:27.298,A1,1,122,-68.4,-76.2,-7.8,316.28,679248609
2026-02-19T21:55:27.838,A1,1,123,-70.3,-77.4,-7.1,405.32,476739650
2026-02-19T21:55:28.318,A1,1,124,-69.6,-77.6,-8.0,358.77,607945842
2026-02-19T21:55:28.738,A1,1,125,-70.0,-77.6,-7.5,387.2,355129642
2026-02-19T21:55:29.277,A1,1,126,-72.7,-80.2,-7.6,330.13,679625684
2026-02-19T21:55:29.823,A1,1,127,-74.3,-82.0,-7.7,462.81,614267907
2026-02-19T21:55:30.357,A1,1,128,-74.1,-81.0,-6.9,329.85,555766669
2026-02-19T21:55:30.838,A1,1,129,-76.4,-86.1,-9.6,326.48,362143536
2026-02-19T21:55:31.317,A1,1,130,-76.1,-84.2,-8.1,348.1,476157484
2026-02-19T21:55:31.857,A1,1,131,-75.5,-81.9,-6.4,387.68,535228144
2026-02-19T21:55:32.337,A1,1,132,-73.5,-82.1,-8.5,286.2,521291541
2026-02-19T21:55:32.816,A1,1,133,-72.0,-77.2,-5.2,375.61,585904597
2026-02-19T21:55:33.297,A1,1,134,-72.5,-78.0,-5.5,335.96,613513682
2026-02-19T21:55:33.777,A1,1,135,-74.5,-82.0,-7.5,352.6,361695936
2026-02-19T21:55:34.377,A1,1,136,-71.5,-77.6,-6.1,348.94,671291569
2026-02-19T21:55:34.736,A1,1,137,-72.0,-79.3,-7.3,385.7,541349638
2026-02-19T21:55:35.276,A1,1,138,-73.2,-80.3,-7.1,370.16,416918186
2026-02-19T21:55:35.756,A1,1,139,-74.8,-81.2,-6.4,431.64,358840733
2026-02-19T21:55:36.357,A1,1,140,-74.5,-80.4,-5.9,414.62,418358596
2026-02-19T21:55:36.777,A1,1,141,-73.8,-79.9,-6.1,468.06,355061439
2026-02-19T21:55:37.257,A1,1,142,-71.4,-79.4,-8.0,386.58,609046432
2026-02-19T21:55:37.857,A1,1,143,-73.6,-80.8,-7.1,322.73,544754725
2026-02-19T21:55:38.277,A1,1,144,-72.4,-78.9,-6.4,401.86,670410057
2026-02-19T21:55:38.756,A1,1,145,-71.4,-82.8,-11.5,371.33,550057088
2026-02-19T21:55:39.356,A1,1,146,-79.5,-88.4,-8.9,372.73,591252365
2026-02-19T21:55:39.896,A1,1,147,-78.3,-88.1,-9.8,348.92,344302508
2026-02-19T21:55:40.317,A1,1,148,-80.4,-85.7,-5.4,371.69,620667660
2026-02-19T21:55:40.856,A1,1,149,-101.5,-108.6,-7.1,57.61,545545384
2026-02-19T21:55:41.337,A1,1,150,-70.1,-78.9,-8.7,372.88,354550166
2026-02-19T21:55:41.757,A1,1,151,-73.7,-79.8,-6.1,392.7,654497024
2026-02-19T21:55:42.356,A1,1,152,-75.7,-82.0,-6.3,367.85,671040085
2026-02-19T21:55:42.837,A1,1,153,-70.8,-85.3,-14.4,392.79,346941679
2026-02-19T21:55:43.256,A1,1,154,-89.5,-96.9,-7.4,165.4,584433342
2026-02-19T21:55:43.916,A1,1,155,-92.2,-96.4,-4.3,151.27,422647029
2026-02-19T21:55:44.336,A1,1,156,-92.0,-95.3,-3.4,196.15,491996748
2026-02-19T21:55:44.756,A1,1,157,-90.2,-95.1,-4.8,266.48,530100595
2026-02-19T21:55:45.356,A1,1,158,-92.0,-96.6,-4.6,217.0,551827047
2026-02-19T21:55:45.776,A1,1,159,-79.3,-93.5,-14.2,147.87,417340674
2026-02-19T21:55:46.256,A1,1,160,-76.3,-90.4,-14.1,276.97,347649895
2026-02-19T21:55:46.856,A1,1,161,-72.3,-86.3,-14.1,308.12,548588155
2026-02-19T21:55:47.339,A1,1,162,-76.3,-89.4,-13.1,315.57,454916039
2026-02-19T21:55:47.756,A1,1,163,-75.6,-89.2,-13.6,333.9,426251075
2026-02-19T21:55:48.296,A1,1,164,-76.9,-90.7,-13.8,233.09,558843300
2026-02-19T21:55:48.836,A1,1,165,-76.6,-90.1,-13.5,324.96,545889279
2026-02-19T21:55:49.316,A1,1,166,-75.6,-89.3,-13.7,281.12,460660007
2026-02-19T21:55:49.856,A1,1,167,-74.8,-89.4,-14.6,259.07,355402576
2026-02-19T21:55:50.358,A1,1,168,-75.2,-89.9,-14.7,294.02,344301379
2026-02-19T21:55:50.816,A1,1,169,-74.8,-89.3,-14.5,377.7,343907240
2026-02-19T21:55:51.356,A1,1,170,-74.8,-89.2,-14.4,333.48,585911993
2026-02-19T21:55:51.836,A1,1,171,-74.7,-89.1,-14.4,202.3,533572996
2026-02-19T21:55:52.375,A1,1,172,-74.7,-89.6,-14.9,249.14,353819346
2026-02-19T21:55:52.855,A1,1,173,-74.3,-89.2,-14.9,311.37,355585728
2026-02-19T21:55:53.275,A1,1,174,-74.7,-89.0,-14.3,306.87,480901897
2026-02-19T21:55:53.755,A1,1,175,-74.7,-89.1,-14.5,267.98,553266522
2026-02-19T21:55:54.296,A1,1,176,-74.4,-88.8,-14.4,279.22,499853956
2026-02-19T21:55:54.835,A1,1,177,-75.3,-88.2,-12.9,375.58,406045987
2026-02-19T21:55:55.255,A1,1,178,-76.5,-89.9,-13.4,330.08,357828816
2026-02-19T21:55:55.855,A1,1,179,-74.5,-89.7,-15.1,423.89,676857348
2026-02-19T21:55:56.336,A1,1,180,-73.0,-86.2,-13.2,323.25,556911554
2026-02-19T21:55:56.875,A1,1,181,-70.2,-82.9,-12.7,248.22,675821793
2026-02-19T21:55:57.355,A1,1,182,-70.8,-86.9,-16.0,409.58,482917201
2026-02-19T21:55:57.835,A1,1,183,-69.4,-87.4,-18.0,327.69,677094437
2026-02-19T21:55:58.375,A1,1,184,-67.4,-76.8,-9.4,350.56,677482986
2026-02-19T21:55:58.855,A1,1,185,-77.0,-89.6,-12.6,295.85,483983606
2026-02-19T21:55:59.335,A1,1,186,-73.8,-88.9,-15.1,271.62,344664865
2026-02-19T21:55:59.815,A1,1,187,-78.5,-89.9,-11.4,281.32,675562357
2026-02-19T21:56:00.355,A1,1,188,-77.4,-85.5,-8.1,345.32,516195422
2026-02-19T21:56:00.845,A1,1,189,-73.4,-82.6,-9.2,294.84,352712033
2026-02-19T21:56:01.315,A1,1,190,-84.5,-102.4,-17.9,74.06,369905178
2026-02-19T21:56:01.915,A1,1,191,-63.5,-76.5,-13.1,317.94,540372048
2026-02-19T21:56:02.346,A1,1,192,-85.1,-91.5,-6.4,316.63,594486709
2026-02-19T21:56:02.875,A1,1,193,-66.4,-78.6,-12.2,276.78,490439087
2026-02-19T21:56:03.355,A1,1,194,-66.9,-84.2,-17.3,332.48,681046295
2026-02-19T21:56:03.835,A1,1,195,-69.2,-77.7,-8.5,461.61,356188951
2026-02-19T21:56:04.314,A1,1,196,-66.7,-75.0,-8.3,389.14,675964237
2026-02-19T21:56:04.855,A1,1,197,-67.2,-83.6,-16.5,326.96,671740111
2026-02-19T21:56:05.334,A1,1,198,-71.2,-88.9,-17.6,215.04,543447020
2026-02-19T21:56:05.874,A1,1,199,-71.3,-90.1,-18.8,226.2,549958001
2026-02-19T21:56:06.354,A1,1,200,-67.6,-79.8,-12.2,413.33,458525664
2026-02-19T21:56:06.774,A1,1,201,-65.5,-76.3,-10.9,289.29,681551986
2026-02-19T21:56:07.434,A1,1,202,-66.8,-74.7,-7.9,390.0,486354968
2026-02-19T21:56:07.855,A1,1,203,-67.6,-76.3,-8.6,457.83,414040179
2026-02-19T21:56:08.334,A1,1,204,-67.2,-77.9,-10.7,389.73,423549513
2026-02-19T21:56:08.874,A1,1,205,-67.3,-88.0,-20.7,303.58,423387139
2026-02-19T21:56:09.354,A1,1,206,-72.8,-84.2,-11.5,378.55,414769570
2026-02-19T21:56:09.774,A1,1,207,-68.8,-76.9,-8.0,312.06,665239821
2026-02-19T21:56:10.314,A1,1,208,-68.1,-77.0,-8.9,420.36,672333564
2026-02-19T21:56:10.854,A1,1,209,-72.6,-82.5,-9.9,379.96,353068192
2026-02-19T21:56:11.273,A1,1,210,-71.0,-79.6,-8.5,439.5,412481554
2026-02-19T21:56:11.874,A1,1,211,-71.9,-80.5,-8.5,396.02,358058016
2026-02-19T21:56:12.354,A1,1,212,-70.5,-79.4,-8.8,489.5,458054312
2026-02-19T21:56:12.774,A1,1,213,-70.8,-79.3,-8.5,454.0,538913169
2026-02-19T21:56:13.373,A1,1,214,-71.9,-81.1,-9.3,357.96,463000052
2026-02-19T21:56:13.853,A1,1,215,-71.2,-80.2,-9.0,353.38,450289415
2026-02-19T21:56:14.393,A1,1,216,-71.0,-83.4,-12.4,376.23,610565259
2026-02-19T21:56:14.873,A1,1,217,-73.8,-86.1,-12.4,385.21,398179355
2026-02-19T21:56:15.293,A1,1,218,-72.0,-82.9,-10.9,319.7,623518452
2026-02-19T21:56:15.893,A1,1,219,-72.0,-80.6,-8.6,469.08,489267383
2026-02-19T21:56:16.313,A1,1,220,-72.0,-82.8,-10.8,513.03,356769337
2026-02-19T21:56:16.853,A1,1,221,-74.1,-83.8,-9.7,294.26,556593117
2026-02-19T21:56:17.273,A1,1,222,-73.0,-82.2,-9.3,423.09,354910391
