timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-02-19T23:12:52.568,A1,1,98,-58.1,-72.7,-14.6,148.42,112,16700,16623,14024,15693,832,698688411,1
2026-02-19T23:12:53.068,A1,1,99,-58.0,-71.7,-13.7,182.13,92,16950,16756,15647,16033,836,429391427,1
2026-02-19T23:12:53.605,A1,1,100,-58.9,-72.3,-13.4,192.62,92,17106,17721,16407,16855,886,571581189,1
2026-02-19T23:12:54.085,A1,1,101,-58.2,-74.7,-16.4,138.73,116,16791,16093,10618,15534,830,636287989,1
2026-02-19T23:12:54.565,A1,1,102,-59.2,-72.0,-12.8,183.46,92,16783,16878,15457,14886,840,539477758,1
2026-02-19T23:12:55.109,A1,1,103,-59.2,-74.0,-14.8,173.07,100,17147,17307,12763,16030,872,715972974,1
2026-02-19T23:12:55.585,A1,1,104,-59.8,-72.3,-12.5,140.36,128,17219,17966,16760,16306,898,659018987,1
2026-02-19T23:12:56.125,A1,1,105,-58.3,-71.8,-13.5,142.24,116,16869,16500,15507,15462,830,386975466,1
2026-02-19T23:12:56.606,A1,1,106,-59.6,-75.7,-16.1,137.96,112,17221,15451,12817,16224,891,712902280,1
2026-02-19T23:12:57.085,A1,1,107,-58.3,-74.6,-16.3,179.62,88,17003,15807,12419,16269,853,397591998,1
2026-02-19T23:12:57.565,A1,1,108,-59.4,-72.6,-13.3,144.2,116,17425,16727,14812,15298,857,606335156,1
2026-02-19T23:12:58.105,A1,1,109,-59.6,-76.0,-16.4,168.14,96,17371,16141,13410,17567,925,586633903,1
2026-02-19T23:12:58.585,A1,1,110,-58.7,-73.5,-14.8,144.48,112,16861,16182,13091,15239,835,393826641,1
2026-02-19T23:12:59.126,A1,1,111,-58.9,-75.0,-16.1,176.39,96,17571,16933,10280,16261,869,671431912,1
2026-02-19T23:12:59.605,A1,1,112,-59.5,-75.0,-15.5,181.92,100,17631,18192,12523,17776,929,645672705,1
2026-02-19T23:13:00.087,A1,1,113,-58.6,-73.4,-14.8,151.51,108,16766,16363,12516,15006,826,717132938,1
2026-02-19T23:13:00.625,A1,1,114,-59.5,-74.2,-14.7,131.29,120,17158,15755,14266,15668,873,630199657,1
2026-02-19T23:13:01.105,A1,1,115,-58.8,-75.3,-16.4,179.75,92,17350,16537,10072,16032,862,458238880,1
