timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,nlos_suspect
2026-02-19T21:15:14.787,T1,1,10,1.81,-68.8,-83.1,-14.3,292.18,349520022,349519250,True
2026-02-19T21:15:15.794,T1,1,12,1.529,-66.8,-82.6,-15.8,529.94,389419850,389419198,True
2026-02-19T21:15:16.814,T1,1,14,1.599,-64.0,-76.1,-12.1,461.33,388857128,388856445,True
2026-02-19T21:15:17.294,T1,1,15,1.356,-69.7,-83.1,-13.4,528.25,622720669,622720090,True
2026-02-19T21:15:17.834,T1,1,16,1.674,-70.0,-83.1,-13.1,492.95,410650412,410649698,True
2026-02-19T21:15:18.794,T1,1,18,1.313,-68.5,-81.6,-13.1,440.4,664589812,664589251,True
2026-02-19T21:15:19.334,T1,1,19,1.806,-70.5,-84.1,-13.6,496.5,621639076,621638306,True
2026-02-19T21:15:19.814,T1,1,20,1.961,-68.1,-79.8,-11.7,377.73,412203753,412202916,True
2026-02-19T21:15:20.293,T1,1,21,1.787,-66.9,-80.0,-13.2,490.5,355722190,355721428,True
2026-02-19T21:15:21.313,T1,1,23,1.651,-67.1,-82.1,-15.0,393.6,460689618,460688913,True
2026-02-19T21:15:22.351,T1,1,25,1.731,-67.9,-80.7,-12.7,420.9,393681461,393680723,True
2026-02-19T21:15:22.813,T1,1,26,1.562,-65.0,-79.0,-14.1,337.4,547082579,547081913,True
2026-02-19T21:15:23.353,T1,1,27,1.435,-66.8,-79.0,-12.2,392.96,644354540,644353928,True
2026-02-19T21:15:23.893,T1,1,28,1.792,-67.1,-78.9,-11.8,311.02,390171499,390170734,True
2026-02-19T21:15:24.852,T1,1,30,1.416,-66.5,-83.2,-16.7,394.75,668883447,668882843,True
2026-02-19T21:15:25.392,T1,1,31,1.909,-67.0,-83.2,-16.2,311.94,417718946,417718132,True
2026-02-19T21:15:25.812,T1,1,32,1.857,-67.3,-82.3,-14.9,250.68,360303542,360302749,True
2026-02-19T21:15:26.354,T1,1,33,1.848,-67.7,-79.2,-11.5,246.61,386569343,386568554,True
2026-02-19T21:15:26.832,T1,1,34,1.961,-64.4,-76.9,-12.5,314.95,345204036,345203199,True
2026-02-19T21:15:27.312,T1,1,35,1.965,-66.1,-77.7,-11.6,261.81,355831047,355830208,True
2026-02-19T21:15:28.331,T1,1,37,1.961,-64.2,-76.4,-12.2,329.34,353191834,353190998,True
2026-02-19T21:15:28.812,T1,1,38,2.209,-67.1,-82.7,-15.5,245.13,550942131,550941188,True
2026-02-19T21:15:29.832,T1,1,40,1.543,-69.7,-84.1,-14.4,207.9,677806143,677805484,True
2026-02-19T21:15:30.371,T1,1,41,1.754,-68.9,-81.5,-12.6,261.88,545283899,545283151,True
2026-02-19T21:15:30.852,T1,1,42,2.153,-68.2,-84.9,-16.6,176.97,669584689,669583770,True
2026-02-19T21:15:31.331,T1,1,43,1.956,-69.3,-83.4,-14.1,325.1,387294213,387293378,True
2026-02-19T21:15:31.813,T1,1,44,2.331,-73.0,-86.0,-13.1,271.75,346324627,346323633,True
2026-02-19T21:15:32.351,T1,1,45,1.937,-67.8,-82.5,-14.7,419.45,513760070,513759243,True
2026-02-19T21:15:32.846,T1,1,46,2.007,-67.3,-82.1,-14.8,385.48,510661079,510660222,True
2026-02-19T21:15:33.851,T1,1,48,2.059,-67.2,-81.2,-14.0,308.56,343746429,343745550,True
2026-02-19T21:15:35.351,T1,1,51,1.928,-68.1,-78.6,-10.5,262.04,413136259,413135436,True
2026-02-19T21:15:37.333,T1,1,55,2.153,-67.3,-78.3,-10.9,221.51,552589697,552588779,True
2026-02-19T21:15:38.830,T1,1,58,2.195,-77.5,-87.7,-10.2,241.47,365704109,365703172,True
2026-02-19T21:15:40.330,T1,1,61,1.904,-66.1,-84.7,-18.6,282.03,357874310,357873497,True
2026-02-19T21:15:41.349,T1,1,63,2.34,-66.0,-80.1,-14.1,276.81,420818611,420817612,True
2026-02-19T21:15:41.839,T1,1,64,1.768,-63.3,-81.1,-17.8,243.85,520806680,520805926,True
2026-02-19T21:15:42.369,T1,1,65,2.022,-62.2,-76.4,-14.1,264.78,352365587,352364725,True
2026-02-19T21:15:42.849,T1,1,66,1.965,-63.0,-78.3,-15.3,346.88,461127262,461126424,True
2026-02-19T21:15:43.389,T1,1,67,1.782,-63.4,-78.2,-14.8,284.61,675847101,675846341,True
2026-02-19T21:15:43.869,T1,1,68,2.176,-62.2,-76.7,-14.5,354.52,360402732,360401804,True
