timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,nlos_suspect
2026-02-19T21:54:57.239,T1,1,62,3.011,-76.4,-83.8,-7.3,384.02,590690820,590689535,True
2026-02-19T21:54:57.779,T1,1,63,3.128,-74.4,-79.6,-5.2,542.12,663406157,663404822,False
2026-02-19T21:54:58.265,T1,1,64,3.607,-72.9,-78.1,-5.3,408.25,679497001,679495462,False
2026-02-19T21:54:58.739,T1,1,65,3.358,-75.5,-80.9,-5.3,432.95,542593308,542591876,False
2026-02-19T21:54:59.760,T1,1,67,3.002,-74.5,-80.1,-5.6,462.7,419061314,419060033,False
2026-02-19T21:55:00.239,T1,1,68,3.274,-77.5,-83.9,-6.4,443.75,367552336,367550939,True
2026-02-19T21:55:00.739,T1,1,69,3.049,-74.9,-80.6,-5.7,467.73,464996732,464995431,False
2026-02-19T21:55:01.739,T1,1,71,3.218,-72.0,-77.1,-5.1,360.19,666433903,666432531,False
2026-02-19T21:55:02.280,T1,1,72,3.222,-74.7,-80.2,-5.5,483.42,670336388,670335014,False
2026-02-19T21:55:02.758,T1,1,73,3.025,-77.3,-83.6,-6.3,424.17,458325585,458324295,True
2026-02-19T21:55:03.238,T1,1,74,3.64,-74.3,-78.9,-4.6,517.88,547235322,547233770,False
2026-02-19T21:55:03.718,T1,1,75,2.997,-74.0,-78.6,-4.6,553.16,344150592,344149314,False
2026-02-19T21:55:04.258,T1,1,76,3.33,-74.3,-78.8,-4.5,377.82,605415598,605414177,False
2026-02-19T21:55:04.740,T1,1,77,3.715,-76.2,-81.9,-5.6,501.67,667344550,667342965,False
2026-02-19T21:55:05.338,T1,1,78,3.546,-74.7,-79.0,-4.3,485.58,647868442,647866930,False
2026-02-19T21:55:05.758,T1,1,79,3.443,-73.5,-78.4,-4.9,487.03,548469461,548467992,False
2026-02-19T21:55:06.778,T1,1,81,3.546,-75.0,-82.0,-7.0,401.42,658669743,658668231,True
2026-02-19T21:55:07.739,T1,1,83,4.062,-72.0,-78.9,-6.9,545.16,680528592,680526859,True
2026-02-19T21:55:08.279,T1,1,84,3.316,-70.8,-80.2,-9.4,460.22,352788343,352786929,True
2026-02-19T21:55:08.758,T1,1,85,3.335,-72.0,-82.2,-10.2,378.27,482988058,482986636,True
2026-02-19T21:55:09.239,T1,1,86,3.227,-72.4,-81.6,-9.1,491.1,384319082,384317706,True
2026-02-19T21:55:09.778,T1,1,87,3.372,-74.6,-82.0,-7.4,495.25,427802142,427800703,True
2026-02-19T21:55:11.278,T1,1,90,3.494,-76.9,-83.8,-7.0,340.1,422373835,422372345,True
2026-02-19T21:55:12.238,T1,1,92,3.476,-74.0,-85.1,-11.1,541.28,420059349,420057866,True
2026-02-19T21:55:12.780,T1,1,93,3.762,-72.2,-82.0,-9.8,384.21,667714595,667712990,True
2026-02-19T21:55:13.258,T1,1,94,3.457,-76.0,-84.5,-8.4,599.72,421878512,421877037,True
2026-02-19T21:55:13.739,T1,1,95,3.166,-77.3,-85.8,-8.5,432.02,361296865,361295514,True
2026-02-19T21:55:14.277,T1,1,96,3.194,-75.9,-84.0,-8.2,453.15,349512232,349510869,True
2026-02-19T21:55:15.238,T1,1,98,3.171,-77.3,-85.5,-8.2,419.85,358628195,358626842,True
2026-02-19T21:55:15.777,T1,1,99,3.321,-77.9,-86.0,-8.1,362.69,550316759,550315342,True
2026-02-19T21:55:16.257,T1,1,100,3.49,-77.3,-87.7,-10.3,410.92,670184931,670183442,True
2026-02-19T21:55:17.277,T1,1,102,3.734,-79.4,-88.1,-8.7,367.71,545942485,545940892,True
2026-02-19T21:55:18.297,T1,1,104,3.522,-79.6,-88.2,-8.6,319.0,559031588,559030086,True
2026-02-19T21:55:18.778,T1,1,105,3.058,-81.1,-89.4,-8.3,373.06,389173077,389171772,True
2026-02-19T21:55:20.757,T1,1,109,3.204,-80.4,-89.0,-8.6,339.0,653552322,653550956,True
2026-02-19T21:55:22.257,T1,1,112,3.194,-77.4,-91.8,-14.5,275.5,678295893,678294530,True
2026-02-19T21:55:22.736,T1,1,113,3.096,-78.9,-91.8,-12.9,313.69,547195426,547194105,True
2026-02-19T21:55:23.277,T1,1,114,3.222,-77.7,-91.6,-13.9,336.2,557268333,557266958,True
2026-02-19T21:55:23.756,T1,1,115,3.232,-74.0,-90.7,-16.7,257.42,552189676,552188298,True
2026-02-19T21:55:24.236,T1,1,116,3.363,-75.7,-92.5,-16.9,249.9,664043124,664041690,True
2026-02-19T21:55:24.776,T1,1,117,3.87,-74.9,-89.3,-14.3,308.2,670366494,670364843,True
2026-02-19T21:55:25.737,T1,1,119,3.288,-74.3,-85.5,-11.2,423.34,542893731,542892329,True
2026-02-19T21:55:27.777,T1,1,123,3.71,-74.1,-81.1,-7.0,333.33,476741232,476739650,True
2026-02-19T21:55:28.256,T1,1,124,3.33,-70.6,-75.9,-5.3,359.38,607947262,607945842,False
2026-02-19T21:55:29.764,T1,1,127,3.321,-75.0,-82.5,-7.5,465.83,614269324,614267907,True
2026-02-19T21:55:30.296,T1,1,128,3.18,-76.5,-84.6,-8.1,467.55,555768025,555766669,True
2026-02-19T21:55:30.777,T1,1,129,3.213,-76.7,-84.3,-7.6,452.88,362144907,362143536,True
2026-02-19T21:55:31.256,T1,1,130,3.204,-77.7,-85.1,-7.5,472.92,476158850,476157484,True
2026-02-19T21:55:31.797,T1,1,131,3.274,-77.3,-83.4,-6.0,459.55,535229540,535228144,True
2026-02-19T21:55:32.275,T1,1,132,3.321,-77.0,-87.6,-10.6,413.91,521292957,521291541,True
2026-02-19T21:55:32.755,T1,1,133,3.457,-73.2,-78.8,-5.6,377.36,585906072,585904597,False
2026-02-19T21:55:34.255,T1,1,136,3.973,-72.6,-78.3,-5.7,509.06,671293263,671291569,False
2026-02-19T21:55:36.295,T1,1,140,3.049,-75.8,-81.8,-6.0,467.75,418359896,418358596,False
2026-02-19T21:55:37.798,T1,1,143,3.644,-74.9,-81.6,-6.8,470.83,544756280,544754725,True
2026-02-19T21:55:39.296,T1,1,146,2.997,-83.0,-89.7,-6.8,387.27,591253644,591252365,True
2026-02-19T21:55:39.775,T1,1,147,2.95,-82.0,-89.2,-7.2,377.79,344303766,344302508,True
2026-02-19T21:55:40.257,T1,1,148,3.729,-77.4,-82.3,-4.8,463.81,620669251,620667660,False
2026-02-19T21:55:40.795,T1,1,149,3.513,-102.8,-108.4,-5.6,58.56,545546883,545545384,False
2026-02-19T21:55:41.277,T1,1,150,3.485,-73.0,-80.1,-7.1,426.11,354551653,354550166,True
2026-02-19T21:55:42.295,T1,1,152,4.015,-72.8,-78.8,-6.0,445.6,671041798,671040085,True
2026-02-19T21:55:42.776,T1,1,153,3.682,-75.8,-88.2,-12.4,400.33,346943250,346941679,True
2026-02-19T21:55:43.795,T1,1,155,4.095,-92.8,-98.2,-5.4,236.5,422648776,422647029,False
2026-02-19T21:55:44.275,T1,1,156,3.874,-92.8,-96.1,-3.3,196.46,491998401,491996748,False
2026-02-19T21:55:44.815,T1,1,157,4.132,-92.5,-96.4,-3.9,276.6,530102358,530100595,False
2026-02-19T21:55:45.295,T1,1,158,4.47,-92.7,-96.9,-4.2,224.69,551828954,551827047,False
2026-02-19T21:55:46.796,T1,1,161,3.476,-71.0,-84.5,-13.5,483.22,548589637,548588155,True
2026-02-19T21:55:47.287,T1,1,162,3.255,-76.6,-89.6,-13.0,408.23,454917428,454916039,True
2026-02-19T21:55:48.774,T1,1,165,3.729,-78.8,-90.5,-11.7,325.42,545890869,545889279,True
2026-02-19T21:55:49.254,T1,1,166,3.283,-74.9,-89.9,-15.1,296.73,460661407,460660007,True
2026-02-19T21:55:49.798,T1,1,167,3.138,-77.8,-90.7,-12.9,293.0,355403914,355402576,True
2026-02-19T21:55:50.275,T1,1,168,3.119,-77.8,-90.2,-12.4,321.95,344302710,344301379,True
2026-02-19T21:55:50.756,T1,1,169,3.18,-77.4,-89.9,-12.4,299.02,343908597,343907240,True
2026-02-19T21:55:51.294,T1,1,170,3.588,-77.2,-90.3,-13.0,276.46,585913524,585911993,True
2026-02-19T21:55:51.774,T1,1,171,3.513,-77.7,-90.7,-13.0,355.21,533574495,533572996,True
2026-02-19T21:55:52.254,T1,1,172,3.316,-77.5,-90.3,-12.8,337.75,353820760,353819346,True
2026-02-19T21:55:52.794,T1,1,173,3.293,-77.2,-90.3,-13.1,355.89,355587133,355585728,True
2026-02-19T21:55:54.774,T1,1,177,3.293,-77.2,-89.1,-11.9,376.25,406047391,406045987,True
2026-02-19T21:55:55.314,T1,1,178,3.227,-78.5,-90.8,-12.3,305.5,357830192,357828816,True
2026-02-19T21:55:55.794,T1,1,179,3.855,-77.4,-89.8,-12.4,423.15,676858992,676857348,True
2026-02-19T21:55:56.274,T1,1,180,3.865,-74.9,-85.9,-11.0,474.92,556913203,556911554,True
2026-02-19T21:55:56.814,T1,1,181,4.071,-69.8,-81.2,-11.4,437.42,675823529,675821793,True
2026-02-19T21:55:57.294,T1,1,182,4.043,-70.6,-87.8,-17.2,463.17,482918926,482917201,True
2026-02-19T21:55:57.773,T1,1,183,4.559,-72.5,-88.4,-15.9,373.77,677096381,677094437,True
2026-02-19T21:55:58.314,T1,1,184,4.146,-71.4,-82.0,-10.6,424.15,677484755,677482986,True
2026-02-19T21:55:58.794,T1,1,185,4.006,-81.2,-90.6,-9.4,294.2,483985315,483983606,True
2026-02-19T21:55:59.274,T1,1,186,3.227,-76.3,-89.5,-13.2,347.52,344666241,344664865,True
2026-02-19T21:56:00.294,T1,1,188,3.466,-77.5,-84.8,-7.3,351.69,516196901,516195422,True
2026-02-19T21:56:00.777,T1,1,189,3.199,-73.5,-81.4,-7.9,435.1,352713398,352712033,True
2026-02-19T21:56:01.793,T1,1,191,4.001,-65.3,-80.2,-14.9,488.64,540373754,540372048,True
2026-02-19T21:56:02.273,T1,1,192,3.494,-88.4,-93.1,-4.7,366.55,594488199,594486709,False
2026-02-19T21:56:02.817,T1,1,193,3.902,-69.0,-79.5,-10.5,450.22,490440751,490439087,True
2026-02-19T21:56:03.294,T1,1,194,3.813,-67.7,-88.0,-20.4,346.11,681047922,681046295,True
2026-02-19T21:56:03.774,T1,1,195,3.222,-69.4,-78.5,-9.1,616.64,356190325,356188951,True
2026-02-19T21:56:04.794,T1,1,197,3.921,-65.6,-77.5,-12.0,463.61,671741783,671740111,True
2026-02-19T21:56:05.274,T1,1,198,4.165,-75.7,-89.8,-14.1,381.4,543448796,543447020,True
2026-02-19T21:56:05.813,T1,1,199,3.888,-71.1,-86.5,-15.4,456.11,549959660,549958001,True
2026-02-19T21:56:06.294,T1,1,200,3.466,-68.4,-79.1,-10.7,432.9,458527142,458525664,True
2026-02-19T21:56:06.833,T1,1,201,3.79,-66.8,-77.5,-10.7,262.53,681553603,681551986,True
2026-02-19T21:56:07.313,T1,1,202,4.015,-71.6,-79.4,-7.8,314.9,486356681,486354968,True
2026-02-19T21:56:07.806,T1,1,203,3.518,-68.0,-77.5,-9.4,525.08,414041679,414040179,True
2026-02-19T21:56:08.273,T1,1,204,3.649,-69.0,-81.8,-12.8,539.22,423551069,423549513,True
2026-02-19T21:56:08.812,T1,1,205,3.799,-72.8,-88.6,-15.8,289.54,423388760,423387139,True
2026-02-19T21:56:09.293,T1,1,206,3.973,-79.6,-88.8,-9.2,334.4,414771264,414769570,True
2026-02-19T21:56:09.832,T1,1,207,4.315,-69.5,-75.3,-5.8,435.33,665241661,665239821,False
2026-02-19T21:56:10.792,T1,1,209,3.26,-72.7,-81.8,-9.2,429.61,353069583,353068192,True
2026-02-19T21:56:11.333,T1,1,210,3.429,-70.7,-78.8,-8.1,430.98,412483017,412481554,True
2026-02-19T21:56:11.812,T1,1,211,3.607,-77.8,-86.2,-8.4,332.46,358059554,358058016,True
2026-02-19T21:56:12.300,T1,1,212,3.537,-72.2,-81.2,-9.0,473.83,458055821,458054312,True
2026-02-19T21:56:12.832,T1,1,213,3.982,-72.0,-81.6,-9.6,406.4,538914867,538913169,True
2026-02-19T21:56:13.312,T1,1,214,3.588,-71.4,-80.4,-9.0,497.06,463001583,463000052,True
2026-02-19T21:56:13.792,T1,1,215,3.565,-72.5,-81.4,-8.8,449.85,450290935,450289415,True
2026-02-19T21:56:14.332,T1,1,216,3.926,-71.9,-83.3,-11.4,437.75,610566934,610565259,True
2026-02-19T21:56:14.812,T1,1,217,3.447,-72.3,-81.7,-9.4,441.16,398180825,398179355,True
2026-02-19T21:56:15.832,T1,1,219,3.776,-72.2,-81.0,-8.8,421.35,489268994,489267383,True
2026-02-19T21:56:16.792,T1,1,221,3.649,-75.0,-84.4,-9.4,370.21,556594673,556593117,True
2026-02-19T21:56:17.332,T1,1,222,3.321,-74.2,-83.3,-9.1,519.94,354911808,354910391,True
