timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-02-19T23:06:20.372,A1,1,750,-64.2,-81.0,-16.9,361.15,48,15173,17335,10878,15894,1031,658016236,1
2026-02-19T23:06:20.881,A1,1,751,-64.1,-79.9,-15.8,272.8,60,16871,16368,10451,15015,1001,662227069,1
2026-02-19T23:06:21.377,A1,1,752,-64.5,-79.1,-14.7,239.32,68,17487,16274,14563,16445,1060,392291184,1
2026-02-19T23:06:21.871,A1,1,753,-63.2,-78.0,-14.8,353.02,44,14664,15533,12110,12818,895,583749582,1
2026-02-19T23:06:22.411,A1,1,754,-64.5,-80.7,-16.2,318.98,56,14953,17863,12362,16219,1053,686741565,1
2026-02-19T23:06:22.891,A1,1,755,-63.6,-79.8,-16.1,257.47,64,14770,16478,12146,14801,977,647710827,1
2026-02-19T23:06:23.374,A1,1,756,-64.2,-79.9,-15.7,350.27,48,14325,16813,12268,14359,982,713862004,1
2026-02-19T23:06:23.912,A1,1,757,-64.0,-80.1,-16.1,299.32,56,13184,16762,13923,15024,997,593872516,1
2026-02-19T23:06:24.391,A1,1,758,-64.7,-78.0,-13.3,383.34,44,15493,16867,13656,13631,972,563331190,1
2026-02-19T23:06:24.871,A1,1,759,-65.5,-79.5,-14.0,320.06,52,11826,16643,15732,13296,989,388698052,1
2026-02-19T23:06:25.412,A1,1,760,-63.3,-77.9,-14.5,373.07,44,15725,16415,14171,14948,972,601793352,1
2026-02-19T23:06:25.951,A1,1,761,-67.0,-78.7,-11.7,306.08,60,15126,18365,14700,13425,1045,397459604,1
2026-02-19T23:06:26.431,A1,1,762,-66.8,-78.2,-11.5,344.31,48,15545,16527,13003,11530,961,710865031,1
2026-02-19T23:06:26.911,A1,1,763,-64.3,-76.5,-12.2,352.92,48,14875,16940,13328,12163,906,461104501,1
2026-02-19T23:06:27.391,A1,1,764,-71.8,-94.8,-22.9,165.45,40,286,6618,6257,9200,1023,716303779,1
2026-02-19T23:06:27.932,A1,1,765,-68.2,-80.0,-11.8,399.52,44,16818,17579,14034,13570,1095,648949934,1
2026-02-19T23:06:28.411,A1,1,766,-67.6,-79.0,-11.5,340.1,48,12785,16325,13505,10316,934,383917988,1
2026-02-19T23:06:28.891,A1,1,767,-71.0,-90.2,-19.3,141.31,48,6993,6783,10090,8139,934,394039224,1
2026-02-19T23:06:29.371,A1,1,768,-71.0,-90.0,-19.0,158.21,52,13272,8227,10275,13648,1211,539898612,1
2026-02-19T23:06:30.031,A1,1,769,-65.2,-79.1,-13.9,302.75,48,16939,14532,13422,13526,987,388543415,1
2026-02-19T23:06:30.391,A1,1,770,-63.8,-82.1,-18.3,286.6,52,15761,14903,9338,15070,993,607141962,1
2026-02-19T23:06:30.991,A1,1,771,-62.3,-78.9,-16.6,306.15,48,16330,14695,8687,13431,888,495654803,1
2026-02-19T23:06:31.411,A1,1,772,-63.3,-77.9,-14.6,278.02,56,16693,15569,10722,13306,915,385003362,1
