timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,flags,anchor_count,nlos_suspect
2026-02-20T10:49:15.682,T1,1,270,4.554,-63.6,-75.0,-11.4,204.35,510184685,510182743,80,16580,16348,11125,11128,847,3,1,True
2026-02-20T10:49:16.192,T1,1,271,4.695,-65.5,-78.9,-13.5,214.46,631296233,631294230,80,18386,17157,10922,14558,1032,3,1,True
2026-02-20T10:49:17.200,T1,1,273,4.02,-64.1,-73.7,-9.6,215.86,476992897,476991183,80,17601,17269,14340,12041,897,3,1,True
2026-02-20T10:49:17.740,T1,1,274,3.879,-63.8,-73.9,-10.1,232.08,415405768,415404113,72,17063,16710,13086,11340,861,3,1,True
2026-02-20T10:49:19.240,T1,1,277,4.503,-64.9,-75.6,-10.7,200.83,708366085,708364165,88,18857,17673,14750,14137,997,3,1,True
2026-02-20T10:49:20.200,T1,1,279,3.921,-63.5,-73.8,-10.4,205.17,470065410,470063738,84,17228,17234,13213,11992,875,3,1,True
2026-02-20T10:49:20.740,T1,1,280,4.362,-62.8,-74.3,-11.4,197.32,508693860,508691999,84,16568,16575,11885,11613,842,3,1,True
2026-02-20T10:49:23.200,T1,1,285,4.301,-63.3,-75.3,-12.0,230.83,709335399,709333565,72,17382,16620,10042,11877,864,3,1,True
2026-02-20T10:49:24.220,T1,1,287,4.357,-63.7,-73.2,-9.5,278.14,567368568,567366709,64,16285,17801,16389,12545,901,3,1,True
2026-02-20T10:49:24.700,T1,1,288,3.813,-64.3,-75.2,-11.0,179.47,413354547,413352920,96,18187,17229,14071,13432,952,3,1,True
2026-02-20T10:49:26.740,T1,1,292,4.184,-63.8,-74.7,-10.8,261.72,648634697,648632912,64,16868,16750,12041,11448,865,3,1,True
2026-02-20T10:49:33.221,T1,1,305,3.476,-65.0,-77.0,-12.0,207.71,410190438,410188956,84,18259,17448,13869,14482,1013,3,1,True
2026-02-20T10:49:34.240,T1,1,307,3.476,-64.7,-75.9,-11.2,242.26,392836379,392834896,76,18971,18412,16241,15931,1053,3,1,True
