timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,nlos_suspect
2026-02-19T21:40:41.246,T1,1,87,2.678,-66.9,-80.1,-13.2,445.2,408149821,408148679,True
2026-02-19T21:40:41.726,T1,1,88,2.739,-66.5,-78.2,-11.7,415.35,444201206,444200038,True
2026-02-19T21:40:42.205,T1,1,89,2.678,-68.9,-80.7,-11.8,391.34,509765390,509764248,True
2026-02-19T21:40:44.725,T1,1,94,2.941,-72.5,-86.5,-14.0,323.11,346508821,346507567,True
2026-02-19T21:40:45.745,T1,1,96,2.622,-65.7,-82.7,-16.9,398.85,354951270,354950152,True
2026-02-19T21:40:46.225,T1,1,97,2.43,-65.9,-76.9,-11.0,342.04,424145526,424144489,True
2026-02-19T21:40:46.765,T1,1,98,2.453,-64.6,-77.5,-12.9,329.02,413320584,413319537,True
2026-02-19T21:40:48.265,T1,1,101,2.561,-70.7,-85.3,-14.6,422.95,361357788,361356695,True
2026-02-19T21:40:48.746,T1,1,102,2.448,-70.8,-82.1,-11.3,370.96,575443770,575442725,True
2026-02-19T21:40:49.225,T1,1,103,2.519,-73.8,-85.8,-12.0,297.14,346669277,346668203,True
2026-02-19T21:40:49.767,T1,1,104,2.655,-65.0,-78.0,-13.0,363.23,388675326,388674193,True
2026-02-19T21:40:50.726,T1,1,106,2.552,-67.0,-78.5,-11.6,345.58,381726236,381725147,True
2026-02-19T21:40:51.266,T1,1,107,2.467,-66.1,-78.9,-12.8,396.61,610157190,610156137,True
2026-02-19T21:40:51.745,T1,1,108,3.11,-70.0,-81.5,-11.5,396.68,483003286,483001960,True
2026-02-19T21:40:52.765,T1,1,110,2.575,-66.5,-81.1,-14.6,340.35,344956489,344955390,True
2026-02-19T21:40:53.784,T1,1,112,2.617,-74.9,-91.0,-16.2,265.3,539407585,539406468,True
2026-02-19T21:40:54.264,T1,1,113,2.645,-78.2,-94.4,-16.2,177.21,676126168,676125039,True
2026-02-19T21:40:54.744,T1,1,114,2.72,-75.5,-92.3,-16.8,233.09,475234846,475233685,True
2026-02-19T21:40:55.284,T1,1,115,2.556,-72.1,-93.7,-21.6,143.18,676644890,676643799,True
2026-02-19T21:40:56.244,T1,1,117,2.828,-75.0,-94.1,-19.1,242.9,671229499,671228293,True
2026-02-19T21:40:56.787,T1,1,118,2.814,-73.3,-92.5,-19.3,173.3,612585560,612584360,True
2026-02-19T21:40:57.264,T1,1,119,2.57,-73.6,-93.7,-20.1,118.75,482476573,482475477,True
2026-02-19T21:40:57.743,T1,1,120,2.917,-74.6,-92.6,-18.0,240.84,671950502,671949257,True
2026-02-19T21:40:58.284,T1,1,121,2.664,-74.6,-93.0,-18.5,244.39,681033928,681032792,True
2026-02-19T21:40:59.245,T1,1,123,2.636,-73.1,-90.5,-17.4,260.89,644712165,644711041,True
2026-02-19T21:40:59.784,T1,1,124,2.875,-74.9,-92.0,-17.1,260.36,482088011,482086784,True
2026-02-19T21:41:00.264,T1,1,125,2.889,-74.6,-91.8,-17.2,270.69,555236396,555235164,True
2026-02-19T21:41:01.284,T1,1,127,2.603,-74.5,-92.8,-18.3,179.17,546785892,546784782,True
2026-02-19T21:41:02.246,T1,1,129,2.613,-74.7,-92.0,-17.3,243.5,605987342,605986227,True
2026-02-19T21:41:03.263,T1,1,131,2.636,-72.7,-90.9,-18.2,291.25,523939353,523938229,True
2026-02-19T21:41:03.743,T1,1,132,2.946,-73.3,-91.7,-18.4,151.54,538554203,538552947,True
2026-02-19T21:41:04.223,T1,1,133,3.035,-73.7,-90.4,-16.7,308.25,612085962,612084668,True
2026-02-19T21:41:05.244,T1,1,135,2.57,-74.0,-90.6,-16.6,242.2,665672026,665670930,True
2026-02-19T21:41:05.783,T1,1,136,3.175,-74.9,-90.3,-15.5,237.54,482425392,482424038,True
2026-02-19T21:41:06.263,T1,1,137,2.739,-74.2,-90.7,-16.5,273.09,393961530,393960361,True
2026-02-19T21:41:06.742,T1,1,138,2.725,-72.6,-90.8,-18.2,273.93,348093619,348092457,True
2026-02-19T21:41:07.763,T1,1,140,2.688,-74.2,-90.3,-16.0,348.62,677700435,677699289,True
2026-02-19T21:41:08.783,T1,1,142,2.636,-77.1,-90.3,-13.3,301.98,586603434,586602309,True
2026-02-19T21:41:10.283,T1,1,145,2.5,-75.6,-89.7,-14.1,343.77,587033962,587032896,True
2026-02-19T21:41:10.763,T1,1,146,2.547,-75.6,-89.6,-14.0,299.23,651013999,651012912,True
2026-02-19T21:41:11.243,T1,1,147,2.87,-75.8,-89.7,-14.0,287.1,540445858,540444633,True
2026-02-19T21:41:11.782,T1,1,148,2.659,-75.7,-90.5,-14.8,241.23,353931874,353930740,True
2026-02-19T21:41:12.263,T1,1,149,2.791,-70.8,-88.3,-17.5,364.44,352245617,352244426,True
2026-02-19T21:41:12.743,T1,1,150,3.086,-72.8,-89.8,-17.0,279.88,547334305,547332988,True
2026-02-19T21:41:13.282,T1,1,151,3.269,-72.9,-89.3,-16.4,315.57,622148307,622146912,True
2026-02-19T21:41:13.762,T1,1,152,2.889,-73.2,-89.5,-16.2,352.3,674706347,674705115,True
2026-02-19T21:41:14.242,T1,1,153,2.706,-76.8,-90.9,-14.1,390.23,466866631,466865476,True
2026-02-19T21:41:14.782,T1,1,154,3.344,-80.4,-92.6,-12.2,186.21,481441644,481440218,True
2026-02-19T21:41:15.261,T1,1,155,2.814,-76.4,-90.9,-14.5,286.75,543184899,543183698,True
2026-02-19T21:41:15.802,T1,1,156,2.734,-76.2,-91.1,-14.9,264.63,348831858,348830692,True
2026-02-19T21:41:17.301,T1,1,159,3.007,-77.3,-90.9,-13.6,226.13,556493661,556492378,True
2026-02-19T21:41:17.781,T1,1,160,2.87,-78.7,-91.4,-12.7,312.35,606283768,606282544,True
2026-02-19T21:41:18.801,T1,1,162,2.894,-78.8,-92.1,-13.2,235.91,666443759,666442524,True
2026-02-19T21:41:19.282,T1,1,163,2.673,-77.8,-90.8,-13.0,280.23,454630879,454629739,True
2026-02-19T21:41:19.761,T1,1,164,2.777,-74.6,-89.9,-15.3,392.62,354949417,354948233,True
2026-02-19T21:41:20.301,T1,1,165,2.758,-76.4,-91.1,-14.8,300.86,389229309,389228132,True
2026-02-19T21:41:20.782,T1,1,166,2.791,-76.4,-90.4,-14.0,328.13,453779780,453778589,True
2026-02-19T21:41:21.261,T1,1,167,2.772,-76.7,-90.5,-13.9,340.12,356806170,356804987,True
2026-02-19T21:41:23.301,T1,1,171,3.049,-75.8,-90.3,-14.5,376.2,666666221,666664921,True
2026-02-19T21:41:23.780,T1,1,172,2.706,-77.3,-90.6,-13.3,360.85,607831709,607830554,True
2026-02-19T21:41:24.321,T1,1,173,3.161,-77.0,-91.2,-14.2,356.05,546445140,546443792,True
2026-02-19T21:41:25.280,T1,1,175,2.744,-77.0,-91.4,-14.4,214.55,394638079,394636909,True
2026-02-19T21:41:26.781,T1,1,178,2.523,-77.5,-95.4,-18.0,195.23,665075523,665074447,True
2026-02-19T21:41:27.260,T1,1,179,2.706,-69.2,-82.6,-13.5,420.25,354745286,354744131,True
2026-02-19T21:41:27.800,T1,1,180,2.772,-70.5,-81.6,-11.0,328.75,572893859,572892677,True
2026-02-19T21:41:28.281,T1,1,181,3.25,-70.5,-80.3,-9.9,364.58,475149158,475147771,True
2026-02-19T21:41:28.764,T1,1,182,2.8,-67.1,-78.6,-11.4,535.53,409681345,409680150,True
2026-02-19T21:41:29.780,T1,1,184,2.73,-69.0,-79.2,-10.3,438.91,489378318,489377154,True
2026-02-19T21:41:30.260,T1,1,185,2.81,-66.5,-75.8,-9.4,386.5,429250451,429249253,True
2026-02-19T21:41:31.280,T1,1,187,2.805,-68.9,-77.5,-8.6,338.9,475924964,475923767,True
2026-02-19T21:41:31.760,T1,1,188,2.899,-67.5,-76.2,-8.8,349.5,475931790,475930554,True
2026-02-19T21:41:32.300,T1,1,189,3.166,-76.4,-88.8,-12.4,324.1,665772990,665771639,True
2026-02-19T21:41:33.800,T1,1,192,2.913,-75.5,-91.2,-15.7,267.62,346067492,346066249,True
2026-02-19T21:41:34.280,T1,1,193,2.73,-73.6,-90.6,-17.0,201.5,352615408,352614244,True
2026-02-19T21:41:35.779,T1,1,196,2.65,-76.1,-91.4,-15.3,291.8,557873788,557872657,True
2026-02-19T21:41:36.809,T1,1,198,3.091,-77.3,-90.1,-12.8,286.9,552381094,552379775,True
2026-02-19T21:41:37.280,T1,1,199,2.767,-75.9,-90.5,-14.6,288.07,676731807,676730627,True
2026-02-19T21:41:38.779,T1,1,202,2.613,-76.5,-90.1,-13.6,349.23,526996662,526995548,True
2026-02-19T21:41:39.319,T1,1,203,2.678,-77.3,-90.3,-13.0,339.94,585649232,585648090,True
2026-02-19T21:41:40.878,T1,1,206,2.584,-74.8,-89.6,-14.8,317.35,347899903,347898800,True
2026-02-19T21:41:41.778,T1,1,208,2.547,-78.9,-89.6,-10.7,292.29,385528994,385527907,True
2026-02-19T21:41:42.318,T1,1,209,2.547,-77.5,-90.3,-12.8,352.81,353507205,353506119,True
2026-02-19T21:41:42.798,T1,1,210,2.627,-77.2,-90.5,-13.3,268.18,362176427,362175307,True
2026-02-19T21:41:43.278,T1,1,211,2.889,-82.2,-91.7,-9.5,223.89,352438830,352437597,True
2026-02-19T21:41:43.819,T1,1,212,2.903,-78.0,-91.0,-13.0,309.25,542623792,542622554,True
2026-02-19T21:41:44.297,T1,1,213,2.673,-75.0,-89.5,-14.5,410.92,345659460,345658319,True
2026-02-19T21:41:44.778,T1,1,214,2.734,-77.7,-90.9,-13.2,313.25,493907799,493906632,True
2026-02-19T21:41:45.317,T1,1,215,3.007,-80.3,-91.5,-11.2,259.94,363955660,363954377,True
2026-02-19T21:41:45.797,T1,1,216,2.842,-77.2,-90.9,-13.7,317.23,639990678,639989465,True
2026-02-19T21:41:46.818,T1,1,218,3.175,-77.4,-90.5,-13.1,316.46,548742979,548741624,True
2026-02-19T21:41:47.298,T1,1,219,2.795,-75.9,-89.5,-13.7,385.66,354905450,354904257,True
2026-02-19T21:41:48.317,T1,1,221,2.814,-76.3,-90.0,-13.7,325.23,557354503,557353302,True
2026-02-19T21:41:48.797,T1,1,222,2.894,-75.9,-89.7,-13.8,370.36,664081617,664080382,True
2026-02-19T21:41:49.817,T1,1,224,2.688,-76.8,-90.7,-13.9,304.37,363694531,363693385,True
2026-02-19T21:41:50.839,T1,1,226,2.777,-77.5,-91.2,-13.7,147.38,676533487,676532302,True
2026-02-19T21:41:51.318,T1,1,227,2.786,-76.7,-90.9,-14.2,361.57,545535750,545534561,True
2026-02-19T21:41:51.799,T1,1,228,2.908,-76.8,-90.2,-13.4,363.98,669004139,669002898,True
2026-02-19T21:41:52.338,T1,1,229,2.828,-76.6,-90.0,-13.4,423.6,466081676,466080470,True
2026-02-19T21:41:52.817,T1,1,230,2.866,-76.8,-89.7,-12.9,244.69,478552689,478551467,True
2026-02-19T21:41:53.297,T1,1,231,2.856,-75.7,-89.1,-13.3,349.68,363664325,363663106,True
2026-02-19T21:41:53.850,T1,1,232,3.485,-75.9,-88.9,-13.0,281.52,614424384,614422898,True
2026-02-19T21:41:54.316,T1,1,233,3.086,-77.2,-89.7,-12.5,378.27,675677096,675675779,True
2026-02-19T21:41:55.336,T1,1,235,2.842,-75.1,-89.6,-14.5,256.9,399367483,399366270,True
2026-02-19T21:41:55.817,T1,1,236,3.082,-73.9,-89.7,-15.8,239.35,673274186,673272872,True
2026-02-19T21:41:56.836,T1,1,238,2.781,-77.3,-90.8,-13.5,410.1,355883173,355881986,True
2026-02-19T21:41:57.318,T1,1,239,2.913,-75.4,-89.5,-14.0,361.95,509969996,509968753,True
2026-02-19T21:41:58.336,T1,1,241,2.744,-77.2,-90.6,-13.4,274.71,352105983,352104813,True
2026-02-19T21:41:59.314,T1,1,243,3.34,-80.1,-90.9,-10.8,246.25,485837304,485835880,True
2026-02-19T21:41:59.837,T1,1,244,2.842,-76.7,-89.7,-13.1,388.67,384774920,384773708,True
2026-02-19T21:42:00.316,T1,1,245,3.035,-76.8,-89.9,-13.1,287.17,681221498,681220204,True
2026-02-19T21:42:00.856,T1,1,246,3.255,-76.0,-90.8,-14.8,369.62,547547949,547546561,True
2026-02-19T21:42:01.817,T1,1,248,2.96,-73.0,-88.5,-15.5,386.73,517545376,517544114,True
2026-02-19T21:42:02.296,T1,1,249,2.913,-69.6,-83.5,-13.9,370.79,345856523,345855280,True
2026-02-19T21:42:03.317,T1,1,251,3.415,-69.2,-77.8,-8.7,421.05,477623390,477621933,True
2026-02-19T21:42:03.795,T1,1,252,2.922,-69.9,-78.8,-8.9,377.25,391635788,391634541,True
2026-02-19T21:42:04.395,T1,1,253,3.147,-70.5,-79.5,-8.9,376.04,648454730,648453388,True
2026-02-19T21:42:04.816,T1,1,254,3.429,-68.1,-76.4,-8.2,461.19,618549373,618547910,True
2026-02-19T21:42:05.296,T1,1,255,3.537,-68.0,-76.8,-8.7,522.69,493900470,493898962,True
2026-02-19T21:42:05.836,T1,1,256,3.189,-76.9,-89.9,-13.0,330.85,605887843,605886482,True
2026-02-19T21:42:06.315,T1,1,257,2.955,-74.8,-88.9,-14.1,418.09,357218359,357217098,True
2026-02-19T21:42:06.795,T1,1,258,3.415,-74.8,-88.5,-13.7,375.18,477144598,477143141,True
2026-02-19T21:42:07.336,T1,1,259,3.537,-75.2,-89.7,-14.5,265.25,672369490,672367981,True
2026-02-19T21:42:07.816,T1,1,260,3.368,-76.0,-89.7,-13.6,426.92,680351702,680350266,True
2026-02-19T21:42:08.415,T1,1,261,2.992,-75.9,-89.7,-13.8,352.11,359714064,359712788,True
2026-02-19T21:42:08.835,T1,1,262,3.26,-77.0,-90.3,-13.3,406.92,557579130,557577740,True
2026-02-19T21:42:09.855,T1,1,264,3.246,-75.4,-89.0,-13.6,387.41,584373163,584371779,True
2026-02-19T21:42:10.335,T1,1,265,3.283,-71.6,-88.6,-17.0,335.09,530391094,530389693,True
2026-02-19T21:42:10.815,T1,1,266,3.424,-74.2,-89.0,-14.9,345.32,667398081,667396621,True
2026-02-19T21:42:11.355,T1,1,267,3.457,-74.5,-89.1,-14.6,393.45,669174190,669172716,True
2026-02-19T21:42:12.315,T1,1,269,3.415,-75.3,-88.9,-13.6,409.77,418482244,418480788,True
2026-02-19T21:42:12.854,T1,1,270,3.527,-74.4,-89.1,-14.7,330.36,614973316,614971811,True
2026-02-19T21:42:13.817,T1,1,272,3.11,-74.7,-88.9,-14.2,324.23,404273307,404271981,True
2026-02-19T21:42:15.374,T1,1,275,3.246,-74.4,-89.5,-15.2,356.77,679694961,679693577,True
2026-02-19T21:42:15.854,T1,1,276,3.321,-72.4,-88.8,-16.4,366.36,660640339,660638923,True
2026-02-19T21:42:16.334,T1,1,277,3.372,-72.4,-88.2,-15.8,349.16,601174734,601173295,True
2026-02-19T21:42:16.815,T1,1,278,3.213,-76.6,-90.1,-13.5,344.61,540913651,540912280,True
2026-02-19T21:42:17.355,T1,1,279,3.396,-72.4,-86.7,-14.3,372.02,661886030,661884582,True
2026-02-19T21:42:17.834,T1,1,280,3.386,-78.3,-89.4,-11.1,352.75,412509787,412508343,True
2026-02-19T21:42:18.314,T1,1,281,3.222,-76.4,-89.3,-12.8,375.61,345951750,345950376,True
2026-02-19T21:42:18.854,T1,1,282,4.015,-76.8,-89.3,-12.6,412.95,561020429,561018717,True
2026-02-19T21:42:19.333,T1,1,283,3.649,-77.3,-88.8,-11.5,445.3,675451094,675449538,True
2026-02-19T21:42:19.874,T1,1,284,3.762,-77.6,-88.8,-11.2,338.73,611792291,611790687,True
2026-02-19T21:42:20.834,T1,1,286,3.466,-78.7,-90.2,-11.6,269.75,612596640,612595161,True
2026-02-19T21:42:21.314,T1,1,287,3.518,-79.8,-90.2,-10.4,287.44,367348884,367347384,True
2026-02-19T21:42:22.334,T1,1,289,3.799,-78.5,-89.1,-10.7,338.42,672040920,672039300,True
2026-02-19T21:42:22.873,T1,1,290,3.18,-77.8,-89.6,-11.8,330.5,349071186,349069829,True
2026-02-19T21:42:23.353,T1,1,291,3.218,-77.4,-89.3,-11.9,372.89,408622388,408621016,True
2026-02-19T21:42:23.834,T1,1,292,3.518,-79.5,-89.4,-9.9,390.66,360590240,360588740,True
2026-02-19T21:42:24.912,T1,1,294,3.325,-78.1,-89.3,-11.2,410.77,490422939,490421521,True
2026-02-19T21:42:25.333,T1,1,295,3.574,-77.7,-88.9,-11.2,342.4,667880789,667879264,True
2026-02-19T21:42:25.874,T1,1,296,3.255,-78.2,-90.0,-11.7,353.52,422002789,422001400,True
2026-02-19T21:42:26.354,T1,1,297,3.161,-77.6,-89.6,-12.0,322.23,350149196,350147847,True
2026-02-19T21:42:27.373,T1,1,299,3.175,-76.5,-89.1,-12.5,385.62,343925205,343923851,True
2026-02-19T21:42:27.912,T1,1,300,3.33,-76.7,-89.2,-12.5,365.09,460907969,460906548,True
2026-02-19T21:42:28.873,T1,1,302,3.433,-78.1,-89.3,-11.2,346.56,417467937,417466473,True
2026-02-19T21:42:29.357,T1,1,303,3.443,-80.0,-89.9,-9.9,302.66,354424318,354422849,True
2026-02-19T21:42:29.833,T1,1,304,3.499,-76.7,-88.8,-12.1,391.18,579792761,579791268,True
2026-02-19T21:42:31.332,T1,1,307,3.325,-78.2,-90.0,-11.8,301.94,583476474,583475055,True
2026-02-19T21:42:31.932,T1,1,308,3.466,-80.0,-89.7,-9.7,281.57,352770730,352769252,True
2026-02-19T21:42:33.372,T1,1,311,3.082,-75.2,-90.1,-14.8,269.56,346837730,346836415,True
2026-02-19T21:42:35.351,T1,1,315,3.499,-72.3,-84.6,-12.3,433.44,610454554,610453061,True
2026-02-19T21:42:35.832,T1,1,316,3.565,-70.4,-80.7,-10.2,278.03,417100509,417098988,True
2026-02-19T21:42:36.852,T1,1,318,3.537,-70.4,-78.2,-7.8,345.82,416978961,416977453,True
2026-02-19T21:42:37.872,T1,1,320,3.537,-65.0,-75.1,-10.1,381.09,558118732,558117223,True
2026-02-19T21:42:38.352,T1,1,321,3.213,-65.5,-79.1,-13.7,350.31,513349029,513347659,True
2026-02-19T21:42:38.891,T1,1,322,3.213,-66.0,-77.0,-10.9,324.62,462354326,462352956,True
2026-02-19T21:42:39.371,T1,1,323,3.466,-69.8,-80.7,-10.9,343.5,359319299,359317821,True
2026-02-19T21:42:39.852,T1,1,324,3.264,-64.9,-76.8,-11.9,312.25,455679474,455678081,True
2026-02-19T21:42:40.391,T1,1,325,3.926,-65.3,-74.7,-9.3,389.75,556037072,556035398,True
2026-02-19T21:42:40.871,T1,1,326,3.738,-65.2,-74.2,-9.0,532.03,430346517,430344923,True
2026-02-19T21:42:41.891,T1,1,328,3.424,-70.5,-88.8,-18.3,231.14,586832627,586831167,True
2026-02-19T21:42:43.391,T1,1,331,3.401,-73.0,-91.7,-18.7,236.68,483347903,483346452,True
2026-02-19T21:42:43.870,T1,1,332,3.457,-72.4,-90.8,-18.4,280.17,483687194,483685719,True
2026-02-19T21:42:45.371,T1,1,335,3.321,-75.3,-89.8,-14.5,299.57,547113820,547112404,True
2026-02-19T21:42:45.850,T1,1,336,3.1,-75.3,-90.1,-14.8,275.08,384134953,384133630,True
2026-02-19T21:42:46.391,T1,1,337,3.56,-77.0,-92.7,-15.7,87.4,677215135,677213617,True
2026-02-19T21:42:47.890,T1,1,340,3.415,-74.2,-87.9,-13.7,352.29,590914658,590913202,True
2026-02-19T21:42:48.430,T1,1,341,3.03,-77.5,-89.3,-11.8,414.25,350372576,350371283,True
2026-02-19T21:42:48.851,T1,1,342,3.189,-76.1,-87.9,-11.8,320.77,343789867,343788506,True
2026-02-19T21:42:49.390,T1,1,343,3.33,-62.4,-73.6,-11.2,492.17,463867792,463866371,True
2026-02-19T21:42:50.350,T1,1,345,3.161,-66.4,-83.5,-17.1,442.17,352465059,352463711,True
2026-02-19T21:42:50.890,T1,1,346,3.236,-69.4,-85.8,-16.4,496.78,449092662,449091281,True
2026-02-19T21:42:51.429,T1,1,347,3.443,-66.2,-80.0,-13.8,417.98,582254055,582252586,True
2026-02-19T21:42:51.850,T1,1,348,3.325,-62.7,-75.5,-12.8,426.58,459973846,459972428,True
2026-02-19T21:42:52.389,T1,1,349,3.855,-65.5,-80.8,-15.3,376.06,495073041,495071397,True
2026-02-19T21:42:52.869,T1,1,350,3.673,-71.8,-89.0,-17.2,336.44,583817195,583815629,True
2026-02-19T21:42:53.409,T1,1,351,3.574,-71.9,-88.6,-16.8,373.3,413246817,413245292,True
2026-02-19T21:42:53.890,T1,1,352,3.283,-67.0,-75.8,-8.8,381.04,346521303,346519903,True
2026-02-19T21:42:54.369,T1,1,353,3.926,-73.6,-90.8,-17.2,217.78,671498554,671496879,True
2026-02-19T21:42:54.910,T1,1,354,3.25,-69.2,-81.1,-11.9,417.35,347634198,347632811,True
2026-02-19T21:42:55.450,T1,1,355,3.56,-63.0,-77.3,-14.3,470.25,355073740,355072222,True
2026-02-19T21:42:55.869,T1,1,356,4.048,-76.3,-89.4,-13.1,470.65,415831929,415830202,True
2026-02-19T21:42:56.409,T1,1,357,3.837,-82.8,-93.2,-10.4,213.28,518210428,518208792,True
2026-02-19T21:42:56.890,T1,1,358,3.846,-79.5,-93.1,-13.5,255.0,354641059,354639418,True
2026-02-19T21:42:57.371,T1,1,359,4.301,-73.3,-88.3,-15.0,274.72,547570440,547568605,True
2026-02-19T21:42:57.909,T1,1,360,3.982,-73.2,-87.4,-14.3,392.59,514387244,514385545,True
2026-02-19T21:42:58.389,T1,1,361,4.217,-77.6,-89.7,-12.1,354.17,670599889,670598091,True
