timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-02-19T22:19:45.626,A1,1,18,-62.0,-76.8,-14.8,330.82,56,18163,18526,14890,18951,1045,388326998,1
2026-02-19T22:19:46.107,A1,1,19,-61.5,-82.1,-20.5,264.48,44,14604,11637,10875,14729,906,385533685,1
2026-02-19T22:19:46.632,A1,1,20,-63.3,-77.0,-13.7,485.53,36,16625,17479,11657,14093,942,388470673,1
2026-02-19T22:19:47.112,A1,1,21,-65.6,-84.4,-18.7,475.28,36,13893,17110,10716,16689,1112,714840594,1
2026-02-19T22:19:47.652,A1,1,22,-64.2,-87.3,-23.0,301.33,36,15757,10848,6407,15251,1012,398087952,1
2026-02-19T22:19:48.132,A1,1,23,-68.4,-91.0,-22.6,42.84,44,12593,1885,2926,10159,955,653455120,1
2026-02-19T22:19:53.657,A1,1,24,-67.1,-84.5,-17.4,295.29,48,13240,14174,14833,15134,1114,479312177,1
2026-02-19T22:19:54.131,A1,1,25,-68.1,-86.4,-18.3,438.89,28,11970,12289,12539,12189,1036,386163389,1
2026-02-19T22:19:54.672,A1,1,26,-69.6,-89.5,-19.9,241.73,48,10460,11603,13312,16230,1258,612696579,1
2026-02-19T22:19:55.151,A1,1,27,-66.4,-88.8,-22.4,325.17,40,5697,13007,13201,15274,1093,544004473,1
2026-02-19T22:19:55.631,A1,1,28,-68.0,-91.4,-23.4,268.5,36,4823,9666,9558,13792,1098,385556648,1
2026-02-19T22:19:56.174,A1,1,29,-67.7,-90.2,-22.5,308.05,40,3992,12322,9615,13383,1068,449702376,1
2026-02-19T22:19:56.651,A1,1,30,-67.5,-90.0,-22.5,302.33,36,3921,10884,12288,14118,1089,712916876,1
2026-02-19T22:19:57.132,A1,1,31,-66.6,-88.7,-22.1,353.42,40,9606,14137,9989,15530,1108,670538466,1
2026-02-19T22:19:57.686,A1,1,32,-64.4,-88.0,-23.5,354.58,36,10231,12765,10687,14815,1004,582129771,1
2026-02-19T22:19:58.151,A1,1,33,-66.7,-88.2,-21.5,332.65,40,12784,13306,11227,16232,1138,418294003,1
2026-02-19T22:19:58.632,A1,1,34,-67.4,-84.2,-16.8,484.08,36,11612,17427,18076,18614,1249,460128137,1
2026-02-19T22:19:59.171,A1,1,35,-64.3,-81.4,-17.0,441.33,36,14594,15888,10740,14361,986,548603171,1
