timestamp,device,anchor_id,seq,distance_m,rx_power,fp_power,fp_rx_ratio,quality,round_trip,reply_delay,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,flags,anchor_count,nlos_suspect
2026-02-20T10:51:37.751,T1,1,25,3.691,-63.7,-83.6,-19.9,275.37,383882487,383880913,60,3231,16522,16767,17085,1052,3,1,True
2026-02-20T10:51:38.324,T1,1,26,3.734,-63.7,-84.5,-20.9,310.91,382874717,382873125,56,3136,17411,14434,16819,1043,3,1,True
2026-02-20T10:51:39.828,T1,1,29,3.715,-63.0,-81.5,-18.6,317.5,395525291,395523707,56,8256,17780,14050,15984,993,3,1,True
2026-02-20T10:51:40.845,T1,1,31,4.367,-64.0,-83.3,-19.3,263.12,703079325,703077463,68,7343,17892,13623,16190,1034,3,1,True
2026-02-20T10:51:41.324,T1,1,32,4.282,-65.1,-85.2,-20.1,269.49,651740469,651738642,68,7398,18325,18800,22695,1273,3,1,True
2026-02-20T10:51:41.864,T1,1,33,4.381,-62.7,-81.7,-19.0,295.7,664486735,664484866,60,5079,17742,15914,16876,1010,3,1,True
2026-02-20T10:51:43.844,T1,1,37,3.884,-65.4,-83.2,-17.8,295.52,462117910,462116253,64,9420,18913,13835,16682,1103,3,1,True
2026-02-20T10:51:44.864,T1,1,39,3.649,-64.5,-85.4,-20.8,258.5,387191657,387190100,56,5496,14476,16189,16158,1053,3,1,True
2026-02-20T10:51:45.344,T1,1,40,3.593,-67.1,-78.7,-11.5,362.35,393820340,393818807,52,12487,18842,17634,13903,1069,3,1,True
2026-02-20T10:51:45.826,T1,1,41,3.935,-63.3,-77.6,-14.4,296.67,447456755,447455076,64,17860,18987,12449,17159,1039,3,1,True
2026-02-20T10:51:47.864,T1,1,45,4.461,-64.7,-78.3,-13.6,290.23,661205086,661203184,60,14215,17414,11875,12626,935,3,1,True
2026-02-20T10:51:49.844,T1,1,49,4.32,-63.1,-78.5,-15.4,268.84,587655349,587653506,64,12481,17206,16441,15917,996,3,1,True
2026-02-20T10:51:52.364,T1,1,54,3.743,-63.4,-79.4,-16.1,299.31,514900678,514899081,64,18577,19156,15184,21806,1176,3,1,True
2026-02-20T10:51:52.845,T1,1,55,3.959,-65.3,-83.9,-18.6,308.9,506162528,506160839,60,14080,18534,11204,18462,1155,3,1,True
2026-02-20T10:51:53.864,T1,1,57,4.667,-65.6,-81.9,-16.3,271.69,713164899,713162909,64,12621,17388,13539,15181,1060,3,1,True
2026-02-20T10:51:55.364,T1,1,60,4.076,-67.2,-90.0,-22.8,193.52,707484696,707482957,88,16222,17030,10207,33122,1653,3,1,True
2026-02-20T10:51:55.844,T1,1,61,3.537,-65.0,-78.6,-13.5,280.73,381631314,381629805,64,16432,17967,12542,14571,1018,3,1,True
2026-02-20T10:51:56.384,T1,1,62,3.663,-62.6,-75.9,-13.3,287.02,402789122,402787559,60,12757,17221,15306,13220,892,3,1,True
2026-02-20T10:51:58.364,T1,1,66,4.076,-65.1,-80.0,-14.9,376.45,643824552,643822813,44,9482,16564,15352,12846,957,3,1,True
2026-02-20T10:51:58.904,T1,1,67,3.898,-62.8,-77.5,-14.7,285.15,516500920,516499258,60,13390,17109,14103,14135,927,3,1,True
2026-02-20T10:51:59.863,T1,1,69,3.799,-63.2,-81.2,-18.0,236.44,444827574,444825954,80,7857,18915,17003,18731,1082,3,1,True
2026-02-20T10:52:00.404,T1,1,70,3.771,-64.5,-78.9,-14.4,217.26,448082033,448080425,84,12303,18250,15081,14694,1004,3,1,True
2026-02-20T10:52:02.384,T1,1,74,3.504,-65.6,-78.7,-13.1,427.57,381543674,381542180,44,16217,18813,13944,15349,1064,3,1,True
2026-02-20T10:52:03.404,T1,1,76,3.607,-62.9,-77.2,-14.2,290.22,440819771,440818232,64,17155,18574,15286,17793,1046,3,1,True
2026-02-20T10:52:03.826,T1,1,77,4.207,-62.1,-77.2,-15.2,285.9,708517202,708515408,60,16171,17154,11493,14988,931,3,1,True
2026-02-20T10:52:05.384,T1,1,80,4.226,-62.2,-76.9,-14.7,317.71,595295101,595293299,56,14885,17792,13987,15435,951,3,1,True
2026-02-20T10:52:05.865,T1,1,81,3.771,-62.3,-77.9,-15.6,282.72,503011237,503009628,60,13697,16963,17798,17718,1021,3,1,True
2026-02-20T10:52:06.884,T1,1,83,3.574,-62.1,-76.0,-13.9,316.54,397644354,397642829,56,15955,17726,13442,14966,932,3,1,True
2026-02-20T10:52:08.863,T1,1,87,3.49,-64.5,-81.2,-16.8,318.07,391956468,391954980,60,14955,19084,15643,20247,1176,3,1,True
2026-02-20T10:52:09.824,T1,1,89,4.423,-65.6,-82.7,-17.1,331.02,649466539,649464653,60,12487,19861,16693,20573,1233,3,1,True
2026-02-20T10:52:10.905,T1,1,91,4.17,-64.7,-80.3,-15.6,294.92,585924199,585922420,60,4716,17695,18031,14790,1013,3,1,True
2026-02-20T10:52:11.384,T1,1,92,3.738,-64.8,-81.7,-16.9,283.38,409759308,409757713,64,11478,18136,13533,15789,1050,3,1,True
2026-02-20T10:52:12.884,T1,1,95,4.339,-67.1,-89.8,-22.7,188.95,705595682,705593831,80,2215,15116,19324,29529,1553,3,1,True
2026-02-20T10:52:13.904,T1,1,97,3.78,-62.7,-78.6,-15.9,276.57,523156312,523154699,68,19414,18807,10800,19417,1084,3,1,True
2026-02-20T10:52:14.384,T1,1,98,4.207,-66.5,-84.4,-17.9,262.81,599928792,599926998,72,18651,18922,13097,23081,1347,3,1,True
2026-02-20T10:52:15.404,T1,1,100,3.954,-66.2,-80.2,-14.0,362.5,419067308,419065621,40,13437,14500,10499,10021,879,3,1,True
2026-02-20T10:52:15.884,T1,1,101,4.067,-63.2,-76.9,-13.7,335.13,608542975,608541241,52,12433,17427,15327,13651,924,3,1,True
2026-02-20T10:52:16.303,T1,1,102,4.09,-62.9,-77.4,-14.5,319.62,587620257,587618512,56,16704,17899,12067,15474,975,3,1,True
2026-02-20T10:52:16.904,T1,1,103,4.095,-62.4,-75.7,-13.3,271.59,589153889,589152143,64,16485,17382,12685,14002,911,3,1,True
2026-02-20T10:52:17.383,T1,1,104,4.109,-64.6,-79.2,-14.6,279.96,601769793,601768040,72,18026,20157,18165,22251,1238,3,1,True
2026-02-20T10:52:17.864,T1,1,105,3.837,-63.7,-77.5,-13.8,234.0,471514764,471513127,84,19146,19656,18138,21358,1178,3,1,True
2026-02-20T10:52:18.883,T1,1,107,4.099,-63.6,-77.8,-14.2,286.03,582716583,582714834,64,16231,18306,13209,15678,1005,3,1,True
2026-02-20T10:52:19.903,T1,1,109,4.24,-64.7,-80.5,-15.8,272.73,551123428,551121620,60,14769,16364,11390,13990,985,3,1,True
2026-02-20T10:52:20.384,T1,1,110,4.339,-63.9,-77.9,-13.9,248.21,642788288,642786438,76,14284,18864,16817,16845,1053,3,1,True
2026-02-20T10:52:20.924,T1,1,111,4.672,-63.8,-79.0,-15.1,265.17,701146893,701144900,64,11883,16971,14222,13714,947,3,1,True
2026-02-20T10:52:21.404,T1,1,112,4.071,-66.4,-87.5,-21.1,264.63,537217669,537215932,68,12489,17995,14373,22481,1324,3,1,True
2026-02-20T10:52:23.384,T1,1,116,3.794,-66.4,-87.2,-20.8,255.74,382890550,382888932,76,6339,19436,17780,23560,1357,3,1,True
2026-02-20T10:52:24.944,T1,1,119,4.339,-64.0,-80.8,-16.8,344.67,709610280,709608430,48,5468,16544,17055,14471,977,3,1,True
2026-02-20T10:52:27.343,T1,1,124,4.254,-65.7,-81.6,-15.9,334.12,700291055,700289241,52,8784,17374,15711,14356,1033,3,1,True
