timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-05-01T13:13:47.177,A1,1,1209,-69.2,-101.0,-31.8,42.79,84,2809,3594,3636,18969,1341,419603559,1
2026-05-01T13:13:47.270,A1,1,1210,-67.7,-104.0,-36.2,29.26,84,1391,2458,2914,20124,1312,424574667,1
2026-05-01T13:13:47.386,A1,1,1211,-68.2,-107.0,-38.8,30.12,76,980,2289,1559,20750,1355,395894178,1
2026-05-01T13:13:47.506,A1,1,1212,-68.4,-108.0,-39.6,22.56,80,1352,1805,1109,18665,1294,498017812,1
2026-05-01T13:13:47.627,A1,1,1213,-68.9,-102.4,-33.5,40.89,64,3434,2617,2258,18633,1317,459616972,1
2026-05-01T13:13:47.746,A1,1,1214,-68.4,-101.8,-33.4,40.06,80,2947,3205,2415,17420,1248,497561311,1
2026-05-01T13:13:47.867,A1,1,1215,-68.4,-100.9,-32.5,42.77,88,3882,3764,4190,26739,1546,452351191,1
2026-05-01T13:13:47.956,A1,1,1216,-68.1,-101.8,-33.7,36.5,80,2792,2920,3488,20639,1344,669181587,1
2026-05-01T13:13:48.076,A1,1,1217,-67.9,-101.9,-34.0,43.87,84,2634,3685,2309,19508,1302,393132642,1
2026-05-01T13:13:48.166,A1,1,1218,-68.0,-102.0,-34.1,38.01,84,2706,3193,2438,18146,1256,483699381,1
2026-05-01T13:13:48.256,A1,1,1219,-68.4,-101.8,-33.3,44.85,80,2845,3588,2055,17765,1264,467476117,1
2026-05-01T13:13:48.376,A1,1,1220,-68.6,-101.8,-33.2,39.79,84,1954,3342,3047,17086,1245,743356561,1
2026-05-01T13:13:48.466,A1,1,1221,-68.6,-101.6,-33.0,36.72,88,2119,3231,3211,16758,1234,748456272,1
2026-05-01T13:13:48.586,A1,1,1222,-68.8,-101.3,-32.5,43.04,100,2610,4304,3803,24279,1497,484000965,1
2026-05-01T13:13:48.707,A1,1,1223,-68.7,-101.6,-32.9,37.76,92,2502,3474,2925,17837,1276,500170734,1
2026-05-01T13:13:48.767,A1,1,1224,-68.8,-102.4,-33.6,42.83,76,3175,3255,1854,19074,1325,466588390,1
2026-05-01T13:13:48.886,A1,1,1225,-69.3,-102.5,-33.3,38.72,80,2089,3098,3472,20608,1400,438826549,1
2026-05-01T13:13:48.975,A1,1,1226,-68.7,-102.5,-33.8,46.62,72,2428,3357,2152,17833,1279,482248212,1
2026-05-01T13:13:49.096,A1,1,1227,-69.0,-102.9,-33.9,42.37,84,2815,3559,2102,21773,1424,421629616,1
2026-05-01T13:13:49.216,A1,1,1228,-69.1,-102.6,-33.5,39.42,92,2540,3627,3629,26540,1582,461110778,1
2026-05-01T13:13:49.338,A1,1,1229,-69.2,-103.2,-34.0,34.72,96,2612,3333,1987,20290,1385,445780835,1
2026-05-01T13:13:49.458,A1,1,1230,-69.5,-103.0,-33.5,37.04,92,2548,3408,3301,25037,1556,446600698,1
2026-05-01T13:13:49.577,A1,1,1231,-69.7,-103.3,-33.6,38.48,88,2244,3386,2777,22319,1479,456242184,1
2026-05-01T13:13:49.668,A1,1,1232,-69.3,-103.4,-34.2,36.71,80,2392,2937,3204,23980,1510,656315547,1
2026-05-01T13:13:49.786,A1,1,1233,-69.4,-103.4,-34.0,30.88,104,2590,3212,3305,26695,1603,410035339,1
2026-05-01T13:13:49.876,A1,1,1234,-69.0,-104.4,-35.4,29.93,92,2515,2754,1566,20417,1382,414555556,1
2026-05-01T13:13:49.996,A1,1,1235,-68.8,-104.5,-35.7,28.97,96,2458,2781,1713,21663,1414,400569242,1
2026-05-01T13:13:50.086,A1,1,1236,-69.0,-105.1,-36.2,33.25,76,2323,2527,1697,21560,1417,719456441,1
2026-05-01T13:13:50.207,A1,1,1237,-69.4,-104.0,-34.6,26.83,104,2327,2790,2975,24171,1523,391380737,1
2026-05-01T13:13:50.296,A1,1,1238,-68.8,-104.3,-35.5,32.35,104,2780,3364,2052,28242,1612,686989210,1
2026-05-01T13:13:50.445,A1,1,1239,-68.8,-104.2,-35.4,29.54,112,2442,3309,2898,30476,1676,394546744,1
2026-05-01T13:13:50.507,A1,1,1240,-68.7,-104.9,-36.1,28.89,84,1752,2427,2092,18745,1312,475037235,1
2026-05-01T13:13:50.598,A1,1,1241,-68.8,-104.1,-35.3,36.37,84,2245,3055,3075,27782,1601,483347167,1
2026-05-01T13:13:50.718,A1,1,1242,-69.1,-104.4,-35.3,37.7,88,2652,3318,2059,27429,1604,440729268,1
2026-05-01T13:13:50.835,A1,1,1243,-69.0,-104.8,-35.9,33.56,72,2554,2416,1477,19857,1360,390670786,1
2026-05-01T13:13:50.956,A1,1,1244,-69.2,-103.7,-34.4,31.21,96,2007,2996,2699,20803,1406,598885350,1
2026-05-01T13:13:51.045,A1,1,1245,-68.5,-103.8,-35.2,29.06,100,2622,2906,1671,19933,1343,435284629,1
2026-05-01T13:13:51.167,A1,1,1246,-69.0,-103.1,-34.1,29.78,96,2237,2859,3143,21022,1402,396647646,1
2026-05-01T13:13:51.288,A1,1,1247,-68.4,-102.4,-33.9,37.86,96,2818,3635,3879,29226,1621,742412184,1
2026-05-01T13:13:51.376,A1,1,1248,-68.8,-102.1,-33.3,42.12,104,3686,4380,2629,29537,1651,425337536,1
2026-05-01T13:13:51.499,A1,1,1249,-69.0,-102.1,-33.1,44.16,88,2422,3886,3615,24881,1523,464408455,1
2026-05-01T13:13:51.587,A1,1,1250,-69.0,-101.2,-32.2,41.52,108,2990,4484,3592,24782,1523,482802344,1
2026-05-01T13:13:51.735,A1,1,1251,-68.8,-101.3,-32.5,38.24,96,2956,3671,3054,19516,1340,483520822,1
2026-05-01T13:13:51.826,A1,1,1252,-69.4,-100.9,-31.5,44.35,104,2656,4612,3980,23632,1506,517559236,1
2026-05-01T13:13:51.947,A1,1,1253,-69.1,-101.4,-32.3,51.28,72,2043,3692,3808,19974,1369,487213434,1
2026-05-01T13:13:52.038,A1,1,1254,-68.8,-101.2,-32.4,47.12,80,1993,3770,4056,20853,1387,421118924,1
2026-05-01T13:13:52.158,A1,1,1255,-68.9,-101.4,-32.5,41.75,100,2233,4175,3521,21814,1421,433753367,1
2026-05-01T13:13:52.245,A1,1,1256,-68.6,-102.0,-33.4,42.61,80,2581,3409,2702,18576,1299,498837207,1
2026-05-01T13:13:52.366,A1,1,1257,-69.3,-101.4,-32.0,41.07,96,2224,3943,4198,22889,1479,441199301,1
2026-05-01T13:13:52.487,A1,1,1258,-69.1,-101.4,-32.3,49.38,80,2889,3950,2792,19754,1364,450525039,1
2026-05-01T13:13:52.577,A1,1,1259,-69.1,-101.2,-32.2,43.54,112,2536,4876,4071,27801,1616,411079618,1
2026-05-01T13:13:52.750,A1,1,1260,-69.3,-101.0,-31.7,44.26,104,2379,4603,4679,27181,1610,751953020,1
2026-05-01T13:13:52.815,A1,1,1261,-68.8,-101.0,-32.1,54.82,84,2567,4605,3984,24721,1511,400389576,1
2026-05-01T13:13:52.905,A1,1,1262,-68.9,-101.6,-32.7,39.48,96,3891,3790,2325,22646,1450,685414745,1
2026-05-01T13:13:53.026,A1,1,1263,-68.9,-100.7,-31.8,43.98,124,3347,5454,4143,30957,1694,410416300,1
2026-05-01T13:13:53.116,A1,1,1264,-68.8,-101.1,-32.3,50.51,80,3349,4041,2705,20465,1372,409533572,1
2026-05-01T13:13:53.236,A1,1,1265,-68.7,-100.8,-32.0,55.33,92,2972,5090,4715,31114,1689,463989822,1
2026-05-01T13:13:53.326,A1,1,1266,-68.8,-100.5,-31.7,53.04,100,3135,5304,4896,31691,1708,419308967,1
2026-05-01T13:13:53.415,A1,1,1267,-69.0,-100.5,-31.4,59.01,84,3038,4957,4794,28364,1629,452652995,1
2026-05-01T13:13:53.566,A1,1,1268,-69.2,-100.9,-31.7,44.22,92,2774,4068,4542,24316,1516,429826790,1
2026-05-01T13:13:53.657,A1,1,1269,-68.7,-101.1,-32.5,45.53,80,2508,3642,4238,22416,1431,483180755,1
2026-05-01T13:13:53.745,A1,1,1270,-68.8,-101.3,-32.5,51.71,72,3555,3723,2459,20043,1357,522090114,1
2026-05-01T13:13:53.924,A1,1,1271,-68.9,-100.7,-31.8,44.48,120,4018,5338,3637,30860,1690,464981356,1
2026-05-01T13:13:53.955,A1,1,1272,-68.8,-101.0,-32.2,55.8,88,2983,4910,3725,26847,1571,402820732,1
2026-05-01T13:13:54.077,A1,1,1273,-68.8,-101.4,-32.6,47.57,84,3586,3996,2483,21924,1420,395853341,1
2026-05-01T13:13:54.168,A1,1,1274,-68.9,-101.2,-32.3,45.51,88,2846,4005,4075,24464,1508,465416645,1
2026-05-01T13:13:54.287,A1,1,1275,-68.7,-101.0,-32.3,53.29,84,3574,4476,2913,23858,1477,480532079,1
2026-05-01T13:13:54.405,A1,1,1276,-69.1,-101.7,-32.6,42.34,88,3864,3726,2193,21989,1438,498000918,1
