timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-04-30T13:00:25.963,A1,1,3,-62.6,-77.9,-15.2,248.21,76,16762,18864,13994,18195,1046,425065737,1
2026-04-30T13:00:26.955,A1,1,4,-61.9,-79.1,-17.2,257.65,68,9327,17520,14721,15235,934,429721976,1
2026-04-30T13:00:27.972,A1,1,5,-62.4,-77.4,-15.0,213.52,92,17853,19644,16651,21163,1120,438379844,1
2026-04-30T13:00:28.967,A1,1,6,-61.7,-79.4,-17.6,199.09,100,18373,19909,15629,25198,1194,396258997,1
2026-04-30T13:00:29.958,A1,1,7,-62.4,-79.8,-17.4,185.26,100,12476,18526,18410,21271,1123,438945539,1
2026-04-30T13:00:31.003,A1,1,8,-61.8,-80.0,-18.1,190.92,88,3761,16801,16938,15569,942,759553419,1
2026-04-30T13:00:31.962,A1,1,9,-62.8,-79.8,-17.0,240.62,80,16899,19250,14786,21641,1147,443384802,1
2026-04-30T13:00:32.953,A1,1,10,-62.1,-78.9,-16.9,216.17,84,12499,18158,13274,16199,968,437146041,1
2026-04-30T13:00:33.972,A1,1,11,-62.2,-77.2,-15.0,248.44,72,15613,17888,12369,15421,950,453602128,1
2026-04-30T13:00:34.992,A1,1,12,-62.7,-78.9,-16.2,206.69,84,12014,17362,12592,14117,923,443201597,1
2026-04-30T13:00:35.982,A1,1,13,-65.3,-89.2,-24.0,122.97,88,5675,10821,16634,20740,1224,741876622,1
2026-04-30T13:00:36.972,A1,1,14,-63.4,-82.2,-18.8,223.29,76,6094,16970,18034,18179,1074,740720782,1
2026-04-30T13:00:37.961,A1,1,15,-64.0,-82.7,-18.7,200.14,84,13426,16812,13105,17636,1079,413121103,1
2026-04-30T13:00:38.954,A1,1,16,-62.8,-78.0,-15.2,270.38,68,17919,18386,16029,19922,1102,420391994,1
2026-04-30T13:00:39.974,A1,1,17,-63.7,-83.3,-19.6,239.0,72,6164,17208,16335,17754,1073,441408319,1
2026-04-30T13:00:40.963,A1,1,18,-64.5,-78.7,-14.2,261.28,68,14247,17767,12757,13878,974,428825584,1
2026-04-30T13:00:41.984,A1,1,19,-62.4,-78.7,-16.2,223.63,76,13982,16996,12479,14966,943,442741102,1
2026-04-30T13:00:43.004,A1,1,20,-63.4,-76.7,-13.3,214.6,80,15849,17168,12408,13394,921,441336304,1
2026-04-30T13:01:02.983,A1,1,2,-63.7,-94.6,-30.8,77.62,136,3057,10557,8920,37173,1554,386575037,1
2026-04-30T13:01:11.981,A1,1,3,-66.0,-94.0,-28.1,123.73,88,4966,10888,9224,32066,1559,451886007,1
2026-04-30T13:01:13.001,A1,1,4,-65.1,-92.9,-27.8,118.27,84,6531,9935,6892,21539,1241,402912728,1
2026-04-30T13:01:13.991,A1,1,5,-64.5,-93.8,-29.3,107.8,84,4898,9055,6442,21620,1216,386607241,1
2026-04-30T13:01:14.986,A1,1,6,-65.0,-94.6,-29.6,80.03,76,3198,6082,7615,18049,1131,450249412,1
2026-04-30T13:01:16.001,A1,1,7,-65.6,-94.4,-28.8,98.57,100,1780,9857,9360,29295,1473,402878284,1
2026-04-30T13:01:16.990,A1,1,8,-67.0,-93.4,-26.5,89.29,132,7245,11786,11191,36081,1711,451140410,1
2026-04-30T13:01:17.980,A1,1,9,-66.2,-93.2,-27.1,110.99,124,8964,13763,8796,39804,1748,491064784,1
2026-04-30T13:01:19.001,A1,1,10,-66.4,-92.1,-25.7,109.47,116,9189,12699,10737,31347,1562,386121629,1
2026-04-30T13:01:19.991,A1,1,11,-66.6,-92.1,-25.5,107.6,132,9480,14203,11679,37068,1713,428812984,1
2026-04-30T13:01:20.980,A1,1,12,-65.1,-91.7,-26.6,93.06,108,10310,10051,11495,29769,1458,386078370,1
2026-04-30T13:01:22.004,A1,1,13,-65.8,-91.7,-25.9,93.45,128,11600,11962,13341,37763,1682,449048810,1
2026-04-30T13:01:22.990,A1,1,14,-66.3,-93.2,-26.9,105.42,100,9051,10542,6747,26843,1442,440710384,1
2026-04-30T13:01:24.011,A1,1,15,-64.7,-93.8,-29.1,83.34,116,5498,9667,9665,31423,1475,429692312,1
2026-04-30T13:01:25.032,A1,1,16,-65.0,-95.2,-30.2,65.99,124,5734,8183,7418,30580,1473,492036064,1
2026-04-30T13:01:25.991,A1,1,17,-64.1,-92.9,-28.9,102.72,104,5401,10683,7743,25220,1295,769950074,1
2026-04-30T13:01:27.011,A1,1,18,-66.0,-95.0,-29.0,66.47,112,4935,7445,9327,29241,1492,747658539,1
2026-04-30T13:01:28.002,A1,1,19,-63.9,-95.1,-31.2,45.3,96,6155,4349,6523,20632,1163,448551321,1
2026-04-30T13:01:28.992,A1,1,20,-65.7,-93.2,-27.5,111.2,112,8224,12454,8174,34034,1590,511677955,1
2026-04-30T13:01:30.014,A1,1,21,-64.6,-92.3,-27.7,103.13,108,11022,11138,8327,32841,1506,447589707,1
2026-04-30T13:01:31.001,A1,1,22,-65.2,-94.3,-29.1,98.18,92,4522,9033,8733,28034,1418,455760862,1
2026-04-30T13:01:31.990,A1,1,23,-66.5,-92.3,-25.8,127.97,108,9599,13821,8240,31938,1586,705164577,1
2026-04-30T13:01:33.013,A1,1,24,-64.6,-93.6,-29.0,90.36,80,4087,7229,8427,19413,1156,444175953,1
2026-04-30T13:01:34.002,A1,1,25,-66.2,-94.0,-27.8,71.48,120,5459,8578,11441,32179,1573,701806046,1
2026-04-30T13:01:35.050,A1,1,26,-66.2,-92.4,-26.2,109.31,104,4960,11368,11329,26443,1427,770544419,1
2026-04-30T13:01:36.010,A1,1,27,-66.2,-92.4,-26.2,116.09,88,5559,10216,9780,21852,1297,427435680,1
2026-04-30T13:01:37.004,A1,1,28,-66.7,-92.5,-25.8,123.65,104,6285,12860,9652,27663,1484,461121907,1
2026-04-30T13:01:38.020,A1,1,29,-67.4,-93.4,-26.0,84.05,96,3499,8069,12082,24497,1434,441374303,1
2026-04-30T13:01:39.009,A1,1,30,-66.4,-92.6,-26.3,120.87,116,8567,14021,9086,34908,1650,428982745,1
2026-04-30T13:01:40.030,A1,1,31,-65.6,-93.6,-28.0,111.14,112,4261,12448,8768,32462,1547,493140337,1
2026-04-30T13:01:41.020,A1,1,32,-64.9,-93.5,-28.6,57.28,116,6217,6645,8886,21690,1237,398106019,1
2026-04-30T13:01:42.010,A1,1,33,-64.9,-93.7,-28.8,91.22,100,3374,9122,9648,26405,1364,593153430,1
2026-04-30T13:01:43.030,A1,1,34,-66.1,-93.4,-27.3,76.15,116,3486,8833,10050,22913,1326,445495387,1
2026-04-30T13:01:44.051,A1,1,35,-71.7,-93.4,-21.8,113.96,92,5405,10484,10539,20589,1521,506701316,1
2026-04-30T13:01:45.069,A1,1,36,-64.7,-95.5,-30.8,79.17,84,1015,6650,5436,15965,1054,438911115,1
