timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-05-01T13:27:44.661,A1,1,72,-59.0,-76.0,-17.1,134.2,124,16210,16641,17441,20936,989,695040386,1
2026-05-01T13:27:44.771,A1,1,73,-59.7,-76.6,-16.9,138.56,120,14182,16627,15425,17509,927,402268769,1
2026-05-01T13:27:44.926,A1,1,74,-59.6,-77.2,-17.6,117.14,144,16995,16868,10129,17370,920,420829541,1
2026-05-01T13:27:45.036,A1,1,75,-59.1,-76.5,-17.3,125.08,128,16921,16010,15198,19523,961,411502024,1
2026-05-01T13:27:45.143,A1,1,76,-58.9,-76.1,-17.2,138.85,128,16451,17773,16277,21358,997,727073113,1
2026-05-01T13:27:45.202,A1,1,77,-59.0,-77.6,-18.7,106.79,156,16230,16659,10641,18109,920,525395426,1
2026-05-01T13:27:45.260,A1,1,78,-58.9,-77.5,-18.6,101.45,164,17921,16638,12657,20924,985,460509321,1
2026-05-01T13:27:45.380,A1,1,79,-59.1,-76.9,-17.8,98.67,160,15123,15787,17667,20616,986,418160908,1
2026-05-01T13:27:45.501,A1,1,80,-59.6,-76.8,-17.2,93.06,180,16192,16750,12732,17666,929,402963641,1
2026-05-01T13:27:45.622,A1,1,81,-59.0,-76.6,-17.6,131.17,124,15833,16265,17581,21208,995,407003683,1
2026-05-01T13:27:45.742,A1,1,82,-59.1,-79.5,-20.5,125.17,120,17865,15020,9016,19622,961,483428269,1
2026-05-01T13:27:45.832,A1,1,83,-59.3,-76.7,-17.4,108.84,152,15719,16544,12461,17151,906,420320681,1
2026-05-01T13:27:45.953,A1,1,84,-59.3,-77.1,-17.8,109.42,152,16331,16632,12024,17967,927,405482045,1
2026-05-01T13:27:46.043,A1,1,85,-59.0,-75.9,-16.9,140.87,128,15886,18031,16349,20727,985,413911155,1
2026-05-01T13:27:46.161,A1,1,86,-59.6,-76.6,-17.0,110.49,160,16864,17678,13426,19246,969,405707515,1
2026-05-01T13:27:46.299,A1,1,87,-58.6,-78.6,-19.9,136.79,136,18890,18603,11170,25027,1069,439000805,1
2026-05-01T13:27:46.371,A1,1,88,-59.0,-76.9,-17.9,125.22,132,16049,16529,18002,22389,1025,444170517,1
2026-05-01T13:27:46.501,A1,1,89,-59.5,-76.4,-16.9,112.57,152,12953,17110,16449,17875,931,420682081,1
2026-05-01T13:27:46.589,A1,1,90,-59.1,-78.0,-18.9,136.72,116,16903,15860,10574,18307,929,655342854,1
2026-05-01T13:27:46.672,A1,1,91,-59.2,-78.7,-19.6,144.43,120,15859,17332,10094,19254,955,405646697,1
2026-05-01T13:27:46.792,A1,1,92,-59.2,-76.3,-17.0,151.46,116,15394,17569,14607,18769,945,433728682,1
2026-05-01T13:27:46.911,A1,1,93,-58.9,-78.6,-19.7,98.68,164,18051,16184,11148,21122,991,720689217,1
2026-05-01T13:27:47.031,A1,1,94,-59.5,-76.0,-16.5,113.64,148,15315,16818,14570,17400,917,410142978,1
2026-05-01T13:27:47.122,A1,1,95,-59.0,-76.8,-17.8,97.11,168,17774,16314,14400,20627,982,423148311,1
2026-05-01T13:27:47.242,A1,1,96,-59.3,-75.9,-16.7,150.95,116,15736,17510,14325,18316,935,437839632,1
2026-05-01T13:27:47.390,A1,1,97,-59.2,-76.0,-16.8,146.85,120,13733,17622,16982,19155,955,470671915,1
2026-05-01T13:27:47.451,A1,1,98,-59.3,-76.1,-16.9,152.35,116,16937,17673,13322,18991,952,420224246,1
2026-05-01T13:27:47.600,A1,1,99,-59.7,-76.3,-16.6,110.67,148,15370,16379,13566,16557,902,458242252,1
2026-05-01T13:27:47.720,A1,1,100,-59.4,-79.9,-20.5,126.96,116,17600,14727,8517,18792,951,423960178,1
2026-05-01T13:27:47.813,A1,1,101,-59.7,-76.1,-16.5,164.79,100,15910,16479,13061,16530,901,706753031,1
2026-05-01T13:27:47.900,A1,1,102,-59.1,-76.3,-17.1,126.69,128,16947,16216,16244,20304,980,403378843,1
2026-05-01T13:27:47.990,A1,1,103,-59.4,-76.5,-17.1,155.1,108,16507,16751,12423,17640,921,423288840,1
2026-05-01T13:27:48.110,A1,1,104,-59.0,-78.0,-18.9,99.12,156,17611,15462,11798,19433,955,468390178,1
2026-05-01T13:27:48.232,A1,1,105,-59.7,-76.3,-16.6,158.65,104,14147,16500,15504,17065,917,422614305,1
2026-05-01T13:27:48.352,A1,1,106,-58.9,-77.2,-18.3,139.46,112,17557,15620,13003,19475,953,760670467,1
2026-05-01T13:27:48.440,A1,1,107,-59.4,-77.2,-17.8,100.87,172,16983,17350,12012,19113,959,470457922,1
2026-05-01T13:27:48.590,A1,1,108,-59.2,-75.5,-16.3,101.76,180,17962,18317,16955,22286,1029,406355871,1
2026-05-01T13:27:48.681,A1,1,109,-59.3,-76.1,-16.9,101.52,176,16857,17868,15033,20271,983,738872762,1
2026-05-01T13:27:48.771,A1,1,110,-58.8,-75.9,-17.2,107.27,168,14993,18022,16667,20645,976,451732125,1
2026-05-01T13:27:48.890,A1,1,111,-59.6,-76.4,-16.8,106.69,156,14160,16643,15333,17383,920,423920390,1
2026-05-01T13:27:48.980,A1,1,112,-59.2,-77.6,-18.4,101.44,156,16842,15825,11327,17984,925,423011989,1
2026-05-01T13:27:57.112,A1,1,113,-59.5,-75.9,-16.5,121.96,148,15690,18050,15768,19525,972,434740726,1
2026-05-01T13:27:57.249,A1,1,114,-59.7,-75.7,-16.0,140.11,120,17136,16813,17548,20366,1000,405106208,1
2026-05-01T13:27:57.321,A1,1,115,-59.5,-76.1,-16.6,112.61,152,15572,17116,15086,18341,944,416988744,1
2026-05-01T13:27:57.441,A1,1,116,-60.0,-74.9,-14.8,132.71,136,16600,18049,16503,18572,967,708224389,1
2026-05-01T13:27:57.531,A1,1,117,-58.3,-77.1,-18.8,140.71,120,17128,16885,9981,18902,919,533770461,1
