timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T13:54:39.150,A1,1,239,-58.3,-74.8,-16.6,150.22,112,17160,16825,11107,16792,865,638993590,1
2026-03-26T13:54:39.631,A1,1,240,-59.3,-78.0,-18.7,88.31,160,16999,14130,9283,15936,874,638993853,1
2026-03-26T13:54:40.113,A1,1,241,-57.8,-75.9,-18.1,127.72,136,16682,17370,10885,18548,894,638993634,1
2026-03-26T13:54:40.622,A1,1,242,-58.2,-74.7,-16.5,144.15,116,16612,16721,12362,16911,866,638993549,1
2026-03-26T13:54:41.129,A1,1,243,-60.7,-75.9,-15.2,137.96,116,16555,16003,10195,13849,853,638993869,1
2026-03-26T13:54:41.610,A1,1,244,-59.5,-76.1,-16.6,118.03,140,17762,16524,14625,19272,965,638993523,1
2026-03-26T13:54:42.149,A1,1,245,-58.4,-79.2,-20.8,109.54,128,17566,14021,8807,18652,916,638993977,1
2026-03-26T13:54:42.631,A1,1,246,-57.9,-77.2,-19.2,97.39,180,16757,17531,11679,20856,953,638993685,1
2026-03-26T13:54:43.111,A1,1,247,-81.8,-74.8,6.9,133.97,136,16787,18220,16643,4212,975,638993712,1
2026-03-26T13:54:43.618,A1,1,248,-59.2,-77.8,-18.6,138.89,120,15394,16667,11030,17563,914,638993845,1
2026-03-26T13:54:44.128,A1,1,249,-59.7,-75.7,-16.0,125.73,132,16849,16597,11002,15692,878,638993803,1
2026-03-26T13:54:44.668,A1,1,250,-59.1,-76.9,-17.9,120.55,128,18044,15430,12554,18915,943,638993568,1
2026-03-26T13:54:45.120,A1,1,251,-59.1,-75.4,-16.2,149.84,108,16712,16183,15026,17949,921,638993738,1
2026-03-26T13:54:45.629,A1,1,252,-59.0,-75.1,-16.1,121.99,148,17055,18054,15664,20038,969,638993761,1
2026-03-26T13:54:46.111,A1,1,253,-59.3,-75.3,-16.0,137.4,128,14643,17587,15582,17612,918,638993880,1
2026-03-26T13:54:46.622,A1,1,254,-59.2,-76.8,-17.6,117.06,124,16502,14516,13188,16889,897,638993586,1
2026-03-26T13:54:47.131,A1,1,255,-60.0,-79.9,-19.9,131.25,120,14634,15750,9178,16473,909,638993994,1
2026-03-26T13:54:47.638,A1,1,256,-59.4,-75.1,-15.6,165.51,96,16534,15889,13519,15918,876,638993795,1
2026-03-26T13:54:48.118,A1,1,257,-58.3,-76.7,-18.4,165.33,104,15727,17194,12883,19288,928,638993768,1
2026-03-26T13:54:48.629,A1,1,258,-59.0,-75.7,-16.8,151.38,108,15623,16349,13610,16915,889,638993969,1
2026-03-26T13:54:49.138,A1,1,259,-59.7,-78.5,-18.8,133.88,128,18226,17136,11275,21010,1017,638993532,1
2026-03-26T13:54:49.648,A1,1,260,-58.7,-76.5,-17.9,144.02,120,17309,17283,13579,20508,969,638993857,1
2026-03-26T13:54:50.129,A1,1,261,-58.2,-76.9,-18.7,139.98,124,16203,17358,12791,20205,945,638993671,1
