timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T13:25:21.325,A1,1,315,-58.6,-73.0,-14.4,121.79,140,16968,17050,14215,16081,856,319504879,1
2026-03-26T13:25:21.835,A1,1,316,-58.9,-73.9,-15.0,107.5,168,16838,18060,17274,19527,954,319505046,1
2026-03-26T13:25:22.345,A1,1,317,-58.0,-72.7,-14.7,125.79,132,17103,16604,14347,16297,845,319504707,1
2026-03-26T13:25:23.845,A1,1,320,-88.7,-72.8,16.0,133.19,132,17125,17581,15339,1878,880,319505048,1
2026-03-26T13:25:25.345,A1,1,323,-58.1,-74.1,-16.0,136.52,120,17667,16383,13111,17348,874,319505005,1
2026-03-26T13:25:25.824,A1,1,324,-58.4,-73.7,-15.3,131.29,136,16920,17856,17160,19736,941,319504846,1
2026-03-26T13:25:26.336,A1,1,325,-58.6,-75.1,-16.5,118.13,124,16822,14648,13259,16058,855,319505146,1
2026-03-26T13:25:26.845,A1,1,326,-57.6,-73.6,-16.0,148.91,112,16701,16678,12768,16641,841,319505089,1
2026-03-26T13:25:27.865,A1,1,328,-58.1,-77.1,-19.0,136.46,120,16523,16375,9604,17907,889,319504711,1
2026-03-26T13:25:28.346,A1,1,329,-58.1,-73.0,-14.9,133.7,132,16750,17648,15401,17721,882,319505112,1
2026-03-26T13:25:28.824,A1,1,330,-58.0,-72.9,-14.9,131.75,132,16993,17391,14732,17302,870,319504771,1
2026-03-26T13:25:29.845,A1,1,332,-57.8,-73.5,-15.7,143.28,116,17142,16621,12906,16609,846,319504927,1
2026-03-26T13:25:32.364,A1,1,337,-57.8,-74.1,-16.3,134.13,124,17074,16632,11307,16360,840,319504711,1
2026-03-26T13:25:32.845,A1,1,338,-58.8,-77.7,-18.8,125.59,140,16491,17582,9738,18939,936,319504899,1
2026-03-26T13:25:33.355,A1,1,339,-57.7,-72.2,-14.5,132.73,124,17004,16459,14960,16248,834,319504952,1
2026-03-26T13:25:33.836,A1,1,340,-58.8,-73.7,-14.9,124.75,140,16799,17465,13914,16727,879,319505012,1
2026-03-26T13:25:34.345,A1,1,341,-57.7,-73.1,-15.4,148.68,112,16586,16652,13192,16095,829,319505069,1
2026-03-26T13:25:34.855,A1,1,342,-57.9,-74.7,-16.8,131.49,124,17204,16305,11310,16821,855,319504913,1
2026-03-26T13:25:35.845,A1,1,344,-57.6,-73.7,-16.1,148.79,112,16583,16664,12276,16331,834,319504998,1
2026-03-26T13:25:36.355,A1,1,345,-58.0,-73.9,-15.9,132.46,124,17585,16425,13324,17331,870,319505192,1
2026-03-26T13:25:36.835,A1,1,346,-57.4,-73.0,-15.6,122.46,136,17300,16654,13713,17092,848,319504901,1
