timestamp,device,tag_id,seq,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,reply_delay,flags
2026-03-26T13:40:42.361,A1,1,1495,-56.4,-73.7,-17.3,94.26,184,17694,17343,12447,19350,871,638994267,1
2026-03-26T13:40:42.871,A1,1,1496,-57.4,-73.2,-15.9,99.03,180,17926,17826,13241,18595,882,638993965,1
2026-03-26T13:40:43.381,A1,1,1497,-56.7,-74.8,-18.1,87.7,200,17936,17540,12139,20741,910,638994073,1
2026-03-26T13:40:43.890,A1,1,1498,-56.0,-72.1,-16.1,97.51,176,17260,17161,14566,18662,844,638994056,1
2026-03-26T13:40:44.370,A1,1,1499,-55.9,-74.0,-18.1,54.07,312,17078,16870,11070,18601,840,638994077,1
2026-03-26T13:40:44.882,A1,1,1500,-57.3,-75.9,-18.7,87.48,204,18328,17846,12531,22484,966,638994074,1
2026-03-26T13:40:45.391,A1,1,1501,-55.9,-73.2,-17.3,52.35,332,17681,17380,14522,20737,886,638994143,1
2026-03-26T13:40:45.869,A1,1,1502,-56.5,-72.4,-15.8,93.76,180,17023,16877,13886,17475,831,638994046,1
2026-03-26T13:40:46.379,A1,1,1503,-56.3,-71.7,-15.4,54.9,316,17562,17347,16231,19322,866,638993873,1
2026-03-26T13:40:46.919,A1,1,1504,-57.6,-74.0,-16.4,88.77,200,18200,17754,15948,21285,951,638994199,1
2026-03-26T13:40:47.368,A1,1,1505,-56.4,-72.1,-15.7,103.39,164,16998,16956,14335,17681,832,638994103,1
2026-03-26T13:40:47.880,A1,1,1506,-56.1,-74.8,-18.7,56.65,296,17111,16767,9594,18485,841,638993901,1
2026-03-26T13:40:48.389,A1,1,1507,-57.2,-72.6,-15.4,105.03,172,18065,18065,14942,19325,894,638994149,1
2026-03-26T13:40:48.870,A1,1,1508,-58.4,-75.8,-17.3,102.43,176,18476,18028,14792,22378,1004,638994045,1
2026-03-26T13:40:49.380,A1,1,1509,-59.3,-74.7,-15.4,124.96,160,19358,19994,18975,25102,1095,638993997,1
2026-03-26T13:40:49.891,A1,1,1510,-56.4,-72.0,-15.7,121.31,140,17039,16984,14396,17682,831,638994160,1
2026-03-26T13:40:50.400,A1,1,1511,-57.0,-74.7,-17.7,101.5,176,18244,17864,13172,21322,934,638994140,1
2026-03-26T13:40:50.880,A1,1,1512,-56.9,-71.5,-14.6,100.96,164,16790,16558,15948,17008,830,638994262,1
2026-03-26T13:40:51.422,A1,1,1513,-58.1,-76.4,-18.2,105.05,172,18578,18069,14181,23470,1018,638993912,1
2026-03-26T13:40:51.905,A1,1,1514,-58.7,-75.5,-16.8,63.41,316,19524,20037,18486,27417,1121,638994141,1
2026-03-26T13:40:52.382,A1,1,1515,-55.6,-72.5,-16.9,67.4,248,16611,16716,14501,18768,834,638994043,1
2026-03-26T13:40:52.893,A1,1,1516,-57.0,-73.4,-16.5,112.4,164,18457,18433,14311,21066,926,638994143,1
2026-03-26T13:40:53.399,A1,1,1517,-56.4,-74.1,-17.8,99.43,176,17855,17499,11893,19986,883,638994175,1
2026-03-26T13:40:53.878,A1,1,1518,-56.0,-73.1,-17.2,48.11,352,17055,16933,12521,18361,835,638994189,1
2026-03-26T13:40:54.394,A1,1,1519,-56.2,-71.5,-15.3,120.19,144,17323,17307,15420,18377,843,638993981,1
2026-03-26T13:40:54.901,A1,1,1520,-56.6,-72.1,-15.6,113.89,144,16647,16400,14868,17145,824,638994304,1
2026-03-26T13:40:55.379,A1,1,1521,-57.3,-74.8,-17.5,90.94,192,17837,17460,13588,20580,927,638994040,1
2026-03-26T13:40:55.889,A1,1,1522,-56.2,-74.2,-18.0,53.53,324,17633,17345,11847,19898,877,638993848,1
2026-03-26T13:40:56.401,A1,1,1523,-58.4,-75.7,-17.4,97.91,180,18169,17623,15197,22051,994,638993857,1
2026-03-26T13:40:56.911,A1,1,1524,-57.7,-76.2,-18.5,87.53,208,18692,18207,13114,23362,1001,638994307,1
2026-03-26T13:40:57.389,A1,1,1525,-56.6,-73.6,-17.1,93.35,188,17834,17550,13307,19903,888,638993918,1
2026-03-26T13:40:57.900,A1,1,1526,-57.6,-74.3,-16.8,108.33,168,18631,18200,16509,23083,990,638994183,1
2026-03-26T13:40:58.438,A1,1,1527,-57.9,-75.9,-18.0,88.2,208,18765,18345,14922,24078,1022,638994171,1
2026-03-26T13:40:58.889,A1,1,1528,-58.0,-73.9,-15.9,110.41,172,18820,18990,15428,21787,976,638993900,1
2026-03-26T13:40:59.400,A1,1,1529,-56.4,-72.7,-16.3,99.22,176,17688,17462,14694,19606,877,638994110,1
2026-03-26T13:40:59.881,A1,1,1530,-56.9,-74.1,-17.2,56.51,316,18259,17857,15880,22653,959,638994176,1
2026-03-26T13:41:00.389,A1,1,1531,-56.6,-72.7,-16.1,108.8,156,17014,16973,13574,17619,837,638993907,1
2026-03-26T13:41:00.899,A1,1,1532,-56.6,-71.8,-15.2,119.74,140,16942,16763,15457,17581,836,638994132,1
2026-03-26T13:41:01.408,A1,1,1533,-58.7,-73.1,-14.5,94.41,204,18841,19259,18039,21791,999,638994326,1
2026-03-26T13:41:01.888,A1,1,1534,-56.7,-75.1,-18.4,92.33,192,18132,17728,11604,21095,919,638993949,1
2026-03-26T13:41:02.399,A1,1,1535,-57.9,-73.4,-15.5,99.69,188,18570,18742,15836,21035,956,638993863,1
2026-03-26T13:41:02.909,A1,1,1536,-56.6,-72.1,-15.5,116.31,148,17286,17214,14711,18068,846,638993969,1
2026-03-26T13:41:03.388,A1,1,1537,-56.3,-71.5,-15.2,59.64,288,17214,17177,16040,18471,847,638993976,1
2026-03-26T13:41:03.960,A1,1,1538,-56.6,-74.6,-18.0,118.44,144,17500,17055,10196,18514,857,638994208,1
2026-03-26T13:41:04.411,A1,1,1539,-58.0,-73.2,-15.2,112.38,160,18380,17980,17183,20839,954,638994137,1
2026-03-26T13:41:04.891,A1,1,1540,-56.2,-71.3,-15.1,56.05,304,17139,17039,15862,18109,836,638994320,1
2026-03-26T13:41:05.399,A1,1,1541,-57.7,-73.0,-15.3,107.43,168,18367,18048,16827,20728,943,638993998,1
2026-03-26T13:41:05.909,A1,1,1542,-55.8,-71.6,-15.8,56.94,304,17372,17310,15771,19309,852,638994178,1
2026-03-26T13:41:06.390,A1,1,1543,-57.7,-75.5,-17.8,111.68,164,18718,18316,10480,20799,942,638994006,1
2026-03-26T13:41:06.898,A1,1,1544,-57.4,-73.4,-16.0,114.28,156,18173,17828,15672,20651,930,638993932,1
2026-03-26T13:41:07.410,A1,1,1545,-58.0,-77.5,-19.5,94.36,196,19009,18494,12879,25482,1054,638994289,1
2026-03-26T13:41:07.920,A1,1,1546,-58.8,-77.7,-18.9,51.92,384,19849,19939,13036,27036,1117,638993964,1
2026-03-26T13:41:08.402,A1,1,1547,-56.9,-72.6,-15.7,114.33,144,16536,16464,14301,16955,828,638994107,1
2026-03-26T13:41:08.909,A1,1,1548,-57.8,-76.3,-18.5,102.85,184,18986,18925,12917,24290,1024,638994095,1
2026-03-26T13:41:09.419,A1,1,1549,-58.0,-73.9,-15.9,111.33,176,19053,19594,18865,25308,1050,638993984,1
2026-03-26T13:41:09.899,A1,1,1550,-57.4,-73.6,-16.2,124.05,152,18792,18855,15247,21922,960,638994155,1
2026-03-26T13:41:10.410,A1,1,1551,-56.9,-75.3,-18.4,119.03,144,17648,17141,9454,18843,875,638994275,1
2026-03-26T13:41:10.890,A1,1,1552,-56.9,-73.4,-16.5,116.08,152,17910,17644,14328,19968,899,638994291,1
2026-03-26T13:41:11.429,A1,1,1553,-56.6,-74.3,-17.7,115.43,152,17884,17546,11638,19791,886,638994270,1
2026-03-26T13:41:11.940,A1,1,1554,-57.1,-73.1,-16.0,119.61,148,18010,17702,15878,20454,917,638994247,1
2026-03-26T13:41:12.391,A1,1,1555,-56.7,-71.9,-15.3,108.99,164,17857,17875,15253,19076,872,638994295,1
2026-03-26T13:41:12.959,A1,1,1556,-57.1,-72.0,-15.0,108.92,152,16490,16556,15399,16815,830,638994335,1
2026-03-26T13:41:13.439,A1,1,1557,-56.3,-72.7,-16.4,51.13,344,17785,17590,15178,20318,889,638994075,1
2026-03-26T13:41:13.919,A1,1,1558,-56.5,-73.6,-17.1,94.58,184,17725,17402,13079,19569,879,638994277,1
2026-03-26T13:41:14.400,A1,1,1559,-59.1,-77.9,-18.8,103.62,188,19921,19481,10864,24922,1084,638994140,1
2026-03-26T13:41:14.909,A1,1,1560,-56.2,-72.4,-16.2,114.88,148,17064,17002,13995,18107,836,638993852,1
2026-03-26T13:41:15.419,A1,1,1561,-56.4,-71.8,-15.4,104.2,164,17145,17088,15225,18039,840,638993861,1
2026-03-26T13:41:15.898,A1,1,1562,-58.8,-78.3,-19.5,93.94,188,18191,17660,11050,22481,1018,638994274,1
2026-03-26T13:41:16.440,A1,1,1563,-55.4,-73.3,-17.9,55.24,312,17425,17234,12670,20045,855,638993900,1
2026-03-26T13:41:16.920,A1,1,1564,-58.3,-73.7,-15.4,108.59,164,18203,17808,16940,20681,959,638994063,1
2026-03-26T13:41:17.429,A1,1,1565,-56.6,-73.1,-16.5,99.38,176,17745,17491,14089,19474,880,638994251,1
2026-03-26T13:41:17.908,A1,1,1566,-58.9,-75.0,-16.0,102.02,188,18653,19180,18343,24269,1064,638994131,1
2026-03-26T13:41:18.418,A1,1,1567,-58.0,-74.6,-16.5,101.82,176,18344,17921,15897,21768,976,638994117,1
2026-03-26T13:41:18.928,A1,1,1568,-57.8,-76.6,-18.8,99.27,176,17930,17471,11042,20922,951,638993963,1
2026-03-26T13:41:19.409,A1,1,1569,-56.9,-71.8,-14.9,106.87,156,16492,16671,15454,16898,827,638993934,1
2026-03-26T13:41:19.918,A1,1,1570,-56.2,-73.2,-17.1,57.74,304,17812,17553,14218,20536,889,638994316,1
2026-03-26T13:41:20.428,A1,1,1571,-56.7,-73.3,-16.6,106.28,164,17725,17430,14315,19769,888,638993852,1
2026-03-26T13:41:20.908,A1,1,1572,-58.7,-76.0,-17.3,54.75,360,19244,19709,16797,26203,1096,638993913,1
2026-03-26T13:41:21.420,A1,1,1573,-57.8,-78.1,-20.3,50.93,336,17788,17113,9243,21561,963,638994313,1
2026-03-26T13:41:21.930,A1,1,1574,-56.2,-73.1,-16.9,62.31,280,17637,17446,13713,19751,873,638993825,1
2026-03-26T13:41:22.408,A1,1,1575,-55.8,-72.1,-16.3,58.78,288,17075,16928,14862,18759,840,638994309,1
2026-03-26T13:41:22.918,A1,1,1576,-57.7,-76.1,-18.4,102.8,168,17667,17271,12870,21053,950,638993893,1
2026-03-26T13:41:23.430,A1,1,1577,-55.5,-71.4,-15.9,59.17,288,17054,17042,15676,18963,835,638993941,1
2026-03-26T13:41:23.944,A1,1,1578,-57.7,-75.6,-17.9,100.77,176,18162,17736,13171,21433,958,638993829,1
